Name,Address,Phone,Email,Website,Google Maps Link
PUFFY BUBBLE WAFFLE,"Alikahya Fatih, Kural Sk. No:14 D:B, 41310 İzmit/Kocaeli",0552 561 31 31,,N/A,https://www.google.com/maps/place/KAPTAN+KEBAP/data=!4m7!3m6!1s0x14cb4fb7e4f9caf9:0x750d9cb92e6b1dd6!8m2!3d40.7686327!4d29.9687586!16s%2Fg%2F11rd3l_4sy!19sChIJ-cr55LdPyxQR1h1rLrmcDXU?authuser=0&hl=tr&rclk=1
Lalus Steak Restaurant,"Symbol AVM, Ovacık, D100 No:34, 41140 İzmit/Kocaeli",0537 569 53 67,info@lalus.com.tr,http://www.lalus.com.tr/,"https://www.google.com/maps/place/Refiye+Restoran+-+Ca%C4%9F+Kebap+,+Izgara+,+Serpme+Kahvalt%C4%B1+,+%C4%B0zmit/data=!4m7!3m6!1s0x14cb4f5acc34e273:0x75da875d03438e1f!8m2!3d40.7798403!4d29.9727987!16s%2Fg%2F11g1qj706h!19sChIJc-I0zFpPyxQRH45DA12H2nU?authuser=0&hl=tr&rclk=1"
Lalus Steak Restaurant,"Symbol AVM, Ovacık, D100 No:34, 41140 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/PUFFY+BUBBLE+WAFFLE/data=!4m7!3m6!1s0x14cb51c95c107017:0xb189106030043e93!8m2!3d40.7726023!4d29.9800204!16s%2Fg%2F11v0j7gn3s!19sChIJF3AQXMlRyxQRkz4EMGAQibE?authuser=0&hl=tr&rclk=1
Bursa Kebabçısı,"Ömerağa, Hürriyet Cd. No:91, 41300 İzmit/Kocaeli",(0262) 331 31 19,,http://bursakebapcisiizmit.com/,https://www.google.com/maps/place/Lalus+Steak+Restaurant/data=!4m7!3m6!1s0x14cb5112692a44b5:0xf6e333a8bb9cc5ce!8m2!3d40.7585913!4d29.9790307!16s%2Fg%2F11v0nr7d4g!19sChIJtUQqaRJRyxQRzsWcu6gz4_Y?authuser=0&hl=tr&rclk=1
SushiCo,"Baltürk Hotel, Yahyakaptan, Şht. Ergün Köncü Sk. No:38 Altı, 41050 İzmit/Kocaeli",444 7 874,,https://www.sushico.com.tr/tr/subeler.php?sube=izmit-yahyakaptan,https://www.google.com/maps/place/Rizeli+Karde%C5%9Fler+Bal%C4%B1k+Lokantas%C4%B1/data=!4m7!3m6!1s0x14cb4f86773ff4ad:0x12065da31578133a!8m2!3d40.7601187!4d29.9284459!16s%2Fg%2F113k1jflj!19sChIJrfQ_d4ZPyxQROhN4FaNdBhI?authuser=0&hl=tr&rclk=1
Paula Restaurant,"Damlar, Mahmut Çavuş Cd. No:45, 41245 Başiskele/Kocaeli",0532 326 90 31,,N/A,https://www.google.com/maps/place/Bursa+Kebab%C3%A7%C4%B1s%C4%B1/data=!4m7!3m6!1s0x14cb4581c6a8c559:0x551c7b09afc6066b!8m2!3d40.7634548!4d29.9271169!16s%2Fg%2F1tf90tl9!19sChIJWcWoxoFFyxQRawbGrwl7HFU?authuser=0&hl=tr&rclk=1
Daichi Sushi Izmit,"Tepecik, İnönü Cd. 106B, 41200 İzmit/Kocaeli",0534 041 03 31,,N/A,https://www.google.com/maps/place/SushiCo/data=!4m7!3m6!1s0x14cb4fdfb2e083e5:0xd22a0902decc38e3!8m2!3d40.7740939!4d29.9715051!16s%2Fg%2F11csh7tdty!19sChIJ5YPgst9PyxQR4zjM3gIJKtI?authuser=0&hl=tr&rclk=1
Daichi Sushi Izmit,"Tepecik, İnönü Cd. 106B, 41200 İzmit/Kocaeli",0534 041 03 31,,N/A,https://www.google.com/maps/place/Paula+Restaurant/data=!4m7!3m6!1s0x14cb455d3320c361:0x3d8e648a4a88fc49!8m2!3d40.7002189!4d29.9192342!16s%2Fg%2F11tjcz01yh!19sChIJYcMgM11FyxQRSfyISopkjj0?authuser=0&hl=tr&rclk=1
,"Ovacık Mahallesi D100 Karayolu Caddesi No: 48 GF Başiskele, 41190 Başiiskele/Kocaeli",0537 569 53 68,thehunger@thehunger.com.tr,https://www.thehunger.com.tr/,https://www.google.com/maps/place/Daichi+Sushi+Izmit/data=!4m7!3m6!1s0x14cb4548a6f0e5e1:0x6b0f52523fe70740!8m2!3d40.7649354!4d29.923885!16s%2Fg%2F11rxyl8jzk!19sChIJ4eXwpkhFyxQRQAfnP1JSD2s?authuser=0&hl=tr&rclk=1
MEG Yemek,"Ömerağa, Alemdar Cd. No:14, 41300 İzmit/Kocaeli",(0262) 332 11 42,,N/A,https://www.google.com/maps/place/Keyfi+%C4%B0kram+Yenicuma/data=!4m7!3m6!1s0x14cb457f024452a9:0xdb2e5f1c63432055!8m2!3d40.7625465!4d29.9305458!16s%2Fg%2F11bxb9gmc_!19sChIJqVJEAn9FyxQRVSBDYxxfLts?authuser=0&hl=tr&rclk=1
MEG Yemek,"Ömerağa, Şahabettin Bilgisu Cd. 101/A, 41200 İzmit/Kocaeli",0530 770 41 01,,N/A,https://www.google.com/maps/place/The+Hunger+%C4%B0zmit+Symbol+Avm/data=!4m7!3m6!1s0x14cb51a59095ae37:0x9f1888c27f4cc476!8m2!3d40.7572302!4d29.9791631!16s%2Fg%2F11tj6gh0hw!19sChIJN66VkKVRyxQRdsRMf8KIGJ8?authuser=0&hl=tr&rclk=1
Kâfi restoran-meyhane,"yahyaptan mah, Sami Sk. no:9, 41100 İzmit/Kocaeli",0532 154 15 51,,N/A,https://www.google.com/maps/place/MEG+Yemek/data=!4m7!3m6!1s0x14cb457f6e0663bf:0x2d0a8763c90704dc!8m2!3d40.7627473!4d29.9288415!16s%2Fg%2F11cm0j7r6x!19sChIJv2MGbn9FyxQR3AQHyWOHCi0?authuser=0&hl=tr&rclk=1
Çetin Balık Restoran,"Ömerağa, Oramiral Salim Dervişoğlu Cd. no:7/B, 41300 İzmit/Kocaeli",(0262) 322 06 53,,N/A,https://www.google.com/maps/place/Adanal%C4%B1+Kebap%C3%A7%C4%B1+Nam%C4%B1k+Usta/data=!4m7!3m6!1s0x14cb4f7b2d3acd5b:0x490d6b3327dc0895!8m2!3d40.7620968!4d29.926563!16s%2Fg%2F11qp0hrxyp!19sChIJW806LXtPyxQRlQjcJzNrDUk?authuser=0&hl=tr&rclk=1
Zenka İzmit Yahya Kaptan,"Yahyakaptan, Şht. Ali İhsan Çakmak Sk. No:48, 41050 İzmit/Kocaeli",(0262) 311 00 27,,https://zenkabaklava.com/,https://www.google.com/maps/place/K%C3%A2fi+restoran-meyhane/data=!4m7!3m6!1s0x14cb4f6b5876b549:0x8bd028ff3862b54a!8m2!3d40.772058!4d29.969891!16s%2Fg%2F11jnpt_4yd!19sChIJSbV2WGtPyxQRSrViOP8o0Is?authuser=0&hl=tr&rclk=1
Packet Burger Yenişehir,"Yenişehir, Demokrasi Cd. 86/1, 41000 İzmit/Kocaeli",(0262) 333 06 66,,http://www.packetburger.com/,https://www.google.com/maps/place/%C3%87etin+Bal%C4%B1k+Restoran/data=!4m7!3m6!1s0x14cb4582d391da27:0x677d74ff5899f598!8m2!3d40.7607562!4d29.9294847!16s%2Fg%2F11h5d1krsz!19sChIJJ9qR04JFyxQRmPWZWP90fWc?authuser=0&hl=tr&rclk=1
Sopung Kocaeli,"Ömerağa, Şahabettin Bilgisu Cd. No:97, 41300 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Zenka+%C4%B0zmit+Yahya+Kaptan/data=!4m7!3m6!1s0x14cb4fe1299e8999:0x83cd5aa2b8bfd0c!8m2!3d40.7717975!4d29.9691458!16s%2Fg%2F11cp7hsmsq!19sChIJmYmeKeFPyxQRDP2LK6rVPAg?authuser=0&hl=tr&rclk=1
Köfteci Yusuf,"Ovacık, D100 No:18, 41140 Başiskele/Kocaeli",444 6 162,,https://www.kofteciyusuf.com/,https://www.google.com/maps/place/Packet+Burger+Yeni%C5%9Fehir/data=!4m7!3m6!1s0x14cb4ff6b656568f:0xf197a7fae84a63de!8m2!3d40.7636062!4d29.959509!16s%2Fg%2F11p5gkm187!19sChIJj1ZWtvZPyxQR3mNK6Pqnl_E?authuser=0&hl=tr&rclk=1
Vadi Kebap-ci,"Fatih, Altun Sk. No:105, 41100 İzmit/Kocaeli",(0262) 333 33 32,kebapci1890@gmail.com,http://kebap-ci.com/menu.html,https://www.google.com/maps/place/Sopung+Kocaeli/data=!4m7!3m6!1s0x14cb45661beff54d:0xc7a52c2d1eee698e!8m2!3d40.7620839!4d29.9269282!16s%2Fg%2F11ss7x_b5q!19sChIJTfXvG2ZFyxQRjmnuHi0spcc?authuser=0&hl=tr&rclk=1
The Hunger İzmit ArastaPark Avm,"ArastaPark AVM No:24, Yahyakaptan, 41050 İzmit/Kocaeli",(0262) 311 20 22,,http://thehunger.net/,https://www.google.com/maps/place/K%C3%B6fteci+Yusuf/data=!4m7!3m6!1s0x408703b02dc8c6cd:0x9195ea3dcd417229!8m2!3d40.7598112!4d29.9742297!16s%2Fg%2F11clwj6t6q!19sChIJzcbILbADh0ARKXJBzT3qlZE?authuser=0&hl=tr&rclk=1
Di Grande Valore Italian,"Alikahya Fatih, Kural Sk., 41310 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Vadi+Kebap-ci/data=!4m7!3m6!1s0x14cb4f0b81dbae9b:0x7206df0c3853b0dd!8m2!3d40.7770434!4d29.9104342!16s%2Fg%2F11pcf52lym!19sChIJm67bgQtPyxQR3bBTOAzfBnI?authuser=0&hl=tr&rclk=1
Doyuyo (işletme kontrol dışında),"Sanayi, Ömer Türkçakal Blv. No:9, 41040 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/The+Hunger+%C4%B0zmit+ArastaPark+Avm/data=!4m7!3m6!1s0x14cb514ce58afe3d:0x52f259a3c92d99cd!8m2!3d40.7669635!4d29.9759593!16s%2Fg%2F11rwrlx7q4!19sChIJPf6K5UxRyxQRzZktyaNZ8lI?authuser=0&hl=tr&rclk=1
Doyuyo (işletme kontrol dışında),"Sanayi, Ömer Türkçakal Blv. No:9, 41040 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Di+Grande+Valore+Italian/data=!4m7!3m6!1s0x14cb510019e2de79:0x2be3c3e248bea6e0!8m2!3d40.7724369!4d29.9800753!16s%2Fg%2F11ybbbjyh4!19sChIJed7iGQBRyxQR4Ka-SOLD4ys?authuser=0&hl=tr&rclk=1
Dönerci Yusuf,"Qutlet center, İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Doyuyo+%28i%C5%9Fletme+kontrol+d%C4%B1%C5%9F%C4%B1nda%29/data=!4m7!3m6!1s0x14cb45e88ac65af1:0x74578e28ab02d27f!8m2!3d40.7571923!4d29.9455977!16s%2Fg%2F11ft223t13!19sChIJ8VrGiuhFyxQRf9ICqyiOV3Q?authuser=0&hl=tr&rclk=1
,"Yenişehir Mh., Yeni Yahya Kaptan Yolu, Demokrasi Bulvarı No:29, 41050 Bekirpaşa/İzmit/Kocaeli",,info@koseogluekmek.com,http://www.koseogluekmek.com/,https://www.google.com/maps/place/D%C3%B6nerci+Yusuf/data=!4m7!3m6!1s0x14cb456688d9d59d:0x77063178ed6e426f!8m2!3d40.7531852!4d29.9453131!16s%2Fg%2F11dfpr8m7k!19sChIJndXZiGZFyxQRb0Ju7XgxBnc?authuser=0&hl=tr&rclk=1
GREENPERA RESTAURANT,"Sepetçi Yolu Üzeri, Baraj Mevkii No : 36, 41900 İzmit/Kocaeli",,,https://greenperarestaurant.com.tr/,https://www.google.com/maps/place/%C3%87ADIR+KANDIRA+SOFRASI/data=!4m7!3m6!1s0x14cb51c6806a74bd:0xca1dd81b09b0532b!8m2!3d40.7964515!4d29.9917984!16s%2Fg%2F11bztrq7ch!19sChIJvXRqgMZRyxQRK1OwCRvYHco?authuser=0&hl=tr&rclk=1
SECAFE SEKAPARK,"Kozluk, No:24, Sekapark, Oramiral Salim Dervişoğlu Cd., 41200 İzmit",,,N/A,https://www.google.com/maps/place/K%C3%B6seo%C4%9Flu+Pide/data=!4m7!3m6!1s0x14cb4ff11d2886bf:0x170272e5e5dd6adc!8m2!3d40.7633333!4d29.9594444!16s%2Fg%2F1tj825qr!19sChIJv4YoHfFPyxQR3Grd5eVyAhc?authuser=0&hl=tr&rclk=1
BUSANAI Kore Restoranı,"Adana Mendere Bulvari, M. Alipaşa, Belinay Sk. No:1, 41050 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/GREENPERA+RESTAURANT/data=!4m7!3m6!1s0x14cb519e690d2ebb:0xf11ee8b0f832a890!8m2!3d40.8069715!4d29.9836285!16s%2Fg%2F11kqdzrtc8!19sChIJuy4NaZ5RyxQRkKgy-LDoHvE?authuser=0&hl=tr&rclk=1
Twinss,"Karabaş Mahallesi Hürriyet Caddesi Hürriyet Apartmanı, No:159 Daire:4, 41100 İzmit/Kocaeli",,,https://twinss.com.tr/,https://www.google.com/maps/place/SECAFE+SEKAPARK/data=!4m7!3m6!1s0x14cb4593be953ed9:0x8d899f57eae24bc6!8m2!3d40.7590315!4d29.908722!16s%2Fg%2F11g6bx8c65!19sChIJ2T6VvpNFyxQRxkvi6lefiY0?authuser=0&hl=tr&rclk=1
doy çık lokantası,"Tepecik, Feridun Özbay Cd. no 6, 41200 İzmit/Kocaeli",0507 675 65 77,,N/A,https://www.google.com/maps/place/BUSANAI+Kore+Restoran%C4%B1/data=!4m7!3m6!1s0x14cb4f569ebf303b:0xaf53cb2ad1bd412d!8m2!3d40.7645948!4d29.9590646!16s%2Fg%2F11lv7vmjgh!19sChIJOzC_nlZPyxQRLUG90SrLU68?authuser=0&hl=tr&rclk=1
Maestro İzmit Canlı Müzik & Cafe & Restoran,"Kemalpaşa, Oramiral Salim Dervişoğlu Cd. 68/1, 41200 İzmit/Kocaeli",0541 110 12 41,,N/A,https://www.google.com/maps/place/Twinss/data=!4m7!3m6!1s0x14cb45bca5fd0199:0xbca6586521ca6bc0!8m2!3d40.7644401!4d29.9332259!16s%2Fg%2F11t3wd78_v!19sChIJmQH9pbxFyxQRwGvKIWVYprw?authuser=0&hl=tr&rclk=1
Kare Restaurant,"Yenişehir, Adnan Menderes Blv. No:8/1, 41100 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/doy+%C3%A7%C4%B1k+lokantas%C4%B1/data=!4m7!3m6!1s0x14cb4596f54fd1dd:0xfcb275a7012ad0e3!8m2!3d40.7637842!4d29.9247625!16s%2Fg%2F11g1pcpzn5!19sChIJ3dFP9ZZFyxQR49AqAad1svw?authuser=0&hl=tr&rclk=1
Monte Air Restoran Seka Sahil,"Seka Alanı, Kozluk, Oramiral Salim Dervişoğlu Cd. No: 41, 41000 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Maestro+%C4%B0zmit+Canl%C4%B1+M%C3%BCzik+%26+Cafe+%26+Restoran/data=!4m7!3m6!1s0x14cb455ab87883eb:0x3a1d27e5c0c990ea!8m2!3d40.7602797!4d29.9224381!16s%2Fg%2F11t60s6r8y!19sChIJ64N4uFpFyxQR6pDJwOUnHTo?authuser=0&hl=tr&rclk=1
Obur Közde Mantı,"Rıza Aygün İşhanı, Tepecik, Kemaliye Cd. No22-A, 41200 İzmit/Kocaeli",,,https://oburkozdemanti.com/franchise.html,https://www.google.com/maps/place/Kare+Restaurant/data=!4m7!3m6!1s0x14cb4f2066d3b0cb:0xb19f2d36a3f158bc!8m2!3d40.7641456!4d29.9595979!16s%2Fg%2F11j285cpcn!19sChIJy7DTZiBPyxQRvFjxozYtn7E?authuser=0&hl=tr&rclk=1
Kebapçı Mehmet Usta,"Çenedağ, Denizciler Cd. No:17 D:2a, 41900 Derince/Kocaeli",,,https://instagram.com/kebapcimehmetusta,https://www.google.com/maps/place/Monte+Air+Restoran+Seka+Sahil/data=!4m7!3m6!1s0x14cb45eca5e69067:0x25849aa867a91571!8m2!3d40.7593577!4d29.9038655!16s%2Fg%2F11h0q9bb7_!19sChIJZ5DmpexFyxQRcRWpZ6iahCU?authuser=0&hl=tr&rclk=1
Kebapçı Mehmet Usta,"Çenedağ, Denizciler Cd. No:17 D:2a, 41900 Derince/Kocaeli",,,N/A,https://www.google.com/maps/place/Obur+K%C3%B6zde+Mant%C4%B1/data=!4m7!3m6!1s0x14cb4f8ee74bafc3:0xdae55b00c3b1210d!8m2!3d40.7636551!4d29.924417!16s%2Fg%2F11fzvdnl25!19sChIJw69L545PyxQRDSGxwwBb5do?authuser=0&hl=tr&rclk=1
Cafe Tramway,"Pertev Paşa Cd.,Karabaş Mahallesi, 41040 İzmit/Kocaeli, 41100 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Kebap%C3%A7%C4%B1+Mehmet+Usta/data=!4m7!3m6!1s0x14cb4654d83a064d:0x2a5b85839fbd870d!8m2!3d40.757589!4d29.836052!16s%2Fg%2F113h7w0zy!19sChIJTQY62FRGyxQRDYe9n4OFWyo?authuser=0&hl=tr&rclk=1
Salash Burger,"Yenişehir, Democracy Boulevard No:86, 41050 İzmit/Kocaeli",,,http://www.salashburger.com/,https://www.google.com/maps/place/Cafe+Tramway/data=!4m7!3m6!1s0x14cb457ee495e755:0x37376f6d39bdafbd!8m2!3d40.762203!4d29.931117!16s%2Fg%2F11f3qyh07w!19sChIJVeeV5H5FyxQRva-9OW1vNzc?authuser=0&hl=tr&rclk=1
Tuzla Balıkçısı Mars Kocaeli,"Yahyakaptan, Kara Yolu Cd. No:28/C, 41050 İzmit/Kocaeli",,"basaksehir@tuzlabalikcisi.com, info@tuzlabalikcisi.com, izmit@tuzlabalikcisi.com, umraniye@tuzlabalikcisi.com",https://tuzlabalikcisi.com/,https://www.google.com/maps/place/Ho%C5%9Fg%C3%B6r+Pastaneleri/data=!4m7!3m6!1s0x14cb4580125c8f8b:0xf17095da32967601!8m2!3d40.7756916!4d29.9789843!16s%2Fg%2F1vnn3nf6!19sChIJi49cEoBFyxQRAXaWMtqVcPE?authuser=0&hl=tr&rclk=1
Olta Balık,"Ömerağa, Salim Dervişoğlu Cd (Oramiral Salim Dervişoğlu Cd.), 41300 İzmit/Kocaeli",(0262) 322 90 96,,N/A,https://www.google.com/maps/place/Salash+Burger/data=!4m7!3m6!1s0x14cb4ff0fec7e08d:0xfe2bfd79895fb935!8m2!3d40.7635553!4d29.9598363!16s%2Fg%2F11hb33blxs!19sChIJjeDH_vBPyxQRNblfiXn9K_4?authuser=0&hl=tr&rclk=1
Maide Kafe & Restoran & Düğün Salonu,"Sekapark 2.Etap, Serdar, Güneş Cd., 41100 İzmit/Kocaeli",,musterihizmetleri@antikkapi.com.tr,http://www.antikkapi.com.tr/,https://www.google.com/maps/place/Tuzla+Bal%C4%B1k%C3%A7%C4%B1s%C4%B1+Mars+Kocaeli/data=!4m7!3m6!1s0x14cb4fcd87a69ed5:0x30419331e08a11ce!8m2!3d40.781279!4d29.973413!16s%2Fg%2F11x03vpnwb!19sChIJ1Z6mh81PyxQRzhGK4DGTQTA?authuser=0&hl=tr&rclk=1
kofteci ilhan,"Çukurbağ, 41300 İzmit/Kocaeli",,,https://menuburada.com/kofteci-ilhan-izmit-kocaeli/,https://www.google.com/maps/place/Olta+Bal%C4%B1k/data=!4m7!3m6!1s0x14cb458ff4d8b283:0x5583f2535e80f83d!8m2!3d40.760812!4d29.930585!16s%2Fg%2F1tj4_y6d!19sChIJg7LY9I9FyxQRPfiAXlPyg1U?authuser=0&hl=tr&rclk=1
kofteci ilhan,"Çukurbağ, 41300 İzmit/Kocaeli",,,https://menuburada.com/kofteci-ilhan-izmit-kocaeli/,https://www.google.com/maps/place/Maide+Kafe+%26+Restoran+%26+D%C3%BC%C4%9F%C3%BCn+Salonu/data=!4m7!3m6!1s0x14cb454254fa935b:0xf04d8cacb6e27f40!8m2!3d40.7599655!4d29.8909353!16s%2Fg%2F11cs5y2pg5!19sChIJW5P6VEJFyxQRQH_itqyMTfA?authuser=0&hl=tr&rclk=1
kofteci ilhan,"Çukurbağ, 41300 İzmit/Kocaeli",,,https://menuburada.com/kofteci-ilhan-izmit-kocaeli/,https://www.google.com/maps/place/kofteci+ilhan/data=!4m7!3m6!1s0x14cb4f86d6d5c42f:0xac160946b7f6416c!8m2!3d40.7668065!4d29.9342337!16s%2Fg%2F11c3108_s0!19sChIJL8TV1oZPyxQRbEH2t0YJFqw?authuser=0&hl=tr&rclk=1
Hoşgör Pastanesi,"Ömerağa, 41040 İzmit/Kocaeli",,,http://www.hosgor.com.tr/,https://www.google.com/maps/place/Locale+%C4%B0zmit/data=!4m7!3m6!1s0x14cb45a13f85b0bb:0xe9b5130ccfbe24f6!8m2!3d40.7626997!4d29.9346856!16s%2Fg%2F11j8vn4qfv!19sChIJu7CFP6FFyxQR9iS-zwwTtek?authuser=0&hl=tr&rclk=1
Hoşgör Pastanesi,"Ömerağa, 41040 İzmit/Kocaeli",,,http://www.hosgor.com.tr/,https://www.google.com/maps/place/The+House+Cafe+%C4%B0zmit/data=!4m7!3m6!1s0x14cb4f40a6e461b9:0x96504557dfa86b78!8m2!3d40.7659823!4d29.9666466!16s%2Fg%2F11ss57gl29!19sChIJuWHkpkBPyxQReGuo31dFUJY?authuser=0&hl=tr&rclk=1
Tarif Cağ Kebap,,,,http://www.instagram.com/favarestaurant,https://www.google.com/maps/place/Ho%C5%9Fg%C3%B6r+Pastanesi/data=!4m7!3m6!1s0x14cb4580122e15a9:0x94d4cbb2149fb575!8m2!3d40.765716!4d29.9266927!16s%2Fg%2F1th463k9!19sChIJqRUuEoBFyxQRdbWfFLLL1JQ?authuser=0&hl=tr&rclk=1
Mavi Körfez Tarihi Eminönü Balıkçısı,"Kemalpaşa Mahallesi Oramiral Salim Dervişoğlu Caddesi, İzmit Marina, 41200 İzmit/Kocaeli",(0262) 339 40 33,,N/A,https://www.google.com/maps/place/Tarif+Ca%C4%9F+Kebap/data=!4m7!3m6!1s0x14cb4fccaad6dfed:0x6cbf5e003094d3b!8m2!3d40.7637451!4d29.9591348!16s%2Fg%2F11h24rvl8d!19sChIJ7d_WqsxPyxQRO00JA-D1ywY?authuser=0&hl=tr&rclk=1
Serpmeköy Trabzon Köy Kahvaltısı,"Yenişehir, Demokrasi Cd. 68/A, 41050 İzmit/Kocaeli",,,http://serpmekoy.com/,https://www.google.com/maps/place/Fava+Meze+Muhabbet/data=!4m7!3m6!1s0x14cb4f6705725a8d:0x65385d174122340!8m2!3d40.7743191!4d29.971552!16s%2Fg%2F11fpyljx40!19sChIJjVpyBWdPyxQRQCMSdNGFUwY?authuser=0&hl=tr&rclk=1
KUZİNE RESTAURANT,"Kabaoğlu, Prof. Baki Komşuoğlu Blv. No:191/A, 41100 İzmit/Kocaeli",,,https://www.facebook.com/Kuzine-Cafe-Restorant-910143409074207/,https://www.google.com/maps/place/Mavi+K%C3%B6rfez+Tarihi+Emin%C3%B6n%C3%BC+Bal%C4%B1k%C3%A7%C4%B1s%C4%B1/data=!4m7!3m6!1s0x14cb4584f1878597:0x94d27ff0afd9f2db!8m2!3d40.759405!4d29.920038!16s%2Fg%2F11b7q0ggzr!19sChIJl4WH8YRFyxQR2_LZr_B_0pQ?authuser=0&hl=tr&rclk=1
KUZİNE RESTAURANT,"Kabaoğlu, Prof. Baki Komşuoğlu Blv. No:191/A, 41100 İzmit/Kocaeli",,info@tikla.com.tr,https://www.tikla.com.tr/midpoint-symbol-kocaeli-avm.html,https://www.google.com/maps/place/Serpmek%C3%B6y+Trabzon+K%C3%B6y+Kahvalt%C4%B1s%C4%B1/data=!4m7!3m6!1s0x14cb4ffa8fec85f3:0x92ba4a928a867dc5!8m2!3d40.763348!4d29.9632864!16s%2Fg%2F11ggw7_3y9!19sChIJ84Xsj_pPyxQRxX2GipJKupI?authuser=0&hl=tr&rclk=1
Doğa Restaurant & Cafe,"Sepetçi Yolu Üzeri. Baraj Mevkii No : 36, 41900 Kocaeli",,,N/A,https://www.google.com/maps/place/KUZ%C4%B0NE+RESTAURANT/data=!4m7!3m6!1s0x14cb4fab04c8e4e9:0xb2df0751e327211!8m2!3d40.800107!4d29.9308942!16s%2Fg%2F11c2q2h6t8!19sChIJ6eTIBKtPyxQREXIyHnXwLQs?authuser=0&hl=tr&rclk=1
Doğa Restaurant & Cafe,"Sepetçi Yolu Üzeri. Baraj Mevkii No : 36, 41900 Kocaeli",,,N/A,https://www.google.com/maps/place/Midpoint+-+Symbol+AVM/data=!4m7!3m6!1s0x14cb50036a2cb18d:0x7b01956958810603!8m2!3d40.7591603!4d29.9796404!16s%2Fg%2F11c55vzp9q!19sChIJjbEsagNQyxQRAwaBWGmVAXs?authuser=0&hl=tr&rclk=1
Doğa Restaurant & Cafe,"Sepetçi Yolu Üzeri. Baraj Mevkii No : 36, 41900 Kocaeli",,,N/A,https://www.google.com/maps/place/Do%C4%9Fa+Restaurant+%26+Cafe/data=!4m7!3m6!1s0x14cb51e7bd058be7:0x8319878a4948a27e!8m2!3d40.8069703!4d29.9836145!16s%2Fg%2F1tdk7d8r!19sChIJ54sFvedRyxQRfqJISYqHGYM?authuser=0&hl=tr&rclk=1
