Name,Address,Phone,Email,Website,Google Maps Link
Lingua Point,"28 Haziran, Turan Güneş Cd., 41060 İzmit/Kocaeli",(0262) 330 07 07,contact@linguapoint.com.tr,https://linguapoint.com.tr/,https://www.google.com/maps/place/Yenik%C3%B6y+Hayat+%C4%B0lkokulu/data=!4m7!3m6!1s0x14cb43f117837473:0x2049b1732f60649a!8m2!3d40.6953416!4d29.8967286!16s%2Fg%2F12ml2mvwp!19sChIJc3SDF_FDyxQRmmRgL3OxSSA?authuser=0&hl=tr&rclk=1
Lingua Point,"28 Haziran, Turan Güneş Cd., 41060 İzmit/Kocaeli",(0262) 330 07 07,contact@linguapoint.com.tr,https://linguapoint.com.tr/,https://www.google.com/maps/place/KO-MEK+Mevlana+Kurs+Merkezi/data=!4m7!3m6!1s0x14cb4feb5505ff03:0x130e13331543525e!8m2!3d40.7735519!4d29.9510352!16s%2Fg%2F11c5b6ym2q!19sChIJA_8FVetPyxQRXlJDFTMTDhM?authuser=0&hl=tr&rclk=1
Lingua Point,"28 Haziran, Turan Güneş Cd., 41060 İzmit/Kocaeli",(0262) 330 07 07,contact@linguapoint.com.tr,https://linguapoint.com.tr/,https://www.google.com/maps/place/Lingua+Point/data=!4m7!3m6!1s0x14cb4f9698eef403:0x58e4dc10df554a1c!8m2!3d40.772851!4d29.953201!16s%2Fg%2F11s56r6yxc!19sChIJA_TumJZPyxQRHEpV3xDc5Fg?authuser=0&hl=tr&rclk=1
İzmitim Sürücü Kursu,"Cedit, 41300 İzmit/Kocaeli",(0262) 321 04 60,info@izmitimsurucukursu.net,http://www.izmitimsurucukursu.net/,"https://www.google.com/maps/place/%C4%B0zmit+%C4%B0ngiliz+K%C3%BClt%C3%BCr+Dil+Kursu+-+%C4%B0ngilizce,+Almanca,+%C4%B0spanyolca,+Rus%C3%A7a,+%C4%B0talyanca,+Frans%C4%B1zca+Yabanc%C4%B1+Dil+Kursu/data=!4m7!3m6!1s0x14cb45a563ebbb01:0xfebe2895b39b0f7d!8m2!3d40.7623706!4d29.9270364!16s%2Fg%2F11y2fsbj08!19sChIJAbvrY6VFyxQRfQ-bs5Uovv4?authuser=0&hl=tr&rclk=1"
İzmitim Sürücü Kursu,"Cedit, 41300 İzmit/Kocaeli",(0262) 321 04 60,info@izmitimsurucukursu.net,http://www.izmitimsurucukursu.net/,https://www.google.com/maps/place/Kocaeli+Education/data=!4m7!3m6!1s0x14cb4f88ed2ad047:0x35f6fdc17627ab45!8m2!3d40.7654408!4d29.9408089!16s%2Fg%2F11rz3t6bm_!19sChIJR9Aq7YhPyxQRRasndsH99jU?authuser=0&hl=tr&rclk=1
İzmitim Sürücü Kursu,"Cedit, 41300 İzmit/Kocaeli",(0262) 321 04 60,info@izmitimsurucukursu.net,http://www.izmitimsurucukursu.net/,https://www.google.com/maps/place/%C4%B0zmitim+S%C3%BCr%C3%BCc%C3%BC+Kursu/data=!4m7!3m6!1s0x14cb4f8883b3c2e7:0x821aee6f9b616a0e!8m2!3d40.7654317!4d29.9392541!16s%2Fg%2F113jqjy1v!19sChIJ58Kzg4hPyxQRDmphm2_uGoI?authuser=0&hl=tr&rclk=1
Fethiye Sürücü Kursu - izmit sürücü kursu,"Tepecik, Fethiye Cd. No:29, 41200 İzmit/Kocaeli",(0262) 323 77 70,ajax-loader@2x.gif,http://www.fethiyesurucukursu.com/,https://www.google.com/maps/place/%C3%96ZEL+BA%C5%9E%C4%B0SKELE+PALAND%C3%96KEN+MOTORLU+TA%C5%9EITLAR+S%C3%9CR%C3%9CC%C3%9C+KURSU/data=!4m7!3m6!1s0x14cb45ef8b876b49:0xb0701a0834989f27!8m2!3d40.7098579!4d29.9230136!16s%2Fg%2F11t9mn3y7l!19sChIJSWuHi-9FyxQRJ5-YNAgacLA?authuser=0&hl=tr&rclk=1
Fethiye Sürücü Kursu - izmit sürücü kursu,"Tepecik, Fethiye Cd. No:29, 41200 İzmit/Kocaeli",(0262) 323 77 70,ajax-loader@2x.gif,http://www.fethiyesurucukursu.com/,https://www.google.com/maps/place/Ba%C5%9Fiskele+%C3%87ocuk+%C3%9Cniversitesi/data=!4m7!3m6!1s0x14cb43a53721356f:0x5e35874a39e5d4a3!8m2!3d40.6717103!4d29.9181539!16s%2Fg%2F11g886gjg7!19sChIJbzUhN6VDyxQRo9TlOUqHNV4?authuser=0&hl=tr&rclk=1
Fethiye Sürücü Kursu - izmit sürücü kursu,"Tepecik, Fethiye Cd. No:29, 41200 İzmit/Kocaeli",(0262) 323 77 70,ajax-loader@2x.gif,http://www.fethiyesurucukursu.com/,https://www.google.com/maps/place/Fethiye+S%C3%BCr%C3%BCc%C3%BC+Kursu+-+izmit+s%C3%BCr%C3%BCc%C3%BC+kursu/data=!4m7!3m6!1s0x14cb45804b91f995:0x8565b4c5b1af23b6!8m2!3d40.764503!4d29.926035!16s%2Fg%2F113gtv63g!19sChIJlfmRS4BFyxQRtiOvscW0ZYU?authuser=0&hl=tr&rclk=1
Kocaeli American Vip Dil Kursu,"Yenişehir, Gazi Mustafa Kemal Blv. No:147, 41050 İzmit/Kocaeli",(0262) 606 12 04,intl-tel-input@18.2.1,http://www.americanvip.com.tr/,https://www.google.com/maps/place/Kaptan+Hocam+VIP+%28Butik+E%C4%9Fitim-S%C4%B1navlara+Haz%C4%B1rl%C4%B1k-Bire+Bir+E%C4%9Fitim%29/data=!4m7!3m6!1s0x14cb4f56684e7ee5:0x2970894ae28656e7!8m2!3d40.767661!4d29.964591!16s%2Fg%2F11sds35sbf!19sChIJ5X5OaFZPyxQR51aG4kqJcCk?authuser=0&hl=tr&rclk=1
Kocaeli American Vip Dil Kursu,"Yenişehir, Gazi Mustafa Kemal Blv. No:147, 41050 İzmit/Kocaeli",(0262) 606 12 04,intl-tel-input@18.2.1,http://www.americanvip.com.tr/,https://www.google.com/maps/place/Kocaeli+%C3%9Cniversitesi+Ortodonti+Anabilim+Dal%C4%B1/data=!4m7!3m6!1s0x14cb5bc657612f39:0x338a70e1dd114c26!8m2!3d40.7080452!4d29.9745746!16s%2Fg%2F11rww_jh24!19sChIJOS9hV8ZbyxQRJkwR3eFwijM?authuser=0&hl=tr&rclk=1
Kocaeli American Vip Dil Kursu,"Yenişehir, Gazi Mustafa Kemal Blv. No:147, 41050 İzmit/Kocaeli",(0262) 606 12 04,intl-tel-input@18.2.1,http://www.americanvip.com.tr/,https://www.google.com/maps/place/Kocaeli+American+Vip+Dil+Kursu/data=!4m7!3m6!1s0x14cb4fa3e0f21787:0x9b23e852247f70c2!8m2!3d40.7675825!4d29.9660366!16s%2Fg%2F11pb0zh8nf!19sChIJhxfy4KNPyxQRwnB_JFLoI5s?authuser=0&hl=tr&rclk=1
Küv Kocaeli Üniversitesi Vakfı,"Karabaş, İnönü Cd. Erkan Apt. No:177 D:2, 41040 İzmit/Kocaeli (İzmit)",0546 885 14 41,info@kouvakif.org.tr,https://www.kouvakif.org.tr/,https://www.google.com/maps/place/%C5%9Eehit+Emrah+Sapa+Ortaokulu/data=!4m7!3m6!1s0x14cb440e171ba965:0x35a6b3b2409f5e90!8m2!3d40.709537!4d29.8986331!16s%2Fg%2F11gcn0ck83!19sChIJZakbFw5EyxQRkF6fQLKzpjU?authuser=0&hl=tr&rclk=1
Küv Kocaeli Üniversitesi Vakfı,"Karabaş, İnönü Cd. Erkan Apt. No:177 D:2, 41040 İzmit/Kocaeli (İzmit)",0546 885 14 41,info@kouvakif.org.tr,https://www.kouvakif.org.tr/,https://www.google.com/maps/place/Y%C4%B1ld%C4%B1r%C4%B1m+Mesleki+ve+Teknik+Anadolu+Lisesi/data=!4m7!3m6!1s0x14cb458968ee9a5f:0x2382b952ddf5260c!8m2!3d40.7788883!4d29.9561123!16s%2Fg%2F1w6049hg!19sChIJX5ruaIlFyxQRDCb13VK5giM?authuser=0&hl=tr&rclk=1
Küv Kocaeli Üniversitesi Vakfı,"Karabaş, İnönü Cd. Erkan Apt. No:177 D:2, 41040 İzmit/Kocaeli (İzmit)",0546 885 14 41,info@kouvakif.org.tr,https://www.kouvakif.org.tr/,https://www.google.com/maps/place/K%C3%BCv+Kocaeli+%C3%9Cniversitesi+Vakf%C4%B1/data=!4m7!3m6!1s0x14cb4f80d1332d9d:0xafef4521e412f00c!8m2!3d40.766648!4d29.9330885!16s%2Fg%2F1tf4bc0b!19sChIJnS0z0YBPyxQRDPAS5CFF768?authuser=0&hl=tr&rclk=1
İzmit İngilizce Kursu,"Karabaş, Cebesoy Sk. no:16, 41100 İzmit/Kocaeli",(0262) 332 08 98,"izmitsube@englishtime.com, info@englishtime.com",http://www.izmitingilizcekursu.com/,https://www.google.com/maps/place/Ayd%C4%B1nkent+%C4%B0lkokulu+Ve+Ortaokulu/data=!4m7!3m6!1s0x14cb44be1b53f4c9:0xbacbe8cab2451e08!8m2!3d40.6992957!4d29.9504575!16s%2Fg%2F1ptzvn1lb!19sChIJyfRTG75EyxQRCB5Fssroy7o?authuser=0&hl=tr&rclk=1
İzmit İngilizce Kursu,"Karabaş, Cebesoy Sk. no:16, 41100 İzmit/Kocaeli",(0262) 332 08 98,"izmitsube@englishtime.com, info@englishtime.com",http://www.izmitingilizcekursu.com/,https://www.google.com/maps/place/Kocaeli-Ba%C5%9Fiskele+%C3%96zel+Barbaros/data=!4m7!3m6!1s0x14cb4378e8770cd9:0xc02f258acb54269a!8m2!3d40.6855312!4d29.9299501!16s%2Fg%2F11hrl1brs1!19sChIJ2Qx36HhDyxQRmiZUy4olL8A?authuser=0&hl=tr&rclk=1
İzmit İngilizce Kursu,"Karabaş, Cebesoy Sk. no:16, 41100 İzmit/Kocaeli",(0262) 332 08 98,"izmitsube@englishtime.com, info@englishtime.com",http://www.izmitingilizcekursu.com/,https://www.google.com/maps/place/%C4%B0zmit+%C4%B0ngilizce+Kursu/data=!4m7!3m6!1s0x14cb451880c277d3:0xaa68d45c3eda0ac7!8m2!3d40.7629757!4d29.9323544!16s%2Fg%2F11ry7d49zd!19sChIJ03fCgBhFyxQRxwraPlzUaKo?authuser=0&hl=tr&rclk=1
Alber Psikoteknik İzmit,"Körfez, Gazanfer Bilge Blv. No:7, 41040 İzmit/Kocaeli",(0262) 373 53 41,"info@albersurucukursu.com, bilgi@albersurucukursu.com",http://www.albersurucukursu.com/,https://www.google.com/maps/place/Seymen+Koleji/data=!4m7!3m6!1s0x14cb4f8095104699:0x59d4873ec258bb2a!8m2!3d40.7744464!4d29.9712077!16s%2Fg%2F1tgqfrmz!19sChIJmUYQlYBPyxQRKrtYwj6H1Fk?authuser=0&hl=tr&rclk=1
Alber Psikoteknik İzmit,"Körfez, Gazanfer Bilge Blv. No:7, 41040 İzmit/Kocaeli",(0262) 373 53 41,"info@albersurucukursu.com, bilgi@albersurucukursu.com",http://www.albersurucukursu.com/,"https://www.google.com/maps/place/Teenglish,+%C4%B0zmit/data=!4m7!3m6!1s0x14cb50210a44597b:0x49c6c4f05b7c6b10!8m2!3d40.7727355!4d29.978427!16s%2Fg%2F11clvt1b9t!19sChIJe1lECiFQyxQREGt8W_DExkk?authuser=0&hl=tr&rclk=1"
Alber Psikoteknik İzmit,"Körfez, Gazanfer Bilge Blv. No:7, 41040 İzmit/Kocaeli",(0262) 373 53 41,"info@albersurucukursu.com, bilgi@albersurucukursu.com",http://www.albersurucukursu.com/,https://www.google.com/maps/place/Alber+Psikoteknik+%C4%B0zmit/data=!4m7!3m6!1s0x14cb429555555555:0x74f4c9e12cbde8ce!8m2!3d40.7697438!4d29.9403546!16s%2Fg%2F11fxb7dc2g!19sChIJVVVVVZVCyxQRzui9LOHJ9HQ?authuser=0&hl=tr&rclk=1
İzmit Dil Konuşma ve Danışmanlık Merkezi,"Leylak Evleri, Yahyakaptan, Kardelen Sk. No:5, 41100 İzmit/Kocaeli",0531 612 99 68,bilgi@izdilkom.com,http://www.izdilkom.com/,https://www.google.com/maps/place/%C4%B0zmit+Lale+S%C3%BCr%C3%BCc%C3%BC+Kursu/data=!4m7!3m6!1s0x14cb4f46a721846b:0x542da9d1b32213d6!8m2!3d40.7651243!4d29.9398213!16s%2Fg%2F11vk7qz_3b!19sChIJa4Qhp0ZPyxQR1hMis9GpLVQ?authuser=0&hl=tr&rclk=1
İzmit Dil Konuşma ve Danışmanlık Merkezi,"Leylak Evleri, Yahyakaptan, Kardelen Sk. No:5, 41100 İzmit/Kocaeli",0531 612 99 68,bilgi@izdilkom.com,http://www.izdilkom.com/,https://www.google.com/maps/place/%C3%96zel+%C4%B0zmit+D%C3%BC%C5%9F+Bah%C3%A7esi+%C4%B0lkokulu/data=!4m7!3m6!1s0x14cb461550f281bd:0xad180fad976330e!8m2!3d40.7834705!4d29.973455!16s%2Fg%2F1td5cg2g!19sChIJvYHyUBVGyxQRDjN22fqA0Qo?authuser=0&hl=tr&rclk=1
KOCAELİ41 SÜRÜCÜ KURSU,"Tepecik Tepecik Sk.F.Yalım İş Hanı No:9 Kat:2, 41200 İzmit/Kocaeli",0507 481 61 94,,N/A,https://www.google.com/maps/place/%C4%B0zmit+Dil+Konu%C5%9Fma+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k+Merkezi/data=!4m7!3m6!1s0x14cb4f7472457cd9:0xdf92e179d82ed2f6!8m2!3d40.7728041!4d29.9698755!16s%2Fg%2F11h_7kv6k7!19sChIJ2XxFcnRPyxQR9tIu2Hnhkt8?authuser=0&hl=tr&rclk=1
KOCAELİ41 SÜRÜCÜ KURSU,"Tepecik Tepecik Sk.F.Yalım İş Hanı No:9 Kat:2, 41200 İzmit/Kocaeli",0507 481 61 94,,N/A,https://www.google.com/maps/place/Kartepe+Anadolu+Lisesi/data=!4m7!3m6!1s0x14cb507b55d46223:0x2a0fce989c27c5d1!8m2!3d40.7502724!4d30.0141214!16s%2Fg%2F11cpkz4639!19sChIJI2LUVXtQyxQR0cUnnJjODyo?authuser=0&hl=tr&rclk=1
KOCAELİ41 SÜRÜCÜ KURSU,"Tepecik Tepecik Sk.F.Yalım İş Hanı No:9 Kat:2, 41200 İzmit/Kocaeli",0507 481 61 94,,N/A,https://www.google.com/maps/place/KOCAEL%C4%B041+S%C3%9CR%C3%9CC%C3%9C+KURSU/data=!4m7!3m6!1s0x14cb454120684f5d:0x662c262fabea667c!8m2!3d40.7646678!4d29.9243422!16s%2Fg%2F11hz3jgfq3!19sChIJXU9oIEFFyxQRfGbqqy8mLGY?authuser=0&hl=tr&rclk=1
Özel Ders İzmit TYT kursu,"M. Alipaşa, Gazi Mustafa Kemal Blv. NO15/6, 41050 İzmit/Kocaeli",0507 140 02 97,,N/A,https://www.google.com/maps/place/ODT%C3%9C+Geli%C5%9Ftirme+Vakf%C4%B1+%C3%96zel+Kocaeli+Okullar%C4%B1+%28Anaokul+-+%C4%B0lkokul+-+Ortaokul+-+Lise%29/data=!4m7!3m6!1s0x14cb45f9d8803f77:0xad72593c2ee572f3!8m2!3d40.7728862!4d29.8932436!16s%2Fg%2F113jd0b6s!19sChIJdz-A2PlFyxQR83LlLjxZcq0?authuser=0&hl=tr&rclk=1
Özel Ders İzmit TYT kursu,"M. Alipaşa, Gazi Mustafa Kemal Blv. NO15/6, 41050 İzmit/Kocaeli",0507 140 02 97,,N/A,https://www.google.com/maps/place/Kocaeli+Kokpit+Koleji/data=!4m7!3m6!1s0x14cb4515d0d4d245:0x4d28f2deb60b24fc!8m2!3d40.708928!4d29.9233748!16s%2Fg%2F11f6y74by_!19sChIJRdLU0BVFyxQR_CQLtt7yKE0?authuser=0&hl=tr&rclk=1
Özel Ders İzmit TYT kursu,"M. Alipaşa, Gazi Mustafa Kemal Blv. NO15/6, 41050 İzmit/Kocaeli",0507 140 02 97,,N/A,https://www.google.com/maps/place/%C3%96zel+Ders+%C4%B0zmit+TYT+kursu/data=!4m7!3m6!1s0x14cb458693b5dcbb:0xa20dd55d64fd4cfa!8m2!3d40.7675465!4d29.9525019!16s%2Fg%2F11fk915w1n!19sChIJu9y1k4ZFyxQR-kz9ZF3VDaI?authuser=0&hl=tr&rclk=1
Kullar Hacı Mustafa Özsoy İlkokulu,"Yaylacık, Galip Erenoğlu Cd. No:124, 41140 Başiskele/Kocaeli",(0262) 349 27 60,,https://kullarhacimustafaozsoyilkokulu.meb.k12.tr/,https://www.google.com/maps/place/Y%C4%B1ld%C4%B1r%C4%B1m+E%C4%9Fitim+Kurumlar%C4%B1/data=!4m7!3m6!1s0x14cb47600ccf2fad:0x82971bb830e93a00!8m2!3d40.7632295!4d29.9287221!16s%2Fg%2F1hc18g_w2!19sChIJrS_PDGBHyxQRADrpMLgbl4I?authuser=0&hl=tr&rclk=1
Kullar Hacı Mustafa Özsoy İlkokulu,"Yaylacık, Galip Erenoğlu Cd. No:124, 41140 Başiskele/Kocaeli",(0262) 349 27 60,,https://kullarhacimustafaozsoyilkokulu.meb.k12.tr/,https://www.google.com/maps/place/KO-MEK+Bah%C3%A7ecik+Kurs+Merkezi/data=!4m7!3m6!1s0x14cb43a5359ae5af:0x98b4885afb661d77!8m2!3d40.668671!4d29.9166916!16s%2Fg%2F11cs5zyhs9!19sChIJr-WaNaVDyxQRdx1m-1qItJg?authuser=0&hl=tr&rclk=1
Kullar Hacı Mustafa Özsoy İlkokulu,"Yaylacık, Galip Erenoğlu Cd. No:124, 41140 Başiskele/Kocaeli",(0262) 349 27 60,,N/A,https://www.google.com/maps/place/Kullar+Hac%C4%B1+Mustafa+%C3%96zsoy+%C4%B0lkokulu/data=!4m7!3m6!1s0x14cb452b68ece407:0x91c03962ab054de5!8m2!3d40.7205727!4d29.9722919!16s%2Fg%2F1tfwsh2_!19sChIJB-TsaCtFyxQR5U0Fq2I5wJE?authuser=0&hl=tr&rclk=1
İzmit İngilizce Kursu,"28 Haziran Mahallesi Turan Güneş Caddesi, 28 Haziran, Kocatürk Sk. No:16/A, 41060 İzmit/Kocaeli",(0262) 325 14 95,info@lalesurucukurslari.com,http://www.lalesurucukurslari.com/,https://www.google.com/maps/place/Akademik+International+Yabanc%C4%B1+Dil+Kursu+Kocaeli+Kamp%C3%BCs%C3%BC/data=!4m7!3m6!1s0x14cb456db46853bd:0x8fb0655d2e79337c!8m2!3d40.7625754!4d29.9286186!16s%2Fg%2F11vc1ldn5k!19sChIJvVNotG1FyxQRfDN5Ll1lsI8?authuser=0&hl=tr&rclk=1
Kartepe Lale Sürücü Kursu,"Fatih Sultan Mehmet, 17 Ağustos Cd. No:16B, 41080 Kartepe/Kocaeli",0553 692 16 92,info@lalesurucukurslari.com,http://www.lalesurucukurslari.com/,https://www.google.com/maps/place/%C4%B0zmit+%C4%B0ngilizce+Kursu/data=!4m7!3m6!1s0x14cb4feb7ab90fa9:0x782609a979e72fae!8m2!3d40.7732911!4d29.953153!16s%2Fg%2F11tfk6m4mk!19sChIJqQ-5eutPyxQRri_neakJJng?authuser=0&hl=tr&rclk=1
Kartepe Lale Sürücü Kursu,"Fatih Sultan Mehmet, 17 Ağustos Cd. No:16B, 41080 Kartepe/Kocaeli",0553 692 16 92,info@lalesurucukurslari.com,http://www.lalesurucukurslari.com/,https://www.google.com/maps/place/Kartepe+Lale+S%C3%BCr%C3%BCc%C3%BC+Kursu/data=!4m7!3m6!1s0x14cb51c9a40c00f1:0x1cb007e61841b95e!8m2!3d40.7428791!4d30.0138139!16s%2Fg%2F11rxyd6mj3!19sChIJ8QAMpMlRyxQRXrlBGOYHsBw?authuser=0&hl=tr&rclk=1
Kocaeli Sürücü Kursu,"Yenişehir, Gazi Mustafa Kemal Blv. No:128, 41050 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Ye%C5%9Filkent+%C4%B0lk+Okulu+ve+Orta+Okulu/data=!4m7!3m6!1s0x14cb4382a71df3cb:0x83e713516c2a0b32!8m2!3d40.6835667!4d29.9276056!16s%2Fg%2F11_rxysy2!19sChIJy_Mdp4JDyxQRMgsqbFET54M?authuser=0&hl=tr&rclk=1
Kocaeli Sürücü Kursu,"Yenişehir, Gazi Mustafa Kemal Blv. No:128, 41050 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Yeni+Ufuklar+S%C3%BCr%C3%BCc%C3%BC+Kursu/data=!4m7!3m6!1s0x14cb4f8737babf0f:0x9ce015cf7587c98a!8m2!3d40.7654255!4d29.9341878!16s%2Fg%2F11g6qvxjzf!19sChIJD7-6N4dPyxQRismHdc8V4Jw?authuser=0&hl=tr&rclk=1
Kocaeli Sürücü Kursu,"Yenişehir, Gazi Mustafa Kemal Blv. No:128, 41050 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Kocaeli+S%C3%BCr%C3%BCc%C3%BC+Kursu/data=!4m7!3m6!1s0x14cb4fef7fc30485:0xdcd9bf0f930cffef!8m2!3d40.7679853!4d29.9628118!16s%2Fg%2F113jbt874!19sChIJhQTDf-9PyxQR7_8Mkw-_2dw?authuser=0&hl=tr&rclk=1
DÜNDAR BİLİM EĞİTİM KURUMLARI,"Yahyakaptan, Demokrasi Cd. No: 24, 41100 İzmit/Kocaeli",(0262) 331 00 11,,N/A,https://www.google.com/maps/place/Seray+S%C3%BCr%C3%BCc%C3%BC+Kursu/data=!4m7!3m6!1s0x14cb457fe16f1b5d:0x6675c5ad0ed39738!8m2!3d40.7655878!4d29.9289374!16s%2Fg%2F11b7xnpjgc!19sChIJXRtv4X9FyxQROJfTDq3FdWY?authuser=0&hl=tr&rclk=1
DÜNDAR BİLİM EĞİTİM KURUMLARI,"Yahyakaptan, Demokrasi Cd. No: 24, 41100 İzmit/Kocaeli",(0262) 331 00 11,,N/A,https://www.google.com/maps/place/Ba%C5%9Fiskele+Kartonsan+%C4%B0lkokulu+ve+Ortaokulu/data=!4m7!3m6!1s0x14cb440af4e8479f:0xeb462c0e70ca99f9!8m2!3d40.7007456!4d29.9022355!16s%2Fg%2F11b7q8rlvf!19sChIJn0fo9ApEyxQR-ZnKcA4sRus?authuser=0&hl=tr&rclk=1
Nadide Okulları,"Damlar, Mahmut Çavuş Cd. No:104, 41090 Başiskele/Kocaeli",(0262) 346 70 70,info@nadideokul.com,http://www.ndd.com.tr/,https://www.google.com/maps/place/D%C3%9CNDAR+B%C4%B0L%C4%B0M+E%C4%9E%C4%B0T%C4%B0M+KURUMLARI/data=!4m7!3m6!1s0x14cb4f81a47194b7:0x611217930ea861bc!8m2!3d40.7655879!4d29.9678612!16s%2Fg%2F11fsyt_9xx!19sChIJt5RxpIFPyxQRvGGoDpMXEmE?authuser=0&hl=tr&rclk=1
Nadide Okulları,"Damlar, Mahmut Çavuş Cd. No:104, 41090 Başiskele/Kocaeli",(0262) 346 70 70,info@nadideokul.com,http://www.ndd.com.tr/,https://www.google.com/maps/place/Mahmutpa%C5%9Fa+%C4%B0lkokulu/data=!4m7!3m6!1s0x14cb45a5a64ca957:0x2631756277dbe2fb!8m2!3d40.728613!4d29.9602133!16s%2Fg%2F11h42rwrct!19sChIJV6lMpqVFyxQR--Lbd2J1MSY?authuser=0&hl=tr&rclk=1
Askeri Liseler,"Kadıköy, 41050 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Nadide+Okullar%C4%B1/data=!4m7!3m6!1s0x14cb438b2cd53687:0xd29ad6f25a0502e7!8m2!3d40.6931867!4d29.9194166!16s%2Fg%2F11w8nf1q40!19sChIJhzbVLItDyxQR5wIFWvLWmtI?authuser=0&hl=tr&rclk=1
Askeri Liseler,"Kadıköy, 41050 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/%C3%96zel+direksiyon+dersi/data=!4m7!3m6!1s0x14cb45147a4064a9:0xac319bea1f9f97e!8m2!3d40.7130572!4d29.9344706!16s%2Fg%2F11fqtgvc8j!19sChIJqWRAehRFyxQRfvn5ob4Zwwo?authuser=0&hl=tr&rclk=1
,"Alikahya Fatih, Sakıp Sabancı Blv. No:90, 41310 İzmit/Kocaeli",0541 630 40 41,"460ff4620fa44cba8df530afde949785@sentry.wixpress.com, 9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com, lodash@4.17.21, 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, focus-within-polyfill@5.0.9, 8c4075d5481d476e945486754f783364@sentry.io, ed436f5053144538958ad06a5005e99a@sentry.wixpress.com, core-js-bundle@3.2.1, izmitfatihaksamlisesi@gmail.com, 2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com, react@18.3.1, 1eeb89147c984dc6bc3ffafd9e6cd089@sentry.wixpress.com, react-dom@18.3.1, 88170cb0c9d64f94b5821ca7fd2d55a4@sentry-next.wixpress.com, 54b4aac306184111a223c0f4aea635c3@sentry.wixpress.com, 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com, dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com, c183baa23371454f99f417f6616b724d@sentry.wixpress.com, 271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com",https://www.izmitfatihaksamlisesi.com/,https://www.google.com/maps/place/Askeri+Liseler/data=!4m7!3m6!1s0x14cb4fa4120e354d:0x5da86ef9939a2644!8m2!3d40.7654408!4d29.9408089!16s%2Fg%2F11h2bxphcd!19sChIJTTUOEqRPyxQRRCaak_luqF0?authuser=0&hl=tr&rclk=1
Özel İzmit Fatih Akşam Lisesi,"Alikahya Fatih, Sakıp Sabancı Blv. No:90, 41310 İzmit/Kocaeli",0541 630 40 41,"460ff4620fa44cba8df530afde949785@sentry.wixpress.com, 9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com, lodash@4.17.21, 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, focus-within-polyfill@5.0.9, 8c4075d5481d476e945486754f783364@sentry.io, ed436f5053144538958ad06a5005e99a@sentry.wixpress.com, core-js-bundle@3.2.1, izmitfatihaksamlisesi@gmail.com, 2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com, react@18.3.1, 1eeb89147c984dc6bc3ffafd9e6cd089@sentry.wixpress.com, react-dom@18.3.1, 88170cb0c9d64f94b5821ca7fd2d55a4@sentry-next.wixpress.com, 54b4aac306184111a223c0f4aea635c3@sentry.wixpress.com, 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com, dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com, c183baa23371454f99f417f6616b724d@sentry.wixpress.com, 271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com",https://www.izmitfatihaksamlisesi.com/,https://www.google.com/maps/place/Bah%C3%A7ecik+%C4%B0lkokulu/data=!4m7!3m6!1s0x14cb43ba80134303:0xdfef07d0471c3327!8m2!3d40.668411!4d29.9134012!16s%2Fg%2F1hc542d38!19sChIJA0MTgLpDyxQRJzMcR9AH798?authuser=0&hl=tr&rclk=1
