Name,Address,Phone,Email,Website,Google Maps Link
Halkbank Bekirpaşa Şubesi,"Kadıköy, Turan Güneş Cd. No:231, 41050 İzmit/Kocaeli",(0262) 242 79 20,,N/A,https://www.google.com/maps/place/Deniz+Bank+Atm/data=!4m7!3m6!1s0x14cb44679544b6d1:0x30423e54b53c104!8m2!3d40.7125384!4d29.9180603!16s%2Fg%2F11g86pgsv9!19sChIJ0bZElWdEyxQRBMFTS-UjBAM?authuser=0&hl=tr&rclk=1
QNB ATM,"Karabaş, Hürriyet Cd. No:149/B, 41040 İzmit/Kocaeli",,,https://www.qnb.com.tr/,https://www.google.com/maps/place/Kuveyt+T%C3%BCrk+-+%C4%B0zmit+E-5+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb457d746936d5:0xc64252967091b118!8m2!3d40.7626174!4d29.938055!16s%2Fg%2F11bwgwhc5x!19sChIJ1TZpdH1FyxQRGLGRcJZSQsY?authuser=0&hl=tr&rclk=1
Yapı Kredi Bankası Atm,"Mahmutpaşa, D-100 Karayolu No:28, 41140 Başiskele/Kocaeli (İzmit)",,"mobil-bankacilik-big@2x.png, kredi-simdi-basvuru-big@2x.png",http://www.yapikredi.com.tr/,https://www.google.com/maps/place/Halkbank+Bekirpa%C5%9Fa+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb4f8f6cf0652f:0xd47ff66e9143c006!8m2!3d40.7706257!4d29.9477073!16s%2Fg%2F124svbcg0!19sChIJL2XwbI9PyxQRBsBDkW72f9Q?authuser=0&hl=tr&rclk=1
Ak Bankası Atm,"No:, M. Alipaşa, Gazi Mustafa Kemal Blv. No:2, 41050 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/QNB+ATM/data=!4m7!3m6!1s0x14cb457e0670d24d:0xca087a49d9f856e!8m2!3d40.7642758!4d29.9318734!16s%2Fg%2F11hd23qxvm!19sChIJTdJwBn5FyxQRboWfnaSHoAw?authuser=0&hl=tr&rclk=1
Symbol Kocaeli Alışveriş Merkezi,"Ovacık, D100 No:34, 41140 Başiskele/Kocaeli",444 1 262,symbol@symbolkocaeli.com,http://www.symbolkocaeli.com/,https://www.google.com/maps/place/Yap%C4%B1+Kredi+Bankas%C4%B1+Atm/data=!4m7!3m6!1s0x14cb453c6ccdc237:0x7074855f1fefef2d!8m2!3d40.733843!4d29.9557534!16s%2Fg%2F1ptx_5ll_!19sChIJN8LNbDxFyxQRLe_vH1-FdHA?authuser=0&hl=tr&rclk=1
QNB İzmit Sanayi Şubesi,"Sanayi, Kuzey Sk. No:2/A, 41040 İzmit/Kocaeli",(0262) 335 59 79,,https://www.qnb.com.tr/,https://www.google.com/maps/place/Ak+Bankas%C4%B1+Atm/data=!4m7!3m6!1s0x14cb4ff2bfe95f85:0x1e59637b7efbf036!8m2!3d40.767023!4d29.952303!16s%2Fg%2F11cjkgzlj7!19sChIJhV_pv_JPyxQRNvD7fntjWR4?authuser=0&hl=tr&rclk=1
Türkiye İş Bankası Atm,"D-100 Karayolu, Shell Benzin İstasyonu İçinde, İzmit Merkez, İzmit, Kocaeli (İzmit)",0850 724 0724,,http://www.isbank.com.tr/,https://www.google.com/maps/place/Symbol+Kocaeli+Al%C4%B1%C5%9Fveri%C5%9F+Merkezi/data=!4m7!3m6!1s0x14cb5004d754f3d7:0xa60151bbeaa0660a!8m2!3d40.7583815!4d29.9790838!16s%2Fg%2F11b7hmd2hw!19sChIJ1_NU1wRQyxQRCmag6rtRAaY?authuser=0&hl=tr&rclk=1
Halkbank Atm,"Yahyakaptan, Arkadaş Sk. No:12, 41050 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/QNB+%C4%B0zmit+Sanayi+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb4543ee73c9e9:0x1edfd896d35ddad4!8m2!3d40.7490257!4d29.9546035!16s%2Fg%2F11by_p13y5!19sChIJ6clz7kNFyxQR1Npd05bY3x4?authuser=0&hl=tr&rclk=1
Akbank Bekirpaşa Şubesi,"M. Alipaşa, Turan Güneş Cd. No:281, 41050 İzmit/Kocaeli",(0262) 321 53 33,,https://www.akbank.com/,https://www.google.com/maps/place/T%C3%BCrkiye+%C4%B0%C5%9F+Bankas%C4%B1+Atm/data=!4m7!3m6!1s0x14cb4ff13809ce41:0xd406a83506337dc!8m2!3d40.7627454!4d29.9581227!16s%2Fg%2F11b6hzw19b!19sChIJQc4JOPFPyxQR3DdjUINqQA0?authuser=0&hl=tr&rclk=1
Türkiye İş Bankası ATM - Bahçecik Mah. Başiskele Şubesi,"Seymen, Hürriyet Cd. No:2, 41245 Başiskele/Kocaeli",0850 724 0724,,https://www.isbank.com.tr/,https://www.google.com/maps/place/Halkbank+Atm/data=!4m7!3m6!1s0x14cb50203b29934f:0x7412e6a95555aa0d!8m2!3d40.7637134!4d29.972326!16s%2Fg%2F1hc5pn6n0!19sChIJT5MpOyBQyxQRDapVVanmEnQ?authuser=0&hl=tr&rclk=1
VakıfBank Bekirpaşa/Kocaeli Şubesi,"M. Alipaşa, Turan Güneş Cd. No:220 D:2A, 41050 İzmit/Kocaeli",(0262) 323 50 16,vakifbanktao@hs01.kep.tr,https://www.vakifbank.com.tr/,https://www.google.com/maps/place/Akbank+Bekirpa%C5%9Fa+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb4f934a91ada1:0xcbc51d8371233dba!8m2!3d40.7724609!4d29.9509479!16s%2Fg%2F1hc39hptm!19sChIJoa2RSpNPyxQRuj0jcYMdxcs?authuser=0&hl=tr&rclk=1
Garanti BBVA ATM,"Bölge Ticaret Merkezi, Yahyakaptan, Güneşli Sk. No:11, 41050 İzmit/Kocaeli",0850 222 0333,,https://www.garantibbva.com.tr/,https://www.google.com/maps/place/Vak%C4%B1fBank+Bekirpa%C5%9Fa%2FKocaeli+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb4fec9d1a3965:0x55611a1113205f6a!8m2!3d40.7709747!4d29.9485825!16s%2Fg%2F11cp7h_s9q!19sChIJZTkanexPyxQRal8gExEaYVU?authuser=0&hl=tr&rclk=1
VakıfBank ATM,"Yenişehir, Gazi Mustafa Kemal Blv. No:148/A, 41050 İzmit/Kocaeli",0850 222 0724,vakifbanktao@hs01.kep.tr,https://www.vakifbank.com.tr/,https://www.google.com/maps/place/AYES+%C5%9E%C4%B0RKETLER+GRUBU/data=!4m6!3m5!1s0x14cb4fc8a3cabc37:0x592317fc6c47c55a!8m1!3d15.4093414!16s%2Fg%2F11nn1fgs6x!19sChIJN7zKo8hPyxQRWsVHbPwXI1k?authuser=0&hl=tr&rclk=1
Akbank İzmit Şubesi,"Ömerağa, Hürriyet Cd. No:87, 41300 İzmit/Kocaeli",(0262) 315 16 00,,https://www.akbank.com/,https://www.google.com/maps/place/Garanti+BBVA+ATM/data=!4m7!3m6!1s0x14cb4fe2e8063871:0xc8e8ddff4fa50f1!8m2!3d40.7639385!4d29.9717788!16s%2Fg%2F11d_d4cbfq!19sChIJcTgG6OJPyxQR8VD69N-Njgw?authuser=0&hl=tr&rclk=1
VakıfBank ATM,"Yahyakaptan, Akasyalar Cd. No:24, 41050 İzmit/Kocaeli",0850 222 0724,vakifbanktao@hs01.kep.tr,https://www.vakifbank.com.tr/,https://www.google.com/maps/place/Vak%C4%B1fBank+ATM/data=!4m7!3m6!1s0x14cb4f77332176cb:0x1c6efb896caf12b3!8m2!3d40.7676039!4d29.9661032!16s%2Fg%2F11f5nk7rry!19sChIJy3YhM3dPyxQRsxKvbIn7bhw?authuser=0&hl=tr&rclk=1
Türkiye İş Bankası Bankamatik,"Mehmetağa, Turan Sk., 41140 Başiskele/Kocaeli",0850 724 0724,,https://www.isbank.com.tr/,https://www.google.com/maps/place/Akbank+%C4%B0zmit+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb451a3a137e23:0x17215db0e7f84448!8m2!3d40.7634087!4d29.9269687!16s%2Fg%2F11c600mlpj!19sChIJI34TOhpFyxQRSET457BdIRc?authuser=0&hl=tr&rclk=1
Akbank Atm,"Körfez, Karadut Sk. No:3, 41040 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Vak%C4%B1fBank+ATM/data=!4m7!3m6!1s0x14cb51aeedffe911:0x85e67af5a9ad88cf!8m2!3d40.7664096!4d29.9764487!16s%2Fg%2F11k212c779!19sChIJEen_7a5RyxQRz4itqfV65oU?authuser=0&hl=tr&rclk=1
VakıfBank ATM,"Agah Ateş, Karayolu Cd. No:10, 41100 İzmit/Kocaeli",0850 222 0724,vakifbanktao@hs01.kep.tr,https://www.vakifbank.com.tr/,https://www.google.com/maps/place/T%C3%BCrkiye+%C4%B0%C5%9F+Bankas%C4%B1+Bankamatik/data=!4m7!3m6!1s0x14cb5be83992d499:0x30af068bb17f87f2!8m2!3d40.7236!4d29.9909!16s%2Fg%2F11n0s63rgt!19sChIJmdSSOehbyxQR8od_sYsGrzA?authuser=0&hl=tr&rclk=1
Garanti BBVA ATM,"Karadenizliler, Fakülte Cd. No: 147/A, 41310 Başiskele/Kocaeli",0850 222 0333,,https://www.garantibbva.com.tr/,https://www.google.com/maps/place/Akbank+Atm/data=!4m7!3m6!1s0x14cb456246f4d02b:0xa0740bbb9b6dd49!8m2!3d40.7598727!4d29.9431099!16s%2Fg%2F1tfj5c_4!19sChIJK9D0RmJFyxQRSd22ubtABwo?authuser=0&hl=tr&rclk=1
İŞLER KİTABEVLERİ BAŞİSKELE ŞUBE,"Barbaros, Pınar Cd. No:9/A, 41090 Başiskele/Kocaeli",(0262) 343 46 41,"isler@isler.com.tr, fullcalendar@5.7.2, bootstrap@5.2.2",https://www.isler.com.tr/,https://www.google.com/maps/place/Vak%C4%B1fBank+ATM/data=!4m7!3m6!1s0x14cb4f1356ea09ad:0x106927a63f87041c!8m2!3d40.761911!4d29.960185!16s%2Fg%2F11ky66qqqq!19sChIJrQnqVhNPyxQRHASHP6YnaRA?authuser=0&hl=tr&rclk=1
Garanti BBVA ATM - Kocaeli Şubesi,"Karabaş, Cumhuriyet Cd. No:182 Zemin Kat D:1, 41040 İzmit/Kocaeli",0850 222 0333,,https://www.garantibbva.com.tr/,https://www.google.com/maps/place/Garanti+BBVA+ATM/data=!4m7!3m6!1s0x14cb45486c9bb283:0x3fc4325012881312!8m2!3d40.7389209!4d29.9641275!16s%2Fg%2F11g8wt1_mc!19sChIJg7KbbEhFyxQREhOIElAyxD8?authuser=0&hl=tr&rclk=1
Garanti BBVA ATM,"M. Alipaşa, Bağdat Cd. No: 126, 41050 İzmit/Kocaeli",0850 222 0333,,https://www.garantibbva.com.tr/,https://www.google.com/maps/place/Garanti+BBVA+ATM+-+Kocaeli+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb452a866d53cd:0xc932cdb465fcc3d4!8m2!3d40.7641259!4d29.9335044!16s%2Fg%2F11k3d5z8_d!19sChIJzVNthipFyxQR1MP8ZbTNMsk?authuser=0&hl=tr&rclk=1
Yapı Kredi Bankası,"Gölcük Yolu 14. Km. Ford Otosan Fabrikası, Gölcük Merkez, Gölcük, Kocaeli (İzmit)",(0262) 435 86 15,"mobil-bankacilik-big@2x.png, kredi-simdi-basvuru-big@2x.png",http://www.yapikredi.com.tr/,https://www.google.com/maps/place/Altin.in/data=!4m7!3m6!1s0x6a5df739bef372d5:0x9abcb95e3c885e59!8m2!3d39.0863079!4d35.1293295!16s%2Fg%2F11p0vt739y!19sChIJ1XLzvjn3XWoRWV6IPF65vJo?authuser=0&hl=tr&rclk=1
Aras Kargo İzsan Şubesi,"Sanayi, Kuzey Sk. No.2B, 41040 İzmit/Kocaeli",0549 724 71 38,,https://www.araskargo.com.tr/,https://www.google.com/maps/place/Garanti+BBVA+ATM/data=!4m7!3m6!1s0x14cb4ff2ebca2c59:0x8d28e0bcf3582a5f!8m2!3d40.7670371!4d29.9522262!16s%2Fg%2F11g8yfh392!19sChIJWSzK6_JPyxQRXypY87zgKI0?authuser=0&hl=tr&rclk=1
Akbank ATM,"Körfez, Berk Sk. No:1, 41040 İzmit/Kocaeli",444 2 525,,https://www.akbank.com/,https://www.google.com/maps/place/Yap%C4%B1+Kredi+Bankas%C4%B1/data=!4m7!3m6!1s0x14cb4540ed196a21:0x2d51d2bd33fca2f5!8m2!3d40.74119!4d29.954692!16s%2Fg%2F11b6jgz448!19sChIJIWoZ7UBFyxQR9aL8M73SUS0?authuser=0&hl=tr&rclk=1
Finansbank Atm,"Körfez, İstanbul İzmit Yolu, 41040 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Aras+Kargo+%C4%B0zsan+%C5%9Eubesi/data=!4m7!3m6!1s0x40854dc92f2594e3:0x93f86696442680e1!8m2!3d40.7490623!4d29.9545016!16s%2Fg%2F119tz6k8t!19sChIJ45QlL8lNhUAR4YAmRJZm-JM?authuser=0&hl=tr&rclk=1
Ing Bank Atm,"Sanayi, Ömer Türkçakal Blv. No:33, 41040 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Akbank+ATM/data=!4m7!3m6!1s0x14cb4fd97a7f3093:0x9cf210be5fec51e4!8m2!3d40.764605!4d29.940259!16s%2Fg%2F11hz6kyk62!19sChIJkzB_etlPyxQR5FHsX74Q8pw?authuser=0&hl=tr&rclk=1
Şekerbank Atm,"No:, Yahyakaptan, Dolunay Sk. No:3, 41050 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Finansbank+Atm/data=!4m7!3m6!1s0x14cb4ff0a3e297f7:0xf299931be6ab65e7!8m2!3d40.761937!4d29.9621375!16s%2Fg%2F11b7q308j4!19sChIJ95fio_BPyxQR52Wr5huTmfI?authuser=0&hl=tr&rclk=1
Balaban Döviz A.Ş,"Merkez, 19 Mayıs Cd. No:58, 41950 Gölcük/Kocaeli",(0262) 414 01 21,,N/A,https://www.google.com/maps/place/Ing+Bank+Atm/data=!4m7!3m6!1s0x14cb4566e52f72d1:0xff8627139546ccda!8m2!3d40.755201!4d29.9479681!16s%2Fg%2F12m9gdjyh!19sChIJ0XIv5WZFyxQR2sxGlRMnhv8?authuser=0&hl=tr&rclk=1
Garanti BBVA İzmit Sanayi Şubesi,"Sanayi Mah. Eski Gölcük Yolu Merkez İdari Binası No:, D:1, 41040 İzmit/Kocaeli",(0262) 316 26 00,,https://www.garantibbva.com.tr/,https://www.google.com/maps/place/%C5%9Eekerbank+Atm/data=!4m7!3m6!1s0x14cb501dfebb997b:0x64c20b4a1649fe1e!8m2!3d40.7662467!4d29.9746391!16s%2Fg%2F11cjnnn235!19sChIJe5m7_h1QyxQRHv5JFkoLwmQ?authuser=0&hl=tr&rclk=1
Agt Kurye Kocaeli Operasyon Merkezi,"Karadenizliler, Ordulu Cd. No:20, 41140 Başiskele/Kocaeli",(0262) 999 50 19,"lodash@4.17.21, 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, 79baaa8e09c746d2b7401643b99792e0@sentry.wixpress.com, 2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com, react@18.3.1, react-dom@18.3.1, focus-within-polyfill@5.0.9, core-js-bundle@3.2.1, 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com",http://www.agtkurye.com/,https://www.google.com/maps/place/Balaban+D%C3%B6viz+A.%C5%9E/data=!4m7!3m6!1s0x14cb40cd8a6d477d:0x1c0399c417b66129!8m2!3d40.7183843!4d29.8236834!16s%2Fg%2F11t7jd1xhp!19sChIJfUdtis1AyxQRKWG2F8SZAxw?authuser=0&hl=tr&rclk=1
Agt Kurye Kocaeli Operasyon Merkezi,"Karadenizliler, Ordulu Cd. No:20, 41140 Başiskele/Kocaeli",(0262) 999 50 19,"lodash@4.17.21, 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, 79baaa8e09c746d2b7401643b99792e0@sentry.wixpress.com, 2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com, react@18.3.1, react-dom@18.3.1, focus-within-polyfill@5.0.9, core-js-bundle@3.2.1, 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com",http://www.agtkurye.com/,https://www.google.com/maps/place/Garanti+BBVA+%C4%B0zmit+Sanayi+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb456bd092e62b:0x36c63e56a2bfc75a!8m2!3d40.7463329!4d29.9472697!16s%2Fg%2F1tmk0z5c!19sChIJK-aS0GtFyxQRWse_olY-xjY?authuser=0&hl=tr&rclk=1
DenizBank Bekirpaşa Şubesi,"28 Haziran, Turan Güneş Cd. No:305/1-A, 41060 İzmit/Kocaeli",(0262) 332 03 81,"denizbank.haberlesme@hs09.kep.tr, denizbank.haberlesme@hs04.kep.tr, oncemusteri@denizbank.com, footer-logo@2x.png",https://www.denizbank.com/?utm_source=arama-motorlari&utm_medium=harita-banner,https://www.google.com/maps/place/Agt+Kurye+Kocaeli+Operasyon+Merkezi/data=!4m7!3m6!1s0x14cb45e385879f6f:0x6db46bd4326eb152!8m2!3d40.7446295!4d29.9624121!16s%2Fg%2F11kpw7ymlv!19sChIJb5-HheNFyxQRUrFuMtRrtG0?authuser=0&hl=tr&rclk=1
Vakıfbank ATM,"Körfez, 41040 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Vak%C4%B1fbank+Atm/data=!4m7!3m6!1s0x14cb4fe6fe86500f:0xab7b133a466237e1!8m2!3d40.7713069!4d29.9657369!16s%2Fg%2F1tg0b1ch!19sChIJD1CG_uZPyxQR4TdiRjoTe6s?authuser=0&hl=tr&rclk=1
Hsbc Atm,"Körfez, İstanbul İzmit Yanyolu, 41040 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/DenizBank+Bekirpa%C5%9Fa+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb4fec9d55dd05:0x1fcff12cb4c72808!8m2!3d40.7728973!4d29.9528767!16s%2Fg%2F11byckx72x!19sChIJBd1VnexPyxQRCCjHtCzxzx8?authuser=0&hl=tr&rclk=1
İsu Başiskele Şube Müdürlüğü,"Barbaros, İmar Sk. No:11, 41090 Başiskele/Kocaeli",(0262) 343 51 44,,N/A,https://www.google.com/maps/place/Vak%C4%B1fbank+ATM/data=!4m7!3m6!1s0x14cb4f7128965299:0xaeda3493e3e808e2!8m2!3d40.7622074!4d29.956656!16s%2Fg%2F11fd74_77r!19sChIJmVKWKHFPyxQR4gjo45M02q4?authuser=0&hl=tr&rclk=1
Ziraat bankası ATMsi,"Yahyakaptan, Şht. Ergün Köncü Sk. No:12, 41050 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Hsbc+Atm/data=!4m7!3m6!1s0x14cb4f8994de6c9d:0xff2408b2fa444a40!8m2!3d40.7628465!4d29.9439435!16s%2Fg%2F11bychbk45!19sChIJnWzelIlPyxQRQEpE-rIIJP8?authuser=0&hl=tr&rclk=1
Türkiye İş Bankası Hürriyet-İzmit/Kocaeli Şubesi,"Kemalpaşa, Cumhuriyet Cd. No:68, 41200 İzmit/Kocaeli",(0262) 322 39 85,,https://www.isbank.com.tr/,https://www.google.com/maps/place/%C4%B0su+Ba%C5%9Fiskele+%C5%9Eube+M%C3%BCd%C3%BCrl%C3%BC%C4%9F%C3%BC/data=!4m7!3m6!1s0x14cb44f39f6640c9:0xc4702df491bff9ff!8m2!3d40.7105342!4d29.9346542!16s%2Fg%2F11cp5qsyg9!19sChIJyUBmn_NEyxQR__m_kfQtcMQ?authuser=0&hl=tr&rclk=1
Ziraat Bankası Alemdar/Kocaeli Şubesi,"Ömerağa, Cumhuriyet Cd. No:118, 41100 İzmit/Kocaeli",(0262) 322 40 10,,https://www.ziraatbank.com.tr/,https://www.google.com/maps/place/Ziraat+bankas%C4%B1+ATMsi/data=!4m7!3m6!1s0x14cb4fe0917b19f1:0x695d9683360d8b91!8m2!3d40.771545!4d29.9703271!16s%2Fg%2F11c6sz47jt!19sChIJ8Rl7keBPyxQRkYsNNoOWXWk?authuser=0&hl=tr&rclk=1
Ziraat Bankası Yahya Kaptan/Kocaeli Şubesi,"Yenişehir, Dönmez Sk. No:1, 41050 İzmit/Kocaeli",(0262) 311 48 94,,https://www.ziraatbank.com.tr/,https://www.google.com/maps/place/T%C3%BCrkiye+%C4%B0%C5%9F+Bankas%C4%B1+H%C3%BCrriyet-%C4%B0zmit%2FKocaeli+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb4581593f9f57:0xba515349f12506dd!8m2!3d40.7626718!4d29.9239131!16s%2Fg%2F1tff020w!19sChIJV58_WYFFyxQR3QYl8UlTUbo?authuser=0&hl=tr&rclk=1
Akbank ATM,"28 Haziran, Turan Güneş Cd. No:281, 41060 İzmit/Kocaeli",444 2 525,,https://www.akbank.com/,https://www.google.com/maps/place/Ziraat+Bankas%C4%B1+Alemdar%2FKocaeli+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb458163f27847:0x650041a5b0ed70ca!8m2!3d40.76374!4d29.92842!16s%2Fg%2F11h5500lcg!19sChIJR3jyY4FFyxQRynDtsKVBAGU?authuser=0&hl=tr&rclk=1
Türkiye İş Bankası Yahyakaptan/Kocaeli Şubesi,"Yenişehir, Gazi Mustafa Kemal Blv. No:155A, 41050 İzmit/Kocaeli",(0262) 324 57 36,,https://www.isbank.com.tr/,https://www.google.com/maps/place/Ziraat+Bankas%C4%B1+Yahya+Kaptan%2FKocaeli+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb4fe45bab0d39:0xbbfbfe3b7aa9a51f!8m2!3d40.7674518!4d29.9666776!16s%2Fg%2F113k8vp4g!19sChIJOQ2rW-RPyxQRH6Wpejv--7s?authuser=0&hl=tr&rclk=1
Garanti BBVA ATM,"Kocaeli Başiskele Çuhadar Cad. Atmcity, 41190 Başiskele/Kocaeli",0850 222 0333,,https://www.garantibbva.com.tr/,https://www.google.com/maps/place/Akbank+ATM/data=!4m7!3m6!1s0x14cb4f934a91bc23:0x2c87eb17a535a92e!8m2!3d40.772504!4d29.950899!16s%2Fg%2F1ptx5rczc!19sChIJI7yRSpNPyxQRLqk1pRfrhyw?authuser=0&hl=tr&rclk=1
Garanti BBVA ATM,"Kocaeli Başiskele Çuhadar Cad. Atmcity, 41190 Başiskele/Kocaeli",0850 222 0333,,https://www.garantibbva.com.tr/,https://www.google.com/maps/place/T%C3%BCrkiye+%C4%B0%C5%9F+Bankas%C4%B1+Yahyakaptan%2FKocaeli+%C5%9Eubesi/data=!4m7!3m6!1s0x14cb4fe44a462317:0xefec0eedbf44da93!8m2!3d40.7680258!4d29.9654733!16s%2Fg%2F11bx8rn68z!19sChIJFyNGSuRPyxQRk9pEv-0O7O8?authuser=0&hl=tr&rclk=1
Ziraat Bankası ATM,"Kadıköy, Bağdat Cd. No:165, 41050 İzmit/Kocaeli",0850 220 0000,,https://www.ziraatbank.com.tr/,https://www.google.com/maps/place/Garanti+BBVA+ATM/data=!4m7!3m6!1s0x14cb3f5dc6a08985:0xbee78d6fd1c3f4e9!8m2!3d40.7213857!4d29.9493272!16s%2Fg%2F11g90113s_!19sChIJhYmgxl0_yxQR6fTD0W-N574?authuser=0&hl=tr&rclk=1
Akbank ATM,"Yenişehir, Gazi Mustafa Kemal Blv. No:94, 41050 İzmit/Kocaeli",444 2 525,,https://www.akbank.com/,https://www.google.com/maps/place/Akbank+ATM/data=!4m7!3m6!1s0x14cb451db2cded01:0xe086417bebb25164!8m2!3d40.75666!4d29.946508!16s%2Fg%2F11hz6l02_x!19sChIJAe3Nsh1FyxQRZFGy63tBhuA?authuser=0&hl=tr&rclk=1
İlhan,"Fatih, Hür Sk. No:40, 41100 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Ziraat+Bankas%C4%B1+ATM/data=!4m7!3m6!1s0x14cb4f8ba657026f:0x7c7c0f8d5579e9bb!8m2!3d40.76344!4d29.94782!16s%2Fg%2F11ggngg75m!19sChIJbwJXpotPyxQRu-l5VY0PfHw?authuser=0&hl=tr&rclk=1
Ziraat Bankası ATM,"Vezirçiftliği, Köroğlu Cd. No:7, 41140 Başiskele/Kocaeli",0850 220 0000,,https://www.ziraatbank.com.tr/,https://www.google.com/maps/place/Akbank+ATM/data=!4m7!3m6!1s0x14cb4f05e338bc11:0x1214e7b7ed087e4e!8m2!3d40.76732!4d29.959325!16s%2Fg%2F11h4ktn8fg!19sChIJEbw44wVPyxQRTn4I7bfnFBI?authuser=0&hl=tr&rclk=1
Akbank ATM,"M. Alipaşa, Bağdat Cd. No:126, 41050 İzmit/Kocaeli",444 2 525,,https://www.akbank.com/,https://www.google.com/maps/place/%C4%B0lhan/data=!4m7!3m6!1s0x14cb4f08d16883ad:0xe3bc5c4c27a034cd!8m2!3d40.775641!4d29.910092!16s%2Fg%2F11m_lhpcwr!19sChIJrYNo0QhPyxQRzTSgJ0xcvOM?authuser=0&hl=tr&rclk=1
QNB ATM,"Yahyakaptan, Güzelbahçe Sk PTT - Yahyakaptan Şb., 41050 İzmit/Kocaeli",,,https://www.qnb.com.tr/,https://www.google.com/maps/place/Ziraat+Bankas%C4%B1+ATM/data=!4m7!3m6!1s0x14cb45c884f6e8ef:0xb9e06792b37ed5e0!8m2!3d40.745!4d29.9583!16s%2Fg%2F11rmykv8_l!19sChIJ7-j2hMhFyxQR4NV-s5Jn4Lk?authuser=0&hl=tr&rclk=1
Başiskele İlçe Milli Eğitim Müdürlüğü,"Serdar, Çoban Dede Sk. No:2, 41190 Başiskele/Kocaeli",(0262) 343 27 11,,http://basiskele.meb.gov.tr/,https://www.google.com/maps/place/Akbank+ATM/data=!4m7!3m6!1s0x14cb4fc6b2437cf7:0xe4df9375ac379860!8m2!3d40.767011!4d29.952227!16s%2Fg%2F11h4ktqw1z!19sChIJ93xDssZPyxQRYJg3rHWT3-Q?authuser=0&hl=tr&rclk=1
Başiskele Ptt Müdürlüğü,"Barbaros, Pınar Cd. Pk:41090, 41040 Başiskele/Kocaeli",(0262) 343 44 23,,http://ptt.com.tr/,https://www.google.com/maps/place/QNB+ATM/data=!4m7!3m6!1s0x14cb4fe2e829e0af:0xa509ca669faeb94!8m2!3d40.7639!4d29.972!16s%2Fg%2F11b7hnntmw!19sChIJr-Ap6OJPyxQRlOv6aaacUAo?authuser=0&hl=tr&rclk=1
VakıfBank ATM,"Karabaş, Ömer Türkçakal Blv. No:2, 41040 İzmit/Kocaeli",0850 222 0724,vakifbanktao@hs01.kep.tr,https://www.vakifbank.com.tr/,https://www.google.com/maps/place/Ba%C5%9Fiskele+%C4%B0l%C3%A7e+Milli+E%C4%9Fitim+M%C3%BCd%C3%BCrl%C3%BC%C4%9F%C3%BC/data=!4m7!3m6!1s0x14cb40d55559b351:0x1e96f91f17c1f392!8m2!3d40.7122741!4d29.9387345!16s%2Fg%2F11clsp9kxr!19sChIJUbNZVdVAyxQRkvPBFx_5lh4?authuser=0&hl=tr&rclk=1
VakıfBank ATM,"Karabaş, Ömer Türkçakal Blv. No:2, 41040 İzmit/Kocaeli",0850 222 0724,vakifbanktao@hs01.kep.tr,https://www.vakifbank.com.tr/,https://www.google.com/maps/place/Ba%C5%9Fiskele+Ptt+M%C3%BCd%C3%BCrl%C3%BC%C4%9F%C3%BC/data=!4m7!3m6!1s0x14cb44f521544e43:0xefb5339c329e9900!8m2!3d40.7110067!4d29.9318841!16s%2Fg%2F12mkzk8kf!19sChIJQ05UIfVEyxQRAJmeMpwzte8?authuser=0&hl=tr&rclk=1
