Name,Address,Phone,Email,Website,Google Maps Link
Otel Kozluca,"Kemalpaşa, Şahabettin Bilgisu Cd. No:152, 41200 İzmit/Kocaeli",(0262) 331 20 15,,N/A,https://www.google.com/maps/place/Tramvay+Pansiyon/data=!4m11!3m10!1s0x14cb45c5fa388237:0x8cb41b92b277abc9!5m3!1s2025-08-14!4m1!1i2!8m2!3d40.7623365!4d29.9274434!16s%2Fg%2F11fr3k0f_8!19sChIJN4I4-sVFyxQRyat3spIbtIw?authuser=0&hl=tr&rclk=1
Bi Beyaz Bungalov,"Maşukiye, Sapanca Yolu Cd. no 854, 41100 Kartepe/Kocaeli",0546 401 00 41,,https://instagram.com/bibeyazbungalov,https://www.google.com/maps/place/Otel+Bostanc%C4%B1/data=!4m10!3m9!1s0x14cb4fe6c9b417b3:0xa02cd7369b9f8ee!5m2!4m1!1i2!8m2!3d40.7697059!4d29.967558!16s%2Fg%2F11jp_30128!19sChIJsxe0yeZPyxQR7vi5aXPNAgo?authuser=0&hl=tr&rclk=1
KILIÇ DAĞ EVLERİ,"Tepecik, JXGP+C3, 41090 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/Ye%C5%9Fil+D%C3%BC%C5%9F+Vadisi+Bungalow/data=!4m11!3m10!1s0x14cb59f095e4cf11:0x3f29abe23b4dcb0!5m3!1s2025-08-14!4m1!1i2!8m2!3d40.68417!4d30.087796!16s%2Fg%2F11f5q7vx6n!19sChIJEc_klfBZyxQRsNy0I76a8gM?authuser=0&hl=tr&rclk=1
My House GOLD,"Akarca, esenler caddesi no3/101, 41100 İzmit/Kocaeli",0555 166 10 18,info@myhousegold.com,http://www.myhousegold.com/,https://www.google.com/maps/place/Star+House+Il%C4%B1ca+Otel/data=!4m10!3m9!1s0x14cb43eb62855223:0x208cf06464738af8!5m2!4m1!1i2!8m2!3d40.6993073!4d29.8776201!16s%2Fg%2F11rzjhxx9h!19sChIJI1KFYutDyxQR-IpzZGTwjCA?authuser=0&hl=tr&rclk=1
Bungalov Maşukiye Villa,"Maşukiye, Erguvan Sk. No:9, 41800 Kartepe/Kocaeli",0538 810 44 96,"c098db2425c540d3982e073ae7fc4c9a@sentry.wixpress.com, 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com, react-dom@18.3.1, 79baaa8e09c746d2b7401643b99792e0@sentry.wixpress.com, 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, focus-within-polyfill@5.0.9, react@18.3.1, lodash@4.17.21, 2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com, core-js-bundle@3.2.1",http://www.bungalovmasukiyevilla.com/,https://www.google.com/maps/place/KILI%C3%87+DA%C4%9E+EVLER%C4%B0/data=!4m7!3m6!1s0x14cb5d450cf71ad9:0x74cbea5a4ba42b08!8m2!3d40.6261045!4d29.9851867!16s%2Fg%2F11rn71mb2p!19sChIJ2Rr3DEVdyxQRCCukS1rqy3Q?authuser=0&hl=tr&rclk=1
Kartepe Garden Otel & Bungalov,"Derbent, Gazi Mustafa Kemal Atatürk Cd. No:135, 41250 Kartepe/Kocaeli",0537 725 72 92,info@sapancagarden.com,https://www.sapancagarden.com/,https://www.google.com/maps/place/ERASLAN+TAT%C4%B0L+K%C3%96Y%C3%9C+-+Do%C4%9Fa+%C4%B0%C3%A7inde+Otel/data=!4m10!3m9!1s0x14cb43509cc4b81b:0xf1fb0d1efe3a69f2!5m2!4m1!1i2!8m2!3d40.6757739!4d29.962719!16s%2Fg%2F11cjnnssdj!19sChIJG7jEnFBDyxQR8mk6_h4N-_E?authuser=0&hl=tr&rclk=1
Ogzala Çiftliği,"Servetiye Cami Köyü, Kirazpınar Mevkii No:37 Yuvacık, 41190 Başiskele/Kocaeli",0532 321 09 74,,N/A,https://www.google.com/maps/place/Kartepe+Garden+Otel+%26+Bungalov/data=!4m7!3m6!1s0x14cb598216773629:0x53e91bf692c71e8d!8m2!3d40.698292!4d30.1122841!16s%2Fg%2F11v_5nq2hn!19sChIJKTZ3FoJZyxQRjR7HkvYb6VM?authuser=0&hl=tr&rclk=1
Bizim Ev Kız Apart,"Yaylacık, Mert Inan Sk No:121 D:107, 41140 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/Saray%C4%B1zadem+Bungalov/data=!4m7!3m6!1s0x14cb5b024d740109:0x54ad03313db55802!8m2!3d40.6772584!4d30.0611761!16s%2Fg%2F11ljvt6qhc!19sChIJCQF0TQJbyxQRAli1PTEDrVQ?authuser=0&hl=tr&rclk=1
Kocaeli Stargate Hotel - İzmit Otel,"Barbaros, Eşref Bitlis Cd No: 227A, 41780 Körfez/Kocaeli",(0262) 521 00 63,nevastargatehotelkocaeli@gmail.com,https://nevastargate.com/,https://www.google.com/maps/place/Ogzala+%C3%87iftli%C4%9Fi/data=!4m10!3m9!1s0x14cb4282b623482d:0x97e3cc48b24f7043!5m2!4m1!1i2!8m2!3d40.6163024!4d29.9391948!16s%2Fg%2F1hc7qmctr!19sChIJLUgjtoJCyxQRQ3BPskjM45c?authuser=0&hl=tr&rclk=1
La Flora House Hotel,"Yenişehir, Dönmez Sk. No:13, 41050 İzmit/Kocaeli",(0262) 311 57 87,"info@lafloraotel.com, bootstrap@4.0.0",http://lafloraotel.com/,https://www.google.com/maps/place/Bizim+Ev+K%C4%B1z+Apart/data=!4m7!3m6!1s0x14cb45ad9b9e7b6f:0x33e9986a718c9924!8m2!3d40.72283!4d29.9715235!16s%2Fg%2F11k0zyz0tc!19sChIJb3uem61FyxQRJJmMcWqY6TM?authuser=0&hl=tr&rclk=1
Teona Kartepe Bungalov,"Maşukiye, Elma Sokak No:36, 41295 Kartepe/Kocaeli",0531 947 27 41,info@teonakartepe.com,https://teonakartepe.com/,https://www.google.com/maps/place/La+Flora+House+Hotel/data=!4m10!3m9!1s0x14cb4fe4dda4ab93:0x51e4854809b9f0f5!5m2!4m1!1i2!8m2!3d40.7659531!4d29.96613!16s%2Fg%2F11b5wdlwtp!19sChIJk6uk3eRPyxQR9fC5CUiF5FE?authuser=0&hl=tr&rclk=1
The Sign Kocaeli Thermal Spa Hotel & Convention Center,"Yeniköy Merkez, Atakent Cad.Mine Çiçeği Sokak No. 6, 41275, 41090 Başiskele/Kocaeli",(0262) 225 20 01,"bootstrap@5.0.2, reservation@thenesshotel.com",https://www.thesignkocaeli.com/,https://www.google.com/maps/place/Y%C4%B1lmaz+Pansiyon/data=!4m7!3m6!1s0x14cb4fde90758e43:0x43a8cf96c144f39d!8m2!3d40.775857!4d29.968997!16s%2Fg%2F1tf62tvn!19sChIJQ451kN5PyxQRnfNEwZbPqEM?authuser=0&hl=tr&rclk=1
Wes Hotel,"Kozluk, Dut Sk. No:2, 41300 İzmit/Kocaeli",(0262) 321 47 47,info@weshotel.com,https://www.weshotel.com/,https://www.google.com/maps/place/The+Sign+Kocaeli+Thermal+Spa+Hotel+%26+Convention+Center/data=!4m11!3m10!1s0x14cb43ffcb45c64f:0x69ee850e61fdbf11!5m3!1s2025-08-14!4m1!1i2!8m2!3d40.7025961!4d29.8826693!16s%2Fg%2F11b77swd3c!19sChIJT8ZFy_9DyxQREb_9YQ6F7mk?authuser=0&hl=tr&rclk=1
İzmit Otel,"Akçakoca, Kapanca Sk. No:24, 41200 İzmit/Kocaeli",0505 634 53 94,,N/A,https://www.google.com/maps/place/Business+Palas+Otel/data=!4m10!3m9!1s0x14cb4fd7c8c818f3:0x28f5320f0edb96cd!5m2!4m1!1i2!8m2!3d40.8624439!4d30.1944601!16s%2Fg%2F11cm_gnrzh!19sChIJ8xjIyNdPyxQRzZbbDg8y9Sg?authuser=0&hl=tr&rclk=1
Zengin Bungalow,"Maşukiye, Yeşilçam Sk. No:17, 41295 Kartepe/Kocaeli",0545 202 12 61,info@zenginbungalow.com,http://www.zenginbungalov.com.tr/,https://www.google.com/maps/place/%C4%B0zmit+Otel/data=!4m10!3m9!1s0x14cb4586eb63ba0d:0x1d7dae3edb149416!5m2!4m1!1i2!8m2!3d40.7648521!4d29.920221!16s%2Fg%2F11c0yfzg5h!19sChIJDbpj64ZFyxQRFpQU2z6ufR0?authuser=0&hl=tr&rclk=1
"CANSU TATİL KÖYÜ - Restaurant/Cafe, Park","Maşukiye mahallesi Çiftlik Caddesi, Asmalı Sk. No:20, 41295 Kartepe/Kocaeli",0530 140 30 37,info@cansutatilkoyu.com,http://www.cansutatilkoyu.com/,https://www.google.com/maps/place/Zengin+Bungalow/data=!4m10!3m9!1s0x14cb599ea6f60443:0x56f530c210118f3c!5m2!4m1!1i2!8m2!3d40.7021371!4d30.1253472!16s%2Fg%2F11pkc14mry!19sChIJQwT2pp5ZyxQRPI8REMIw9VY?authuser=0&hl=tr&rclk=1
Kıvanç OTEL,"Kemalpaşa, Yavuz Sk. no:16, 41200 İzmit/Kocaeli",,,N/A,"https://www.google.com/maps/place/Masal+Otel+,+ICS+Otel/data=!4m10!3m9!1s0x14cb457f6019af8b:0xe58a86aa3e7cfbef!5m2!4m1!1i2!8m2!3d40.762807!4d29.927832!16s%2Fg%2F1vx88fyw!19sChIJi68ZYH9FyxQR7_t8PqqGiuU?authuser=0&hl=tr&rclk=1"
Hampton by Hilton Kocaeli Symbol,"Ovacık, D100 Üzeri No 34 D 1, 41140 Başiskele/Kocaeli",(0262) 300 03 00,,https://www.hilton.com/en/hotels/kcorehx-hampton-kocaeli-symbol/,https://www.google.com/maps/place/Asya+Otel/data=!4m11!3m10!1s0x14cb4583e9b4c81f:0x1a370792b499cb72!5m3!1s2025-08-14!4m1!1i2!8m2!3d40.7619009!4d29.9235027!16s%2Fg%2F1tf04pwl!19sChIJH8i06YNFyxQRcsuZtJIHNxo?authuser=0&hl=tr&rclk=1
D’LUX BOUTİQUE HOTEL,"Barbaros, Atatürk Cd. No: 22, 41090 Başiskele/Kocaeli",0551 084 62 19,info@dluxboutiquehotel.com.tr,http://www.dluxboutiquehotel.com.tr/,https://www.google.com/maps/place/Hampton+by+Hilton+Kocaeli+Symbol/data=!4m10!3m9!1s0x14cb5003f381f633:0x60696134e0e5d4fe!5m2!4m1!1i2!8m2!3d40.7570898!4d29.9789955!16s%2Fg%2F11b90b4y9d!19sChIJM_aB8wNQyxQR_tTl4DRhaWA?authuser=0&hl=tr&rclk=1
Orman Otağı Dağ Evi - Bungalov,"Aytepe, Servetiye Cami, 41090 Başiskele/Kocaeli",0539 664 41 53,,N/A,https://www.google.com/maps/place/Karaaslan+Kamping+%26+Bungalow+Otel+%26+Restaurant/data=!4m10!3m9!1s0x14cb429555555555:0xe809652244943cd9!5m2!4m1!1i2!8m2!3d40.640505!4d29.941586!16s%2Fg%2F1tg83_4x!19sChIJVVVVVZVCyxQR2TyURCJlCeg?authuser=0&hl=tr&rclk=1
Otel İnci,"Karabaş, Hafız Binbaşı Cd. no:30/1, 41100 İzmit/Kocaeli",(0262) 321 30 66,,N/A,https://www.google.com/maps/place/D%E2%80%99LUX+BOUT%C4%B0QUE+HOTEL/data=!4m11!3m10!1s0x14cb450948fd6167:0x1a8f7bebff45a4f6!5m3!1s2025-08-14!4m1!1i2!8m2!3d40.7114669!4d29.9287071!16s%2Fg%2F11g079h6bt!19sChIJZ2H9SAlFyxQR9qRF_-t7jxo?authuser=0&hl=tr&rclk=1
KartepeMMetin Bungalov,"Çepni, ifraziye küme evleri no 41, 41170 Kartepe/Kocaeli",0537 038 73 22,,N/A,https://www.google.com/maps/place/Orman+Ota%C4%9F%C4%B1+Da%C4%9F+Evi+-+Bungalov/data=!4m7!3m6!1s0x14cb69495d8cdb21:0xa0cea582845f62b!8m2!3d40.6077918!4d29.9258854!16s%2Fg%2F11p6680tpn!19sChIJIduMXUlpyxQRK_ZFKFjqDAo?authuser=0&hl=tr&rclk=1
Apart 43,"Yenişehir, Arda Sk. No:43, 41050 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Otel+%C4%B0nci/data=!4m11!3m10!1s0x14cb4f04ed59dd15:0xa0d2bf526e22dfc2!5m3!1s2025-08-14!4m1!1i2!8m2!3d40.7638586!4d29.9385842!16s%2Fg%2F11gmxf0kj8!19sChIJFd1Z7QRPyxQRwt8iblK_0qA?authuser=0&hl=tr&rclk=1
Karaca Dağ Evleri / Mountain Houses,"Kirazpınar, Servetiye Cami Köyü, Mah No:37 Yuvacık, 41090 Başiskele/Kocaeli",0532 337 40 36,gultentk@gmail.com,http://www.dagevleri.com/,https://www.google.com/maps/place/KartepeMMetin+Bungalov/data=!4m7!3m6!1s0x14cb5b0803ae04a9:0x2769eed8ce0d2f9a!8m2!3d40.6800902!4d30.0480161!16s%2Fg%2F11y5g1l1l7!19sChIJqQSuAwhbyxQRmi8NztjuaSc?authuser=0&hl=tr&rclk=1
ÖZKARAASLAN YAYLA EVİ,"Servetiye Karşı, MW8R+5F, 41090 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/Apart+43/data=!4m7!3m6!1s0x14cb4f5adaf3dfff:0xa7e73c377e422144!8m2!3d40.7636771!4d29.960204!16s%2Fg%2F11pytlq5y2!19sChIJ_9_z2lpPyxQRRCFCfjc856c?authuser=0&hl=tr&rclk=1
Remila Otel,"Yahyakaptan, Şht. Ali İhsan Çakmak Sk. No:46, 41050 İzmit/Kocaeli",,,http://www.izmitstarhouse.com/,https://www.google.com/maps/place/Balt%C3%BCrk+House+Hotel+%7C+Kocaeli/data=!4m10!3m9!1s0x14cb4fde913efe41:0x624d5ab50d4dfc58!5m2!4m1!1i2!8m2!3d40.7760432!4d29.9693607!16s%2Fg%2F1hf19ptd6!19sChIJQf4-kd5PyxQRWPxNDbVaTWI?authuser=0&hl=tr&rclk=1
İzmit Star House,"Alikahya Fatih, Armutlu Sk., 41310 İzmit/Kocaeli",0532 646 38 47,,http://www.izmitstarhouse.com/,https://www.google.com/maps/place/Remila+Otel/data=!4m11!3m10!1s0x14cb4fe0c602206d:0xda9b791cc6b5b23b!5m3!1s2025-08-14!4m1!1i2!8m2!3d40.7714339!4d29.9690457!16s%2Fg%2F11klvy8gd2!19sChIJbSACxuBPyxQRO7K1xhx5m9o?authuser=0&hl=tr&rclk=1
Adalarbungalov,"Derbent Gazi Mustafa Kemal Atatürk caddesi, Bahçe Sk. No:1, 41080 Kartepe/Kocaeli",0530 499 08 41,,http://www.adalarbungalov.com/,https://www.google.com/maps/place/%C4%B0zmit+Star+House/data=!4m11!3m10!1s0x14cb5038e3b9156d:0x1bcaca7819655299!5m3!1s2025-08-14!4m1!1i2!8m2!3d40.771474!4d29.9943248!16s%2Fg%2F11b5_2pf8r!19sChIJbRW54zhQyxQRmVJlGXjKyhs?authuser=0&hl=tr&rclk=1
HANEDAN KARTEPE BUNGALOV,"Derbent, Kadem Sk. 82/1, 41100 Kartepe/Kocaeli",0542 502 55 30,,https://instagram.com/hanedankartepe?igshid=YzcxN2Q2NzY0OA==,https://www.google.com/maps/place/Babil+Bungalow+Hotel/data=!4m10!3m9!1s0x14cb583d5fe7c6f1:0xeb25e287796fce74!5m2!4m1!1i2!8m2!3d40.6963135!4d30.1357237!16s%2Fg%2F11hd4qdxgb!19sChIJ8cbnXz1YyxQRdM5veYfiJes?authuser=0&hl=tr&rclk=1
Triangle Life Suit,"Acısu, Sapanca Yolu Cd. No: 212 J, 41180 Kartepe/Kocaeli",0532 373 00 41,info@trianglelifesuit.com,https://trianglelifesuit.com.tr/,https://www.google.com/maps/place/HANEDAN+KARTEPE+BUNGALOV/data=!4m7!3m6!1s0x14cb59169e6d7105:0xe576861499bd1ea2!8m2!3d40.7052511!4d30.0979367!16s%2Fg%2F11krh9hn0m!19sChIJBXFtnhZZyxQRoh69mRSGduU?authuser=0&hl=tr&rclk=1
Kartepe Bungalov Villas,"Derbent, Doğuş Cd. No:88 D:G, 41080 Kartepe/Kocaeli",(0262) 353 50 50,,http://www.kartepebungalov.com.tr/,https://www.google.com/maps/place/%C3%87eneda%C4%9F+Hotel/data=!4m10!3m9!1s0x14cb4581b64ebb73:0x8c6747d765549d0b!5m2!4m1!1i2!8m2!3d40.7624442!4d29.9264651!16s%2Fg%2F1tsgz19v!19sChIJc7tOtoFFyxQRC51UZddHZ4w?authuser=0&hl=tr&rclk=1
Apart KariyeR,"Hacıhızır, Tüfekçi Bayırı Sk. No:36, 41100 İzmit/Kocaeli",0536 498 99 97,,N/A,https://www.google.com/maps/place/Kartepe+Bungalov+Villas/data=!4m10!3m9!1s0x14cb597df4e45a7b:0x39f4574aa0ce87a2!5m2!4m1!1i2!8m2!3d40.6961118!4d30.110173!16s%2Fg%2F11w22rwpn5!19sChIJe1rk9H1ZyxQRoofOoEpX9Dk?authuser=0&hl=tr&rclk=1
Saray Deluxe Apart,"Kemalpaşa, Yavuz Sk. No:3, 41200 İzmit/Kocaeli",0534 463 02 04,,N/A,https://www.google.com/maps/place/Wes+Hotel/data=!4m10!3m9!1s0x14cb4585ecddf3cf:0x764ddeb34bd571a3!5m2!4m1!1i2!8m2!3d40.7628697!4d29.9184609!16s%2Fg%2F1ty83t0b!19sChIJz_Pd7IVFyxQRo3HVS7PeTXY?authuser=0&hl=tr&rclk=1
Kartepe Köşkü,"Maşukiye mahallesi, Leyla Atakan caddesi, Filbahri Sk. No:4, 41295 Kartepe/Kocaeli",(0262) 354 26 00,"bootstrap@5.2.0-beta1, info@kartepekosku.com.tr",http://kartepekosku.com.tr/,https://www.google.com/maps/place/Sessiz+Ev+Ciftlik+Hotel/data=!4m11!3m10!1s0x14cb599ebfcbcf2b:0x17d299e99a0b0314!5m3!1s2025-08-14!4m1!1i2!8m2!3d40.6879468!4d30.0850543!16s%2Fg%2F1hc30tpd5!19sChIJK8_Lv55ZyxQRFAMLmumZ0hc?authuser=0&hl=tr&rclk=1
İzmit My Butik House,"Alikahya Fatih, Armutlu Sk. No:17, 41310 İzmit/Kocaeli",0531 355 05 49,"info@mybutikhouse.com, Info@mybutIkhouse.com",https://mybutikhouse.com/,https://www.google.com/maps/place/Wellborn+Luxury+Hotel+%C4%B0zmit/data=!4m10!3m9!1s0x14cb445eb577f11d:0xe312e637096cfe76!5m2!4m1!1i2!8m2!3d40.7158598!4d29.9233139!16s%2Fg%2F1hm5kyb64!19sChIJHfF3tV5EyxQRdv5sCTfmEuM?authuser=0&hl=tr&rclk=1
Ramada Plaza by Wyndham Izmit,"Yahya Kaptan Mahallesi, Şht. Ergün Köncü Sk. No:10, 41050 İzmit/Kocaeli",(0262) 310 11 11,accessibility@wyndham.com,https://www.wyndhamhotels.com/tr-tr/ramada/izmit-turkey/ramada-plaza-izmit/overview?CID=LC:RA::GGL:RIO:National:46022&iata=00093796,https://www.google.com/maps/place/%C4%B0zmit+My+Butik+House/data=!4m11!3m10!1s0x14cb5038e3ed025b:0x87c4a39bf1cfa896!5m3!1s2025-08-14!4m1!1i2!8m2!3d40.7716807!4d29.9946819!16s%2Fg%2F11bz_vzv0_!19sChIJWwLt4zhQyxQRlqjP8ZujxIc?authuser=0&hl=tr&rclk=1
Başyiğit dağ evleri,"Servetiye Cami, JW3X+GF, 41090 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/Ramada+Plaza+by+Wyndham+Izmit/data=!4m11!3m10!1s0x14cb4f8ec3cb9ba7:0xfba5b6609b39b0a2!5m3!1s2025-08-14!4m1!1i2!8m2!3d40.7706022!4d29.9697317!16s%2Fg%2F1pp2t_bpg!19sChIJp5vLw45PyxQRorA5m2C2pfs?authuser=0&hl=tr&rclk=1
Rosso Hotel,"Yenişehir, Adnan Menderes Blv. No:9, 41000 İzmit/Kocaeli",(0262) 325 28 28,"info@rossohotelizmit.com, bootstrap@5.0.2",https://rossohotelkocaeli.com/,https://www.google.com/maps/place/Kartepe+Otel/data=!4m11!3m10!1s0x14cb59dec8f07def:0x17d8f68fe87acf9b!5m3!1s2025-08-14!4m1!1i2!8m2!3d40.7083358!4d30.1183799!16s%2Fg%2F11ld3qs65v!19sChIJ733wyN5ZyxQRm8966I_22Bc?authuser=0&hl=tr&rclk=1
Seka Park Hotel,"Seka Alanı, Kozluk, Oramiral Salim Dervişoğlu Cd. No:33, 41200 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Ba%C5%9Fyi%C4%9Fit+da%C4%9F+evleri/data=!4m7!3m6!1s0x14cb69b7ef88c859:0xac2275222697488b!8m2!3d40.6039396!4d29.9487429!16s%2Fg%2F11tsxm7zgd!19sChIJWciI77dpyxQRi0iXJiJ1Iqw?authuser=0&hl=tr&rclk=1
2. Antik Barış Otel,"Tepecik, Çeltik Gç. Sk. No:1, 41200 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Rosso+Hotel/data=!4m11!3m10!1s0x14cb4ff1ab12af75:0xbb041fbba1212f23!5m3!1s2025-08-14!4m1!1i2!8m2!3d40.764234!4d29.959155!16s%2Fg%2F11cm_gnryd!19sChIJda8Sq_FPyxQRIy8hobsfBLs?authuser=0&hl=tr&rclk=1
best pansiyon,"Yazlık Yeni, Girne Cd. 29/1, 41650 Gölcük/Kocaeli",0532 628 10 69,,https://bestpansiyon.my.canva.site/,https://www.google.com/maps/place/Seka+Park+Hotel/data=!4m10!3m9!1s0x14cb459330466e79:0xe12118e38115cdda!5m2!4m1!1i2!8m2!3d40.7601737!4d29.9063968!16s%2Fg%2F1tfdgp2n!19sChIJeW5GMJNFyxQR2s0VgeMYIeE?authuser=0&hl=tr&rclk=1
Melin otel,"Dumlupınar, 45. Sk. No:2, 41650 Gölcük/Kocaeli",(0262) 414 21 21,"info@melinotel.com, ofosoft@hotmail.com--",http://melinotel.com/,https://www.google.com/maps/place/best+pansiyon/data=!4m7!3m6!1s0x14cb41457167e971:0xe7207faf55700096!8m2!3d40.6987473!4d29.8726927!16s%2Fg%2F11q837bs28!19sChIJcelncUVByxQRlgBwVa9_IOc?authuser=0&hl=tr&rclk=1
"Masal Otel , ICS Otel","Ömerağa, M. Levent Ersoy Sk., 41040 İzmit/Kocaeli",(0262) 332 21 50,,N/A,https://www.google.com/maps/place/Melin+otel/data=!4m10!3m9!1s0x14cb41810eb09b59:0x7ed781e7840d88c7!5m2!4m1!1i2!8m2!3d40.7196212!4d29.8252824!16s%2Fg%2F11qycrdycv!19sChIJWZuwDoFByxQRx4gNhOeB134?authuser=0&hl=tr&rclk=1
Askoroz rezidans,"Park Residence, Yeşilova mah. Saltanat sok no:20 Askoroz, 41060 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Hampton+by+Hilton+Kocaeli+Symbol/data=!4m11!3m10!1s0x14cb5003f381f633:0x60696134e0e5d4fe!5m3!1s2025-08-14!4m1!1i2!8m2!3d40.7570898!4d29.9789955!16s%2Fg%2F11b90b4y9d!19sChIJM_aB8wNQyxQR_tTl4DRhaWA?authuser=0&hl=tr&rclk=1
Dedeman Kartepe Kocaeli,"Ataevler, Özgürlük Cd No:4/B, 41180 Kartepe/Kocaeli",(0262) 300 40 00,,https://www.dedeman.com/oteller/dedeman-kartepe-kocaeli,https://www.google.com/maps/place/%C4%B0zmit+Saray+Otel/data=!4m10!3m9!1s0x14cb4583dd83ed15:0x3bc69f841f68bb27!5m2!4m1!1i2!8m2!3d40.7622024!4d29.9235507!16s%2Fg%2F1tf0sv96!19sChIJFe2D3YNFyxQRJ7toH4Sfxjs?authuser=0&hl=tr&rclk=1
Otel Sınal,"Kemalpaşa, Cumhuriyet Cd. No:46, 41200 İzmit/Kocaeli",(0262) 321 36 11,,N/A,https://www.google.com/maps/place/%C3%96ZG%C3%9CR+OTEL+%C4%B0ZM%C4%B0T/data=!4m11!3m10!1s0x14cb453d383f5063:0xe62991a0140eaff8!5m3!1s2025-08-14!4m1!1i2!8m2!3d40.7624453!4d29.9236153!16s%2Fg%2F11p55rd01_!19sChIJY1A_OD1FyxQR-K8OFKCRKeY?authuser=0&hl=tr&rclk=1
Zirve dağ evi,"Aksığın, küme evleri mevkii no 9, 41090 Başiskele/Kocaeli",0535 084 04 27,,http://www.zirvedagevi.com.tr/,https://www.google.com/maps/place/Melin+otel/data=!4m11!3m10!1s0x14cb41810eb09b59:0x7ed781e7840d88c7!5m3!1s2025-08-14!4m1!1i2!8m2!3d40.7196212!4d29.8252824!16s%2Fg%2F11qycrdycv!19sChIJWZuwDoFByxQRx4gNhOeB134?authuser=0&hl=tr&rclk=1
Lovcen House Hotel,"M. Alipaşa, Erkan Sk. No:4, 41050 İzmit/Kocaeli",0545 793 54 32,,http://lovcenhousehotel.com/iletisim.html,https://www.google.com/maps/place/Zirve+da%C4%9F+evi/data=!4m10!3m9!1s0x14cb5d4a02b01549:0xb6143ca0991d78c5!5m2!4m1!1i2!8m2!3d40.619728!4d29.9804993!16s%2Fg%2F11cn5p0m2q!19sChIJSRWwAkpdyxQRxXgdmaA8FLY?authuser=0&hl=tr&rclk=1
Butik Hotel Maşukiye,"Soğuksu Mh., 41295 Kartepe/Kocaeli",0538 076 77 77,"jonpinhorn.typedesign@gmail.com, amkryukov@gmail.com",http://www.hotelmasukiye.com/,https://www.google.com/maps/place/Askoroz+rezidans/data=!4m10!3m9!1s0x14cb510ac444e9e3:0x6a0080acf09325b4!5m2!4m1!1i2!8m2!3d40.7927658!4d29.9780523!16s%2Fg%2F11r9f4mw6v!19sChIJ4-lExApRyxQRtCWT8KyAAGo?authuser=0&hl=tr&rclk=1
YUVACİK KAZLI BAHCE,"Yuvacık Yakacık, Hamdi Taşdemir Cd. No:58, 41190 Başiskele/Kocaeli",0532 550 05 41,"8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com, react-dom@18.3.1, 8c4075d5481d476e945486754f783364@sentry.io, 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, focus-within-polyfill@5.0.9, c183baa23371454f99f417f6616b724d@sentry.wixpress.com, 9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com, lodash@4.17.21, react@18.3.1, dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com, core-js-bundle@3.2.1, 78f7996315bc402f9dcb8a2f974b82d1@sentry.wixpress.com",https://www.yuvacikkazlibahce.com/,https://www.google.com/maps/place/Ramada+Plaza+by+Wyndham+Izmit/data=!4m10!3m9!1s0x14cb4f8ec3cb9ba7:0xfba5b6609b39b0a2!5m2!4m1!1i2!8m2!3d40.7706022!4d29.9697317!16s%2Fg%2F1pp2t_bpg!19sChIJp5vLw45PyxQRorA5m2C2pfs?authuser=0&hl=tr&rclk=1
Gölcük Donanma Pansiyon,"Merkez Mh.Donanma caddesi, Merkez, 1. Sk. No:7 D:1, 41650 Gölcük/Kocaeli",0532 658 81 10,,https://golcukpansiyon.com/,https://www.google.com/maps/place/BALO%C4%9ELU+SUIT+%7C+AL%C4%B0KAHYA/data=!4m10!3m9!1s0x14cb4fff7314faa7:0x435ec96205606083!5m2!4m1!1i2!8m2!3d40.7715691!4d29.9976773!16s%2Fg%2F11flqk01hy!19sChIJp_oUc_9PyxQRg2BgBWLJXkM?authuser=0&hl=tr&rclk=1
Dağ Evi Stüdyosu,"Camidüzü Merkez Mevkii Küme Evleri 44–48 41090, 41190 Başiskele/Kocaeli",0531 385 70 41,,N/A,https://www.google.com/maps/place/YUVAC%C4%B0K+KAZLI+BAHCE/data=!4m10!3m9!1s0x14cb43f6b4c69b53:0x594d44f446e3daf1!5m2!4m1!1i2!8m2!3d40.6789538!4d29.9649692!16s%2Fg%2F11vd88_m1r!19sChIJU5vGtPZDyxQR8drjRvRETVk?authuser=0&hl=tr&rclk=1
