Name,Address,Phone,Email,Website,Google Maps Link
yesilkent ilkokulu ortaokulu,"Damlar, Serim Sk. No:122, 41245 Servetiyekarşı Köyü/Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/%C4%B0zmit+Evliya+%C3%87elebi+Anadolu+%C4%B0mam+Hatip+Lisesi/data=!4m7!3m6!1s0x14cb4f92ff325e61:0x7354a8be361b557c!8m2!3d40.7714673!4d29.9478803!16s%2Fg%2F12ml2l7pr!19sChIJYV4y_5JPyxQRfFUbNr6oVHM?authuser=0&hl=tr&rclk=1
ABC TERCUME - ABC OZEL DİL KURSLARI - ABC YURTDISI EGITIM,"Noter yan binası, Kemalpaşa, Cumhuriyet Cd. Necip Peker İş Hanı No:74 K:3 1, 41200 İzmit/Kocaeli",0543 537 74 19,,https://izmitdilkurslari.com/,https://www.google.com/maps/place/Atat%C3%BCrk+Mesleki+ve+Teknik+Anadolu+Lisesi/data=!4m7!3m6!1s0x14cb4612d15c5fad:0x711c9966e0aee9bd!8m2!3d40.7660685!4d29.8672497!16s%2Fg%2F1tgtzn_v!19sChIJrV9c0RJGyxQRvemu4GaZHHE?authuser=0&hl=tr&rclk=1
Barbaros Hayrettin Anadolu Lisesi,"Kavaklı, Sahil Cd. No:40, 41650 Gölcük/Kocaeli",(0262) 413 12 30,,http://gbhal.meb.k12.tr/,https://www.google.com/maps/place/yesilkent+ilkokulu+ortaokulu/data=!4m7!3m6!1s0x14cb43fb20d9e201:0x83fdb5c51225c9d6!8m2!3d40.6900397!4d29.9191901!16s%2Fg%2F11fpgxn3wj!19sChIJAeLZIPtDyxQR1sklEsW1_YM?authuser=0&hl=tr&rclk=1
Cahit Elginkan Anadolu Lisesi,"Serdar, Cem Aydın İlkin Sok. D100 Karayolu Üzeri No:1, 41100 İzmit/Kocaeli",(0262) 226 96 36,,N/A,https://www.google.com/maps/place/ABC+TERCUME+-+ABC+OZEL+D%C4%B0L+KURSLARI+-+ABC+YURTDISI+EGITIM/data=!4m7!3m6!1s0x14cb45817b809a13:0xe2222d76c11b38c3!8m2!3d40.7626517!4d29.9242619!16s%2Fg%2F1tg_0ql6!19sChIJE5qAe4FFyxQRwzgbwXYtIuI?authuser=0&hl=tr&rclk=1
Şehit Emrah Sapa Ortaokulu,"Seymen, Cuma Sk. No:5, 41245 Başiskele/Kocaeli",(0262) 343 32 30,,N/A,https://www.google.com/maps/place/Barbaros+Hayrettin+Anadolu+Lisesi/data=!4m7!3m6!1s0x14cb472af193ac1b:0x8f596daef34271d9!8m2!3d40.720754!4d29.8333204!16s%2Fm%2F05p8lb1!19sChIJG6yT8SpHyxQR2XFC865tWY8?authuser=0&hl=tr&rclk=1
Nill Sanat Merkezi,"Yahyakaptan, Yenişehir, Araç Sk. No :15, 41050 İzmit/Kocaeli",0553 016 25 26,,https://nillsanatmerkezi.com/,https://www.google.com/maps/place/Cahit+Elginkan+Anadolu+Lisesi/data=!4m7!3m6!1s0x14cb45ef6d59bbf3:0x168330c073846178!8m2!3d40.7636487!4d29.8930836!16s%2Fg%2F11b7x1ws4_!19sChIJ87tZbe9FyxQReGGEc8AwgxY?authuser=0&hl=tr&rclk=1
Körfez İlkokulu,"Körfez, Bekçi Sk. No:2, 41245 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/%C5%9Eehit+Emrah+Sapa+Ortaokulu/data=!4m7!3m6!1s0x14cb440e171ba965:0x35a6b3b2409f5e90!8m2!3d40.709537!4d29.8986331!16s%2Fg%2F11gcn0ck83!19sChIJZakbFw5EyxQRkF6fQLKzpjU?authuser=0&hl=tr&rclk=1
Doğantepe İlkokulu Ve Ortaokulu,"Merkez Mahallesi, Cumhuriyet Cd. No:96, 41140 Başiskele/Kocaeli",(0262) 349 22 26,,N/A,https://www.google.com/maps/place/Nill+Sanat+Merkezi/data=!4m7!3m6!1s0x14cb4feae1846d17:0xa065215126d8a59d!8m2!3d40.7697006!4d29.9676906!16s%2Fg%2F11hdnglmqy!19sChIJF22E4epPyxQRnaXYJlEhZaA?authuser=0&hl=tr&rclk=1
İZMİT ÖZEL DERS MERKEZİ,"Yenişehir, Gazi Mustafa Kemal Blv. no 151/4, 41100 İzmit/Kocaeli",0507 140 02 97,,N/A,https://www.google.com/maps/place/K%C3%B6rfez+%C4%B0lkokulu/data=!4m7!3m6!1s0x14cb445e5d4a1873:0xbc22fef03600f7ae!8m2!3d40.713531!4d29.9235409!16s%2Fg%2F1tf91395!19sChIJcxhKXV5EyxQRrvcANvD-Irw?authuser=0&hl=tr&rclk=1
Mauro İcardi Anadolu İmamHatip Lisesi,"Orhan, Devran Cd. No:56, 41200 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Do%C4%9Fantepe+%C4%B0lkokulu+Ve+Ortaokulu/data=!4m7!3m6!1s0x14cb457fb3f2bdb9:0x5d0aa144ab69eeee!8m2!3d40.7009432!4d29.9986059!16s%2Fg%2F1ptwx6j3m!19sChIJub3ys39FyxQR7u5pq0ShCl0?authuser=0&hl=tr&rclk=1
Yeşilkent İlk Okulu ve Orta Okulu,"Yeşilkent, Yetenekli Sk., 41030 Başiskele/Kocaeli",(0262) 342 40 40,,N/A,https://www.google.com/maps/place/%C4%B0ZM%C4%B0T+%C3%96ZEL+DERS+MERKEZ%C4%B0/data=!4m7!3m6!1s0x14cb4563fba12115:0x736a5ac4bc389de8!8m2!3d40.7680291!4d29.9651518!16s%2Fg%2F11p0bmzjzj!19sChIJFSGh-2NFyxQR6J04vMRaanM?authuser=0&hl=tr&rclk=1
Gitarcı Müzik Mağazası ve Müzik Okulu,"Yüksel Ap, Tepecik, Kemal Öz Sk. No:5/A, 41200 İzmit/Kocaeli",0554 923 79 23,,N/A,https://www.google.com/maps/place/Mauro+%C4%B0cardi+Anadolu+%C4%B0mamHatip+Lisesi/data=!4m7!3m6!1s0x14cb4f1afaa095fd:0x45c5d057ea33938b!8m2!3d40.7799842!4d29.9318721!16s%2Fg%2F11y1_28s3x!19sChIJ_ZWg-hpPyxQRi5Mz6lfQxUU?authuser=0&hl=tr&rclk=1
İnci Sürücü Kursu İzmit,"Karabaş, Hafız Binbaşı Cd. No:34, 41040 İzmit/Kocaeli",0545 594 65 34,,N/A,https://www.google.com/maps/place/Ye%C5%9Filkent+%C4%B0lk+Okulu+ve+Orta+Okulu/data=!4m7!3m6!1s0x14cb4382a71df3cb:0x83e713516c2a0b32!8m2!3d40.6835667!4d29.9276056!16s%2Fg%2F11_rxysy2!19sChIJy_Mdp4JDyxQRMgsqbFET54M?authuser=0&hl=tr&rclk=1
Yıldırım Mesleki ve Teknik Anadolu Lisesi,"Bekirdere, Ayça Sk. No:92, 41100 İzmit/Kocaeli",(0262) 322 07 25,,N/A,https://www.google.com/maps/place/Gitarc%C4%B1+M%C3%BCzik+Ma%C4%9Fazas%C4%B1+ve+M%C3%BCzik+Okulu/data=!4m7!3m6!1s0x14cb45811a4dc0f3:0xf99f8d47e7acae16!8m2!3d40.7642772!4d29.9240031!16s%2Fg%2F11clsztbwz!19sChIJ88BNGoFFyxQRFq6s50eNn_k?authuser=0&hl=tr&rclk=1
Kocaeli Üniversitesi,"Kabaoğlu, Baki Komsuoğlu bulvarı No:515, Umuttepe, 41001 İzmit/Kocaeli",(0262) 303 10 00,,http://www.kocaeli.edu.tr/,https://www.google.com/maps/place/%C4%B0nci+S%C3%BCr%C3%BCc%C3%BC+Kursu+%C4%B0zmit/data=!4m7!3m6!1s0x14cb4f87fac328c1:0x9b6df5407a363e2d!8m2!3d40.7635032!4d29.9387385!16s%2Fg%2F113h40__k!19sChIJwSjD-odPyxQRLT42ekD1bZs?authuser=0&hl=tr&rclk=1
KO-MEK Aydınkent Kurs Merkezi,"Aydınkent, Hacı Mecit Blv. NO:35, 41100 Başiskele/Kocaeli",(0262) 346 64 34,komek@kocaeli.bel.tr,https://www.komek.org/kursmerkezleri/detay/33/aydinkent,https://www.google.com/maps/place/Kocaeli+Final+Okullar%C4%B1/data=!4m7!3m6!1s0x14cb45841573085f:0xf6e3e719efdc3c2b!8m2!3d40.7133382!4d29.9215418!16s%2Fg%2F11hf3htrvr!19sChIJXwhzFYRFyxQRKzzc7xnn4_Y?authuser=0&hl=tr&rclk=1
Karşıyaka Tüpraş Mesleki ve Teknik Anadolu Lisesi,"Barbaros, Eyüp Sultan Cd. No:2, 41090 Başiskele/Kocaeli",(0262) 343 33 93,,N/A,https://www.google.com/maps/place/%C3%96zel+Bilgili+K%C3%BClt%C3%BCr+Okullar%C4%B1/data=!4m7!3m6!1s0x14cb44056016c487:0xa1635a25a250f15d!8m2!3d40.7100452!4d29.8932195!16s%2Fg%2F11bxc69gsb!19sChIJh8QWYAVEyxQRXfFQoiVaY6E?authuser=0&hl=tr&rclk=1
Yeniköy Hayat İlkokulu,Yeniköy Merkez Mh. Harmanlık Cd. Pk:41275 Başiskele/kocaeli,(0262) 341 20 27,,http://yenikoyhayat.meb.k12.tr/,https://www.google.com/maps/place/KO-MEK+Ayd%C4%B1nkent+Kurs+Merkezi/data=!4m7!3m6!1s0x14cb44ebc9c00021:0xc68c76f13735d131!8m2!3d40.7082302!4d29.9482126!16s%2Fg%2F11c5b70mp2!19sChIJIQDAyetEyxQRMdE1N_F2jMY?authuser=0&hl=tr&rclk=1
Özel Kocaeli Bahçeşehir Lisesi,"Vezirçiftliği, 41140 Başiskele/Kocaeli (İzmit)",(0262) 341 28 24,,N/A,https://www.google.com/maps/place/Kar%C5%9F%C4%B1yaka+T%C3%BCpra%C5%9F+Mesleki+ve+Teknik+Anadolu+Lisesi/data=!4m7!3m6!1s0x14cb446080547755:0xf0e2e554134e0fc1!8m2!3d40.7113105!4d29.9247364!16s%2Fg%2F11bxdx7_0m!19sChIJVXdUgGBEyxQRwQ9OE1Tl4vA?authuser=0&hl=tr&rclk=1
Selim Yürekten Mesleki ve Teknik Anadolu Lisesi,"Karadenizliler, Ordulu Cd. No:40, 41140 Başiskele/Kocaeli",(0262) 349 29 95,,https://basiskelesymtal.meb.k12.tr/,https://www.google.com/maps/place/Yenik%C3%B6y+Hayat+%C4%B0lkokulu/data=!4m7!3m6!1s0x14cb43f117837473:0x2049b1732f60649a!8m2!3d40.6953416!4d29.8967286!16s%2Fg%2F12ml2mvwp!19sChIJc3SDF_FDyxQRmmRgL3OxSSA?authuser=0&hl=tr&rclk=1
BAŞİSKELE E-SINAV MERKEZİ,"Seymen, Preveze Cd. NO:2, 41245 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/%C3%96zel+Kocaeli+Bah%C3%A7e%C5%9Fehir+Lisesi/data=!4m7!3m6!1s0x14cb429555555555:0x552854be26923e16!8m2!3d40.74525!4d29.9563481!16s%2Fg%2F113g8rzt4!19sChIJVVVVVZVCyxQRFj6SJr5UKFU?authuser=0&hl=tr&rclk=1
KOCAELİ BÜYÜKŞEHİR BELEDİYESİ BAŞİSKELE İBN-İ SİNA BİLGİEVİ,"Barbaros, Ömer Çakır Sk. NO:20, 41090 Başiskele/Kocaeli",(0262) 343 27 07,,N/A,https://www.google.com/maps/place/BA%C5%9E%C4%B0SKELE+E-SINAV+MERKEZ%C4%B0/data=!4m7!3m6!1s0xa2abde2fa88a6f81:0xfe3ff9329b645264!8m2!3d40.71173!4d29.908501!16s%2Fg%2F11v5vq7m4t!19sChIJgW-KqC_eq6IRZFJkmzL5P_4?authuser=0&hl=tr&rclk=1
Kocaeli Teknokent Koleji,"Burda’nın Arkası, Sanayi, Kumluk Sk. No:9 (41, 41040 İzmit/Kocaeli",(0262) 371 61 61,,N/A,https://www.google.com/maps/place/Kocaeli+Ali+Fuat+Ba%C5%9Fgil+Sosyal+Bilimler+Lisesi/data=!4m7!3m6!1s0x14cb4f94f9856835:0xd9b390985bfb6ca5!8m2!3d39.0863079!4d35.1293295!16s%2Fg%2F11b6j85d_d!19sChIJNWiF-ZRPyxQRpWz7W5iQs9k?authuser=0&hl=tr&rclk=1
Uğur Okulları Başiskele Kampüsü,"Damlar, Şeyh Edebadi Cd. No: 16, 41245 Başiskele/Kocaeli",0555 073 00 41,,https://ugurokullari.k12.tr/,https://www.google.com/maps/place/KOCAEL%C4%B0+B%C3%9CY%C3%9CK%C5%9EEH%C4%B0R+BELED%C4%B0YES%C4%B0+BA%C5%9E%C4%B0SKELE+%C4%B0BN-%C4%B0+S%C4%B0NA+B%C4%B0LG%C4%B0EV%C4%B0/data=!4m7!3m6!1s0x14cb45909b753d27:0xae2b811391411872!8m2!3d40.7120949!4d29.9306734!16s%2Fg%2F11fl08f354!19sChIJJz11m5BFyxQRchhBkROBK64?authuser=0&hl=tr&rclk=1
İzmit Mesleki ve Teknik Anadolu Lisesi,"Cedit, Atatürk Blv. No:1, 41300 İzmit/Kocaeli",(0262) 321 13 80,,https://izmiteml.meb.k12.tr/,https://www.google.com/maps/place/Kocaeli+Teknokent+Koleji/data=!4m7!3m6!1s0x14cb45a54d36b063:0x84813d2560a21d91!8m2!3d40.7512274!4d29.9554284!16s%2Fg%2F11ny0psxs7!19sChIJY7A2TaVFyxQRkR2iYCU9gYQ?authuser=0&hl=tr&rclk=1
Easy Speak,"Ömerağa, Şahabettin Bilgisu Cd. No: 38, 41000 İzmit/Kocaeli",(0262) 323 33 03,,https://www.easyspeak.com.tr/,https://www.google.com/maps/place/%C4%B0zmit+Mesleki+ve+Teknik+Anadolu+Lisesi/data=!4m7!3m6!1s0x14cb4f87128f0c97:0x944f3b6dad28cccb!8m2!3d40.7650582!4d29.9357624!16s%2Fg%2F11cjp6pxjd!19sChIJlwyPEodPyxQRy8worW07T5Q?authuser=0&hl=tr&rclk=1
GÖLCÜK AZİZ SANCAR AKADEMİ LİSESİ,"Dumlupınar, Adnan Menderes Blv. No:10, 41650 Gölcük/Kocaeli",(0262) 431 40 45,,N/A,https://www.google.com/maps/place/%C3%96zel+Yuvac%C4%B1k+Atayurt+%C4%B0lk%C3%B6%C4%9Fretim+Okulu/data=!4m7!3m6!1s0x14cb4feb410046ad:0xc942fdb9c409b503!8m2!3d40.7740246!4d29.9521231!16s%2Fg%2F1hc95gdk_!19sChIJrUYAQetPyxQRA7UJxLn9Qsk?authuser=0&hl=tr&rclk=1
Kocaeli Wimbledon Language Academy Yabancı Dil Kursu,"Karabaş, Cumhuriyet Cd. No:162, 41040 İzmit/Kocaeli",(0262) 222 22 22,,N/A,https://www.google.com/maps/place/Ba%C5%9Fiskele+Anaokulu/data=!4m7!3m6!1s0x14cb5b28042260f7:0x88641346d07aefe3!8m2!3d40.7120418!4d29.9849797!16s%2Fg%2F11j8k3zncm!19sChIJ92AiBChbyxQR4-960EYTZIg?authuser=0&hl=tr&rclk=1
KO-MEK Karşıyaka Kurs Merkezi,"Barbaros, Atatürk Cd. No:23, 41275 Başiskele/Kocaeli",(0262) 343 28 50,komek@kocaeli.bel.tr,https://www.komek.org/kursmerkezleri/detay/12/karsiyaka,https://www.google.com/maps/place/G%C3%96LC%C3%9CK+AZ%C4%B0Z+SANCAR+AKADEM%C4%B0+L%C4%B0SES%C4%B0/data=!4m7!3m6!1s0x14cb40d490b305ab:0x43523c93be6646f4!8m2!3d40.7183029!4d29.8300677!16s%2Fg%2F11hbc4g6l8!19sChIJqwWzkNRAyxQR9EZmvpM8UkM?authuser=0&hl=tr&rclk=1
"İzmit Dil Akademi iDA / İngilizce, Almanca, Rusça, Toefl, Ielts, Yds, Yks Dil (Ydt), AutoCad, SolidWorks, Kursu","Yenişehir, Konak Sk. No 45, 41050 İzmit/Kocaeli",(0262) 319 42 42,,http://www.izmitdilakademi.com/,https://www.google.com/maps/place/Kocaeli+Wimbledon+Language+Academy+Yabanc%C4%B1+Dil+Kursu/data=!4m7!3m6!1s0x14cb457dff29cf5f:0xb117ead6189d7ee8!8m2!3d40.7636365!4d29.9317481!16s%2Fg%2F11gfng1hgf!19sChIJX88p_31FyxQR6H6dGNbqF7E?authuser=0&hl=tr&rclk=1
Yeniköy Denizdibi İlkokulu,"Atakent, Saraçoğlu Cd. No:29, 41275 Başiskele/Kocaeli",,,N/A,"https://www.google.com/maps/place/%C4%B0zmit+Dil+Akademi+iDA+%2F+%C4%B0ngilizce,+Almanca,+Rus%C3%A7a,+Toefl,+Ielts,+Yds,+Yks+Dil+%28Ydt%29,+AutoCad,+SolidWorks,+Kursu/data=!4m7!3m6!1s0x14cb4f26add63bcb:0xa34582744948ec8e!8m2!3d40.7673796!4d29.967!16s%2Fg%2F11j4dkx2vx!19sChIJyzvWrSZPyxQRjuxISXSCRaM?authuser=0&hl=tr&rclk=1"
İzmit Dr. Sadık Ahmet Akademi Lise,"Mehmet Ali Paşa Mah, Erkan Sk. No:15, 41050 İzmit/Kocaeli",(0262) 325 33 51,kurtulstuncel@kocaeli.bel.tr,https://kilavuzgenclik.kocaeli.bel.tr/AkademiLise/Online.aspx,https://www.google.com/maps/place/Lingua+Point/data=!4m7!3m6!1s0x14cb4f9698eef403:0x58e4dc10df554a1c!8m2!3d40.772851!4d29.953201!16s%2Fg%2F11s56r6yxc!19sChIJA_TumJZPyxQRHEpV3xDc5Fg?authuser=0&hl=tr&rclk=1
ÖZEL BALARISI ANAOKULU,"Barbaros, Osmaniye Sk. No:11, 41090 Başiskele/Kocaeli",0544 543 84 00,,https://www.facebook.com/%C3%96zel-Balar%C4%B1s%C4%B1-Anaokulu-376520789189582/,https://www.google.com/maps/place/Yenik%C3%B6y+Denizdibi+%C4%B0lkokulu/data=!4m7!3m6!1s0x14cb4407651f461b:0xed630ffbe0d41461!8m2!3d40.703414!4d29.88938!16s%2Fg%2F11c5265gr2!19sChIJG0YfZQdEyxQRYRTU4PsPY-0?authuser=0&hl=tr&rclk=1
Yuvacık Levent Kırca-Oya Başar İlkokulu,"Yeşilyurt, Levent Kırca Cd., 41190 Başiskele/Kocaeli",(0262) 344 42 85,,http://leventkircaoyabasario.meb.k12.tr/,https://www.google.com/maps/place/%C3%96ZEL+BALARISI+ANAOKULU/data=!4m7!3m6!1s0x14cb44f33f530e4f:0xd1814ccd792e8e5d!8m2!3d40.7088676!4d29.9348801!16s%2Fg%2F11c2p_wpx5!19sChIJTw5TP_NEyxQRXY4uec1MgdE?authuser=0&hl=tr&rclk=1
Learn English Kocaeli,"İstasyon, E5 Üzeri No:113/B, 41125 Kartepe/Kocaeli",0545 741 50 50,learnenglishkocaeli@gmail.com,https://www.learnenglishkocaeli.com/,https://www.google.com/maps/place/Kocaeli+%C3%9Cniversitesi+G%C3%BCzel+Sanatlar+Fak%C3%BCltesi/data=!4m7!3m6!1s0x14cb3b5bef9d062d:0x43ef64621631faa1!8m2!3d40.7658028!4d29.9397933!16s%2Fg%2F121lt1fl!19sChIJLQad71s7yxQRofoxFmJk70M?authuser=0&hl=tr&rclk=1
Başiskele Gül Bahçesi Anaokulu,"Yuvacık Serdar Mah. Gazneli Mahmut Cad. Çoban Dede Sok.No:4, 41190 BAŞİSKELE/Kocaeli",(0262) 346 60 15,,N/A,https://www.google.com/maps/place/Yuvac%C4%B1k+Levent+K%C4%B1rca-Oya+Ba%C5%9Far+%C4%B0lkokulu/data=!4m7!3m6!1s0x14cb44e0a6d1081d:0x85d82ac472bcb701!8m2!3d40.7193787!4d29.9514314!16s%2Fg%2F11c5260b_k!19sChIJHQjRpuBEyxQRAbe8csQq2IU?authuser=0&hl=tr&rclk=1
Arzen Sanat Evi,"Hacıhasan, Hacı Hasan Ykş. No:2, 41200 İzmit/Kocaeli",0553 896 26 94,,N/A,https://www.google.com/maps/place/Learn+English+Kocaeli/data=!4m7!3m6!1s0x14cb513afdfd8e59:0xd57d4dd1f4d71162!8m2!3d40.7528427!4d30.0249733!16s%2Fg%2F11lnpkb_rw!19sChIJWY79_TpRyxQRYhHX9NFNfdU?authuser=0&hl=tr&rclk=1
Çarşı Sürücü Kursu,"Ömerağa, Fethiye Cd. Gökseller İşhanı Kat 3, 41100 İzmit/Kocaeli",(0262) 332 38 01,"605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, react-dom@18.3.1, c183baa23371454f99f417f6616b724d@sentry.wixpress.com, bfb679c754744c58a7374ee6e25cfc13@sentry.wixpress.com, react@18.3.1, 18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com, 2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com, dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com, core-js-bundle@3.2.1, 460ff4620fa44cba8df530afde949785@sentry.wixpress.com, focus-within-polyfill@5.0.9, 271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com, 8c4075d5481d476e945486754f783364@sentry.io, ed436f5053144538958ad06a5005e99a@sentry.wixpress.com, 5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com, lodash@4.17.21",https://www.izmitcarsi41.com/,https://www.google.com/maps/place/Ba%C5%9Fiskele+G%C3%BCl+Bah%C3%A7esi+Anaokulu/data=!4m7!3m6!1s0x14cb44f1fac1f111:0x1ae6f7832902ef17!8m2!3d40.7126209!4d29.9392863!16s%2Fg%2F11g6xp9gb8!19sChIJEfHB-vFEyxQRF-8CKYP35ho?authuser=0&hl=tr&rclk=1
Bilimkur Sürücü Kursu,"Ömerağa, Hafız Şerif Sk. No:2, 41040 İzmit/Kocaeli",0553 268 54 68,bilimkur@hotmail.com,https://www.bilimkur.com.tr/,https://www.google.com/maps/place/Arzen+Sanat+Evi/data=!4m7!3m6!1s0x14cb4567824bc85d:0x59f2040b2f7d5362!8m2!3d40.7654681!4d29.9244122!16s%2Fg%2F11h7fmk5ch!19sChIJXchLgmdFyxQRYlN9LwsE8lk?authuser=0&hl=tr&rclk=1
Necip Fazıl Kısakürek Anadolu Lisesi Fen ve Sosyal Bilimler Proje Okulu,"Topçular, 41300 İzmit/Kocaeli",,,https://necipfazilkisakurekaihl.meb.k12.tr/,https://www.google.com/maps/place/Bilimkur+S%C3%BCr%C3%BCc%C3%BC+Kursu/data=!4m7!3m6!1s0x14cb4581d3fb4e57:0xeddaeb80b39ed3c4!8m2!3d40.7636988!4d29.9274582!16s%2Fg%2F1tn8hpqm!19sChIJV07704FFyxQRxNOes4Dr2u0?authuser=0&hl=tr&rclk=1
Başiskele Anadolu Lisesi,"Karşıyaka, Okul Cd. No:5, 41275 Başiskele/Kocaeli",(0262) 346 60 18,,N/A,https://www.google.com/maps/place/%C4%B0zmit+Sanat+Merkezi/data=!4m7!3m6!1s0x14cb4fefd2c27c29:0xf66a0472888e926f!8m2!3d40.726679!4d29.960077!16s%2Fg%2F1tf8b6zd!19sChIJKXzC0u9PyxQRb5KOiHIEavY?authuser=0&hl=tr&rclk=1
Özel Birsev Egitim Okulu,"Serdar, Koza Sk., 41190 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/Necip+Faz%C4%B1l+K%C4%B1sak%C3%BCrek+Anadolu+Lisesi+Fen+ve+Sosyal+Bilimler+Proje+Okulu/data=!4m7!3m6!1s0x14cb4f9edc8aab21:0xd151d0f5f56f3039!8m2!3d40.7797915!4d29.9320387!16s%2Fg%2F11cs5g03wc!19sChIJIauK3J5PyxQROTBv9fXQUdE?authuser=0&hl=tr&rclk=1
Yeniköy Sepetlipınar İlkokulu,"Sepetlipınar, 41275 Başiskele/Kocaeli",(0262) 341 27 87,,N/A,https://www.google.com/maps/place/Ba%C5%9Fiskele+Anadolu+Lisesi/data=!4m7!3m6!1s0x14cb4410191abd53:0x827384038ec2bbab!8m2!3d40.711455!4d29.8942831!16s%2Fg%2F11c3v6zh9r!19sChIJU70aGRBEyxQRq7vCjgOEc4I?authuser=0&hl=tr&rclk=1
İngiliz Kültür Derneği Dil Okulları,"Veliahmet, İnönü Cad./cengiz Sille Sok. No:3 D:2, 41200 İzmit/Kocaeli (İzmit)",(0262) 333 00 30,,N/A,https://www.google.com/maps/place/%C3%96zel+Birsev+Egitim+Okulu/data=!4m7!3m6!1s0x14cb44f19588aa1b:0xc691a9f90d1ffb17!8m2!3d40.713523!4d29.937689!16s%2Fg%2F11b7q63x_6!19sChIJG6qIlfFEyxQRF_sfDfmpkcY?authuser=0&hl=tr&rclk=1
Vivaldi Sanat Akademisi,"Damlar, Güzel Hisar Sk. No:9/A, 41030 Başiskele/Kocaeli",0552 812 91 41,,N/A,https://www.google.com/maps/place/Yenik%C3%B6y+Sepetlip%C4%B1nar+%C4%B0lkokulu/data=!4m7!3m6!1s0x14cb46ad901ee993:0x71b7bb8a846c85bb!8m2!3d40.7114911!4d29.8704465!16s%2Fg%2F1tjjfv6p!19sChIJk-kekK1GyxQRu4VshIq7t3E?authuser=0&hl=tr&rclk=1
Kocaeli Üniversitesi İzmit Meslek Yüksekokulu,"Ataşehir, Kocaeli Ünv. Arslanbey Yerleşkesi, 41285 Kartepe/Kocaeli",(0262) 351 32 87,,N/A,https://www.google.com/maps/place/%C4%B0ngiliz+K%C3%BClt%C3%BCr+Derne%C4%9Fi+Dil+Okullar%C4%B1/data=!4m7!3m6!1s0x14cb458074b4fae9:0xe6c7eb747112a259!8m2!3d40.766304!4d29.92634!16s%2Fg%2F1ptymrkcd!19sChIJ6fq0dIBFyxQRWaIScXTrx-Y?authuser=0&hl=tr&rclk=1
MY Kolej - MY Okulları Kocaeli Başiskele Kampüsü,"Yeniköy Merkez, Kolej Cd. No:48, 41275 Başiskele/Kocaeli",0542 690 41 69,,https://myokullari.com/,https://www.google.com/maps/place/Vivaldi+Sanat+Akademisi/data=!4m7!3m6!1s0x14cb4f3536a33b65:0xf4464bdcb606c7fc!8m2!3d40.6939056!4d29.9190729!16s%2Fg%2F11v60smkt3!19sChIJZTujNjVPyxQR_McGttxLRvQ?authuser=0&hl=tr&rclk=1
Kocaeli Üniversitesi Hukuk Fakültesi,"Kabaoğlu, 41001 İzmit/Kocaeli",,,http://hukuk.kocaeli.edu.tr/,https://www.google.com/maps/place/Kocaeli+%C3%9Cniversitesi+%C4%B0zmit+Meslek+Y%C3%BCksekokulu/data=!4m7!3m6!1s0x14cb5ba595e28ee7:0xe5db5895c9be5f60!8m2!3d40.7080402!4d30.0257467!16s%2Fg%2F1hc3jvpbm!19sChIJ547ilaVbyxQRYF--yZVY2-U?authuser=0&hl=tr&rclk=1
Başöğretmen Mesleki Ve Teknik Anadolu Lisesi,"No:, Yahyakaptan, Kızılay Sk. No:3, 41050 İzmit/Kocaeli",(0262) 311 64 70,,http://www.basogretmenmtal.meb.k12.tr/,https://www.google.com/maps/place/Kocaeli+%C3%9Cniversitesi+Hukuk+Fak%C3%BCltesi/data=!4m7!3m6!1s0x14cb4ef53614eccf:0xcb3aa49c8b949b51!8m2!3d40.8215987!4d29.9260777!16s%2Fg%2F1tht951_!19sChIJz-wUNvVOyxQRUZuUi5ykOss?authuser=0&hl=tr&rclk=1
Mahmutpaşa İlkokulu,"Mahmutpaşa, Karamürsel Cd. No:326, 41140 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/Kocaeli+%C3%9Cniversitesi+Kullar+Yerle%C5%9Fkesi/data=!4m7!3m6!1s0x14cb452c3e63b0ff:0x7ac686ed1738d489!8m2!3d40.7233178!4d29.9694071!16s%2Fg%2F1tg9vy4t!19sChIJ_7BjPixFyxQRidQ4F-2Gxno?authuser=0&hl=tr&rclk=1
Kullar Mustafa Kemal İlkokulu,"Kullar Tepecik, Karamürsel Cd. No:1, 41285 Başiskele/Kocaeli",(0262) 349 30 28,,N/A,https://www.google.com/maps/place/Ba%C5%9F%C3%B6%C4%9Fretmen+Mesleki+Ve+Teknik+Anadolu+Lisesi/data=!4m7!3m6!1s0x14cb501efac3de13:0x62db2ba76ac8dbef!8m2!3d40.7672208!4d29.9773751!16s%2Fg%2F11bxjhpdfc!19sChIJE97D-h5QyxQR79vIaqcr22I?authuser=0&hl=tr&rclk=1
