Name,Address,Phone,Email,Website,Google Maps Link
Gökay Elektronik | Kocaeli Laptop Servisi,"Ömerağa Mahallesi Belsa İş Merkezi Kat: 1 NO : 159, 41300 İzmit/Kocaeli",0537 993 39 93,info@gokayelektronik.com,http://www.gokayelektronik.com/,https://www.google.com/maps/place/%C4%B0KL%C4%B0M+OTO+KL%C4%B0MA/data=!4m7!3m6!1s0x14cb460ce1d7f669:0x1d0fc63aaa33d564!8m2!3d40.7482031!4d29.9498326!16s%2Fg%2F11bx4cr39d!19sChIJafbX4QxGyxQRZNUzqjrGDx0?authuser=0&hl=tr&rclk=1
Gökay Elektronik | Kocaeli Laptop Servisi,"Ömerağa Mahallesi Belsa İş Merkezi Kat: 1 NO : 159, 41300 İzmit/Kocaeli",(0262) 322 47 91,,http://www.firmasec.com/firma/tzbkdk-bircanlar-elektronik/,https://www.google.com/maps/place/Ery%C4%B1lmaz+Elektronik+%C4%B0zmit+Onvo+Servis/data=!4m7!3m6!1s0x14cb4f00018423e7:0x1bf7b196d1acd351!8m2!3d40.7674414!4d29.9500903!16s%2Fg%2F11wnr5rsh5!19sChIJ5yOEAQBPyxQRUdOs0Zax9xs?authuser=0&hl=tr&rclk=1
Marmara iletişim-İzmit Telefon tamiri-izmit cep telefonu tamir ve ikinci el alım satım merkezi,"Ömerağa, İstiklal Cd. Belsa plaza, 41310 İzmit/Kocaeli",0532 786 75 75,,N/A,https://www.google.com/maps/place/G%C3%B6kay+Elektronik+%7C+Kocaeli+Laptop+Servisi/data=!4m7!3m6!1s0x14cb457f93aa83dd:0xb5011ade8a8decf2!8m2!3d40.765041!4d29.9291986!16s%2Fg%2F11gdm7k7ml!19sChIJ3YOqk39FyxQR8uyNit4aAbU?authuser=0&hl=tr&rclk=1
"SESCİ41 TEKNİK SERVİS (ORG BAKIM, ONARIM, TAMİR, YEDEK PARÇA)","Ömerağa, Abdurrahman Yüksel Cd. BELSA PLAZA İŞ MERKEZİ NO:105, 41100 İzmit/Kocaeli",0552 350 24 87,,N/A,https://www.google.com/maps/place/Bircanlar+Elektronik/data=!4m7!3m6!1s0x14cb4f8012dc908f:0x9d8353cefed3220!8m2!3d40.7665465!4d29.9291536!16s%2Fg%2F1tgm05z1!19sChIJj5DcEoBPyxQRIDLt7zw12Ak?authuser=0&hl=tr&rclk=1
Demkar elektrik elektronik kocaeli İzmit güvenlik kamera sistemleri uydu servisi,"Cedit, Hisar Gç. Sk. NO:19, 41001 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Marmara+ileti%C5%9Fim-%C4%B0zmit+Telefon+tamiri-izmit+cep+telefonu+tamir+ve+ikinci+el+al%C4%B1m+sat%C4%B1m+merkezi/data=!4m7!3m6!1s0x14cb4566dedb5667:0xa32cf0898d231d10!8m2!3d40.7642674!4d29.9288339!16s%2Fg%2F11wtl8wn6h!19sChIJZ1bb3mZFyxQREB0jjYnwLKM?authuser=0&hl=tr&rclk=1
Yılmaz Elektronik,"Erenler, Turan Güneş Cd. No:125, 41100 İzmit/Kocaeli",(0262) 325 02 58,,N/A,"https://www.google.com/maps/place/SESC%C4%B041+TEKN%C4%B0K+SERV%C4%B0S+%28ORG+BAKIM,+ONARIM,+TAM%C4%B0R,+YEDEK+PAR%C3%87A%29/data=!4m7!3m6!1s0x14cb4f56a660afcf:0x37ca2b258d035a04!8m2!3d40.7653187!4d29.9295094!16s%2Fg%2F11lgksx6ks!19sChIJz69gplZPyxQRBFoDjSUryjc?authuser=0&hl=tr&rclk=1"
Şen İletişim Kocaeli,"Ömerağa, Alemdar Cd. Şen İş Merkezi Giriş kat No.044, 41300 İzmit/Kocaeli",(0262) 331 55 37,,N/A,https://www.google.com/maps/place/Demkar+elektrik+elektronik+kocaeli+%C4%B0zmit+g%C3%BCvenlik+kamera+sistemleri+uydu+servisi/data=!4m7!3m6!1s0x14cb4f3a9acec4bf:0xcd0365ea7db49614!8m2!3d40.7665283!4d29.9344137!16s%2Fg%2F11k43n66cl!19sChIJv8TOmjpPyxQRFJa0feplA80?authuser=0&hl=tr&rclk=1
Cep Teknik belsa,"Belsa plaza zemin kat (arçelik karşısı) no.79, 41040 İzmit/Kocaeli",0545 679 71 65,,N/A,https://www.google.com/maps/place/Y%C4%B1lmaz+Elektronik/data=!4m7!3m6!1s0x14cb4f8e54a66b55:0x5983e0dc11556241!8m2!3d40.769341!4d29.942399!16s%2Fg%2F1tkfwxqc!19sChIJVWumVI5PyxQRQWJVEdzgg1k?authuser=0&hl=tr&rclk=1
vestel servisi,"Kadıköy, Kenan Hulusi Sk. No:11/B, 41050 İzmit/Kocaeli",(0262) 323 20 23,info@kocaelivestelservisi.net,https://kocaelivestelservisi.net/iletisim/,https://www.google.com/maps/place/%C5%9Een+%C4%B0leti%C5%9Fim+Kocaeli/data=!4m7!3m6!1s0x14cb45da9a501a5f:0x886d717dfe4ba803!8m2!3d40.7653923!4d29.9282797!16s%2Fg%2F11gxmghj21!19sChIJXxpQmtpFyxQRA6hL_n1xbYg?authuser=0&hl=tr&rclk=1
ARM KLİMA,"Yenişehir, Gazi Mustafa Kemal Blv. No:149/1, 41050 İzmit/Kocaeli",0534 794 49 75,,N/A,https://www.google.com/maps/place/Cep+Teknik+belsa/data=!4m7!3m6!1s0x14cb457fc1519549:0xe77922732c048490!8m2!3d40.764709!4d29.9295807!16s%2Fg%2F11hbkb476f!19sChIJSZVRwX9FyxQRkIQELHMieec?authuser=0&hl=tr&rclk=1
İklimsa Yetkili Satıcı,"M. Alipaşa, Bağdat Cd. No:185, 41050 İzmit/Kocaeli",(0262) 332 36 75,,https://izmit.iklimsa.com/,https://www.google.com/maps/place/vestel+servisi/data=!4m7!3m6!1s0x14cb4f8e91d6aaab:0x7b0667f463dc156b!8m2!3d40.7677842!4d29.9442174!16s%2Fg%2F11q476k3qc!19sChIJq6rWkY5PyxQRaxXcY_RnBns?authuser=0&hl=tr&rclk=1
Ayaz Elektronik,"Karabaş, Leyla Atakan Cd. 17/A, 41040 İzmit/Kocaeli",(0262) 324 65 76,,N/A,https://www.google.com/maps/place/ARM+KL%C4%B0MA/data=!4m7!3m6!1s0x14cb4fe5b42402f5:0x4f71fab14a5acc72!8m2!3d40.7678992!4d29.965122!16s%2Fg%2F11gdgd36n8!19sChIJ9QIktOVPyxQRcsxaSrH6cU8?authuser=0&hl=tr&rclk=1
ServisX Elektronik Bilgisayar ve Oto Ses Görüntü Sistemleri,"Cedit, Leyla Atakan Cd. No:45, 41100 İzmit/Kocaeli",(0262) 321 19 19,,http://www.servisx.com.tr/,https://www.google.com/maps/place/%C4%B0klimsa+Yetkili+Sat%C4%B1c%C4%B1/data=!4m7!3m6!1s0x14cb4fb7506fb5f5:0xc98d09c5ae8d8db8!8m2!3d40.7673!4d29.9509!16s%2Fg%2F11stvsy3wy!19sChIJ9bVvULdPyxQRuI2NrsUJjck?authuser=0&hl=tr&rclk=1
ServisX Elektronik Bilgisayar ve Oto Ses Görüntü Sistemleri,"Cedit, Leyla Atakan Cd. No:45, 41100 İzmit/Kocaeli",(0262) 321 19 19,,http://www.servisx.com.tr/,https://www.google.com/maps/place/Ayaz+Elektronik/data=!4m7!3m6!1s0x14cb457df21dd1bb:0x67457dcbb5731d30!8m2!3d40.7629281!4d29.9348227!16s%2Fg%2F1v86h0qz!19sChIJu9Ed8n1FyxQRMB1ztct9RWc?authuser=0&hl=tr&rclk=1
Murat Elektronik Uydu ve Güvenlik Sistemleri,"Çukurbağ, İnönü Cd. No:143, 41100 İzmit/Kocaeli",0545 205 41 41,,N/A,https://www.google.com/maps/place/ServisX+Elektronik+Bilgisayar+ve+Oto+Ses+G%C3%B6r%C3%BCnt%C3%BC+Sistemleri/data=!4m7!3m6!1s0x14cb4f875ba34d61:0x46ebe9cd5095faa6!8m2!3d40.7664381!4d29.9346909!16s%2Fg%2F11f04x567y!19sChIJYU2jW4dPyxQRpvqVUM3p60Y?authuser=0&hl=tr&rclk=1
ARÇELİK - KARDEŞLER DAYANIKLI TÜKETİM,"Ömerağa, Belza Sok Belsa Plaza No:47 D:1-2 Blok Zemin Kat, 41000 İzmit/Kocaeli",(0262) 325 10 00,"musteri.hizmetleri@arcelik.com, bundle-icon@2x.png, oliz@2x.png",https://www.arcelik.com.tr/,https://www.google.com/maps/place/Murat+Elektronik+Uydu+ve+G%C3%BCvenlik+Sistemleri/data=!4m7!3m6!1s0x14cb4f80ecfa5ac9:0xc5471516ed56351b!8m2!3d40.766499!4d29.931741!16s%2Fg%2F1wc9p3bs!19sChIJyVr67IBPyxQRGzVW7RYVR8U?authuser=0&hl=tr&rclk=1
,"28 Haziran, Preveze Cad./49. Sok. 15/A, 41060 Gölcük/Kocaeli (İzmit)",(0262) 412 60 41,,N/A,https://www.google.com/maps/place/Kocaeli+Design/data=!4m7!3m6!1s0x14cb4febf8ae29b7:0x25e08073feed2bb8!8m2!3d40.7718154!4d29.9563243!16s%2Fg%2F1td8p11l!19sChIJtymu-OtPyxQRuCvt_nOA4CU?authuser=0&hl=tr&rclk=1
,"Kozluk, İnönü Cd. NO:1, 41200 İzmit/Kocaeli",,info@izmitbeyazesya.com,https://www.izmitbeyazesya.com/,https://www.google.com/maps/place/AR%C3%87EL%C4%B0K+-+KARDE%C5%9ELER+DAYANIKLI+T%C3%9CKET%C4%B0M/data=!4m7!3m6!1s0x14cb457f8ffa3f1b:0x202baa8836861731!8m2!3d40.7647811!4d29.9292522!16s%2Fg%2F11c1m_fqmp!19sChIJGz_6j39FyxQRMReGNoiqKyA?authuser=0&hl=tr&rclk=1
Lider Elektromekanik - Bosch Teknik Servis,"Sanayi, 14. Cd. 12. Blok No:4, 41040 İzmit/Kocaeli",(0262) 335 54 22,liderbps@hotmail.com,http://www.liderbps.com/,https://www.google.com/maps/place/Zorlu+Teknik/data=!4m7!3m6!1s0x14cb40d23957b4ad:0x3c0cb8bb323b8080!8m2!3d40.775986!4d29.948357!16s%2Fg%2F1th6h1gr!19sChIJrbRXOdJAyxQRgIA7Mru4DDw?authuser=0&hl=tr&rclk=1
Bilişim Center Toshiba Yetkili Servisi,"Cedit, İnönü Cd. No:324, 41000 İzmit/Kocaeli",(0262) 322 20 70,,N/A,https://www.google.com/maps/place/%C4%B0ZM%C4%B0T+BEYAZ+ESYA+SERV%C4%B0S%C4%B0/data=!4m7!3m6!1s0x14cb4545fce0e27f:0xb353e31a5179538c!8m2!3d40.7639047!4d29.9164464!16s%2Fg%2F11py9_b9mn!19sChIJf-Lg_EVFyxQRjFN5URrjU7M?authuser=0&hl=tr&rclk=1
Gençer Elektronik - izmit Uydu Servisi,"Mehmet alipaşa mahallesi, Hacı Bahattin Yatağan Sk. no:16/1, 41050 İzmit/Kocaeli",0542 293 92 90,,N/A,https://www.google.com/maps/place/Lider+Elektromekanik+-+Bosch+Teknik+Servis/data=!4m7!3m6!1s0x14cb4542943edd71:0x6051757a8e0012d6!8m2!3d40.7485232!4d29.951764!16s%2Fg%2F11b7qbwk4r!19sChIJcd0-lEJFyxQR1hIAjnp1UWA?authuser=0&hl=tr&rclk=1
Önder Elektronik,"Cedit, Leyla Atakan Cd. 45/A, 41300 İzmit/Kocaeli (Izmit)",(0262) 322 74 04,,N/A,https://www.google.com/maps/place/Bili%C5%9Fim+Center+Toshiba+Yetkili+Servisi/data=!4m7!3m6!1s0x14cb45806846bfb1:0x15e1278e32b0686b!8m2!3d40.7669274!4d29.9346919!16s%2Fg%2F1tk4hm7j!19sChIJsb9GaIBFyxQRa2iwMo4n4RU?authuser=0&hl=tr&rclk=1
Marmara servis,"Kadıköy, Hayır Sevenler Sk. 13a, 41050 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Gen%C3%A7er+Elektronik+-+izmit+Uydu+Servisi/data=!4m7!3m6!1s0x14cb4ff2717804c5:0x686d3129a4c33168!8m2!3d40.7682591!4d29.9509231!16s%2Fg%2F11f084cgy5!19sChIJxQR4cfJPyxQRaDHDpCkxbWg?authuser=0&hl=tr&rclk=1
Marmara servis,"Kadıköy, Hayır Sevenler Sk. 13a, 41050 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/%C3%96nder+Elektronik/data=!4m7!3m6!1s0x14cb4f86de1d9a91:0x7aa58ada71000360!8m2!3d40.7670368!4d29.9355759!16s%2Fg%2F1tr46wkz!19sChIJkZod3oZPyxQRYAMAcdqKpXo?authuser=0&hl=tr&rclk=1
ÇARŞI İLETİSİM,"ÖMERAĞA MAHALLESİ,ABDURRAHMAN YÜKSEL CADDESİ BELSA PLAZA İŞ HANI.NO:142 2.KAT ORTA SIRA, 41310 İzmit/Kocaeli",0537 883 72 54,,N/A,https://www.google.com/maps/place/Marmara+servis/data=!4m7!3m6!1s0x14cb4f00782edd8b:0x39b175e3efac9365!8m2!3d40.7675749!4d29.9419345!16s%2Fg%2F11wr6533mh!19sChIJi90ueABPyxQRZZOs7-N1sTk?authuser=0&hl=tr&rclk=1
Prodos Bilgisayar,"Abdurrahman Yüksel cad. Ömerağa mah. Belsa Plaza iş hanı kat 2 no:67, D:73, 41300 İzmit/Kocaeli",(0262) 331 41 11,"destek@prodos.com.tr, bilgi@prodos.com.tr",http://www.prodos.com.tr/,https://www.google.com/maps/place/EasyCep+%C4%B0zmit+41+Burda+AVM+Ma%C4%9Faza/data=!4m7!3m6!1s0x14cb4f7ef0adad1f:0x642f6f13e57bf80e!8m2!3d40.7567205!4d29.9462938!16s%2Fg%2F11kj8wr2yh!19sChIJH62t8H5PyxQRDvh75RNvL2Q?authuser=0&hl=tr&rclk=1
Acar Soğutma,"Kadıköy Mah. Atatürk Cad, Baycan Sk. No:38/A, 41050 İzmit",(0262) 324 26 44,,http://www.acarsogutma.com.tr/,https://www.google.com/maps/place/%C3%87AR%C5%9EI+%C4%B0LET%C4%B0S%C4%B0M/data=!4m7!3m6!1s0x14cb451a841b92ff:0x290b9864ef35e74c!8m2!3d40.7652744!4d29.9289679!16s%2Fg%2F11fsnc07c3!19sChIJ_5IbhBpFyxQRTOc172SYCyk?authuser=0&hl=tr&rclk=1
KILIÇ ELEKTRONİK.COM.TR,"Çukurbağ Mahallesi, İnönü Cd. No:147, 41154343, 41300 İzmit",(0262) 323 08 39,,http://www.kilicelektronik.com.tr/,https://www.google.com/maps/place/Prodos+Bilgisayar/data=!4m7!3m6!1s0x14cb4ff40841d611:0xc598bc060096cf8a!8m2!3d40.764889!4d29.9295621!16s%2Fg%2F113h_hp56!19sChIJEdZBCPRPyxQRis-WAAa8mMU?authuser=0&hl=tr&rclk=1
KILIÇ ELEKTRONİK.COM.TR,"Çukurbağ Mahallesi, İnönü Cd. No:147, 41154343, 41300 İzmit",(0262) 323 08 39,,http://www.kilicelektronik.com.tr/,https://www.google.com/maps/place/Acar+So%C4%9Futma/data=!4m7!3m6!1s0x14cb4fee15000e37:0xed9af48066654f3f!8m2!3d40.7657718!4d29.9478083!16s%2Fg%2F11g6p09qzs!19sChIJNw4AFe5PyxQRP09lZoD0mu0?authuser=0&hl=tr&rclk=1
,"Karabaş, Leyla Atakan Cd. no:15, 41050 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/KILI%C3%87+ELEKTRON%C4%B0K.COM.TR/data=!4m7!3m6!1s0x14cb4f808d54b3ed:0x6bb41c152acb3e88!8m2!3d40.766441!4d29.9319616!16s%2Fg%2F1tkkr5tv!19sChIJ7bNUjYBPyxQRiD7LKhUctGs?authuser=0&hl=tr&rclk=1
levent bilişim teknolojileri,"Yenişehir, Turan Güneş Cd. no:260, 41050 İzmit/Kocaeli",0532 732 00 85,,N/A,https://www.google.com/maps/place/Tar%C4%B1k+Erdem+iletisim/data=!4m7!3m6!1s0x14cb45b4c6d92115:0x13afbf5d9ebd7482!8m2!3d40.7656233!4d29.9283152!16s%2Fg%2F11vwym8qff!19sChIJFSHZxrRFyxQRgnS9nl2_rxM?authuser=0&hl=tr&rclk=1
Ayhan İzmit Klima Servisi İletişim,"Bekirdere, Başaran Cd. No:11/c, 41060 İzmit/Kocaeli",0546 823 03 42,,https://www.sahibinden.com/klima-servisi-hizmetleri/izmit,https://www.google.com/maps/place/Hi-Phone+Smart+Service/data=!4m7!3m6!1s0x14cb452c4c4ddca3:0xaac1c777b72e412c!8m2!3d40.763453!4d29.9345711!16s%2Fg%2F11spfm8w3l!19sChIJo9xNTCxFyxQRLEEut3fHwao?authuser=0&hl=tr&rclk=1
PLATNIUM TEKNIK,"M. Alipaşa, Akçay Sk. no:7, 41740 İzmit/Kocaeli",0541 322 06 41,"605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, react-dom@18.3.1, react@18.3.1, platniumteknik@gmail.com, dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com, lodash@4.17.21, 8c4075d5481d476e945486754f783364@sentry.io, c183baa23371454f99f417f6616b724d@sentry.wixpress.com, focus-within-polyfill@5.0.9, core-js-bundle@3.2.1",https://platniumteknik.wixsite.com/platniumteknik,https://www.google.com/maps/place/levent+bili%C5%9Fim+teknolojileri/data=!4m7!3m6!1s0x14cb4594c84f9ced:0x9a4a33185670978b!8m2!3d40.7724984!4d29.9546543!16s%2Fg%2F11sfw2_t8_!19sChIJ7ZxPyJRFyxQRi5dwVhgzSpo?authuser=0&hl=tr&rclk=1
Sistem Bilgisayar,"Şehit Rafet Karaca Sok. Gökbulut Apt. No:24, 41040",(0262) 331 32 71,,http://sistem41.com/,https://www.google.com/maps/place/Ayhan+%C4%B0zmit+Klima+Servisi+%C4%B0leti%C5%9Fim/data=!4m7!3m6!1s0x14cadf41597b9427:0x8070f95b60a239cb!8m2!3d40.7734301!4d29.9536703!16s%2Fg%2F11w_lq759h!19sChIJJ5R7WUHfyhQRyzmiYFv5cIA?authuser=0&hl=tr&rclk=1
Sistem Bilgisayar,"Şehit Rafet Karaca Sok. Gökbulut Apt. No:24, 41040",(0262) 331 32 71,,http://sistem41.com/,https://www.google.com/maps/place/PLATNIUM+TEKNIK/data=!4m7!3m6!1s0x14cb4ff21f754cdb:0x4967b0aa76f1b292!8m2!3d40.7711492!4d29.9532993!16s%2Fg%2F11pd7sn51q!19sChIJ20x1H_JPyxQRkrLxdqqwZ0k?authuser=0&hl=tr&rclk=1
DAİKİN YETKİLİ SERVİS,"SANAYİ MAHALLESİ KÖPRÜBAŞI CAD, Tan Sk 2/1, 41040 İzmit/Kocaeli",0532 740 07 15,aysf.kocaeli@daikinservis.com.tr,https://www.aysfiklimlendirme.com/,https://www.google.com/maps/place/Sistem+Bilgisayar/data=!4m7!3m6!1s0x14cb4f889e2567df:0xc105195691d0806a!8m2!3d40.7651819!4d29.9402756!16s%2Fg%2F1hc6mw03m!19sChIJ32clnohPyxQRaoDQkVYZBcE?authuser=0&hl=tr&rclk=1
Coşkun Elektronik,"Cedit, Bostanlar Sk. No: 29/A, 41040 İzmit/Kocaeli",(0262) 323 73 01,,N/A,https://www.google.com/maps/place/Buzda%C4%9F+Klima/data=!4m7!3m6!1s0x14cb4f3f8432a373:0xd8f817c1af1dccb!8m2!3d40.7658539!4d29.9337851!16s%2Fg%2F11hk3mjjmp!19sChIJc6MyhD9PyxQRy9zxGnyBjw0?authuser=0&hl=tr&rclk=1
Coşkun Elektronik,"Cedit, Bostanlar Sk. No: 29/A, 41040 İzmit/Kocaeli",(0262) 323 73 01,,N/A,https://www.google.com/maps/place/DA%C4%B0K%C4%B0N+YETK%C4%B0L%C4%B0+SERV%C4%B0S/data=!4m7!3m6!1s0x14cb455dc9e7380b:0x1fa80472e4fa82fa!8m2!3d40.7552253!4d29.9566945!16s%2Fg%2F11l6wdwx_w!19sChIJCzjnyV1FyxQR-oL65HIEqB8?authuser=0&hl=tr&rclk=1
Teknik Televizyon,"Tepecik, Kemal Öz Sk. NO:24/A, 41650 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Co%C5%9Fkun+Elektronik/data=!4m7!3m6!1s0x14cb4f8724203a3b:0x7bbb13fbddf7a7c7!8m2!3d40.7660269!4d29.9364644!16s%2Fg%2F11fhz56tk2!19sChIJOzogJIdPyxQRx6f33fsTu3s?authuser=0&hl=tr&rclk=1
AYSF İKLİMLENDİRME Sanayi ve Ticaret Ltd. Şti.,"Sanayi Mahallesi Köprübaşı Caddesi, Tan Sk No:2/1, 41040 İzmit/Kocaeli",(0262) 335 07 14,aysf.kocaeli@daikinservis.com.tr,http://www.aysfiklimlendirme.com/,https://www.google.com/maps/place/Alt%C4%B1nta%C5%9F+Elektronik/data=!4m7!3m6!1s0x14cb4fe992ffa0fb:0x1e679be4cf9c7278!8m2!3d40.7696377!4d29.9451893!16s%2Fg%2F11rw7nyz9r!19sChIJ-6D_kulPyxQReHKcz-SbZx4?authuser=0&hl=tr&rclk=1
AYSF İKLİMLENDİRME Sanayi ve Ticaret Ltd. Şti.,"Sanayi Mahallesi Köprübaşı Caddesi, Tan Sk No:2/1, 41040 İzmit/Kocaeli",(0262) 335 07 14,aysf.kocaeli@daikinservis.com.tr,http://www.aysfiklimlendirme.com/,https://www.google.com/maps/place/Teknik+Televizyon/data=!4m7!3m6!1s0x14cb4580516fed1b:0xac36bbe10fb61ebe!8m2!3d40.7648154!4d29.9253948!16s%2Fg%2F11fsn387yt!19sChIJG-1vUYBFyxQRvh62D-G7Nqw?authuser=0&hl=tr&rclk=1
GSM Market Marmara,"Ömerağa, Akça Cami Cd. No:23/D, 41300 İzmit/Kocaeli",(0262) 324 74 44,,http://gsmmarketmarmara.sahibinden.com/,https://www.google.com/maps/place/AYSF+%C4%B0KL%C4%B0MLEND%C4%B0RME+Sanayi+ve+Ticaret+Ltd.+%C5%9Eti./data=!4m7!3m6!1s0x14cb457b374bb803:0x7b71ff3482bbe5fc!8m2!3d40.7553134!4d29.9567788!16s%2Fg%2F11j0bgwr0z!19sChIJA7hLN3tFyxQR_OW7gjT_cXs?authuser=0&hl=tr&rclk=1
İzmit Philips Yetkili Servis,"Tepecik, Kemal Öz Sk. no24/A, 41200 İzmit/Kocaeli",(0262) 333 00 38,"izmit@phservis.com, golcuk@phservis.com",http://tekniktv.net/,https://www.google.com/maps/place/Karatekin+Kap%C4%B1+-+Klima+-+Webasto+-+Servis+Minib%C3%BCsleri+Otomatik+Kap%C4%B1+Tamiri/data=!4m7!3m6!1s0x14cb4573c99fa3c1:0x41ab38f6b307b34b!8m2!3d40.7490949!4d29.9505246!16s%2Fg%2F11h3mw07cr!19sChIJwaOfyXNFyxQRS7MHs_Y4q0E?authuser=0&hl=tr&rclk=1
İzmit Philips Yetkili Servis,"Tepecik, Kemal Öz Sk. no24/A, 41200 İzmit/Kocaeli",(0262) 333 00 38,"izmit@phservis.com, golcuk@phservis.com",http://tekniktv.net/,https://www.google.com/maps/place/GSM+Market+Marmara/data=!4m7!3m6!1s0x14cb4f14aca04b6d:0xc6e0b3aa126e5cb0!8m2!3d40.7657919!4d29.9293953!16s%2Fg%2F11pxlg0zwp!19sChIJbUugrBRPyxQRsFxuEqqz4MY?authuser=0&hl=tr&rclk=1
MOBİTELL GSM TECHNOLOGY,"Ömerağa, Alemdar Cd. No: 45/A, 41000 İzmit/Kocaeli",0532 069 77 14,,N/A,https://www.google.com/maps/place/%C4%B0zmit+Philips+Yetkili+Servis/data=!4m7!3m6!1s0x14cb457f1cfef9d1:0xcf88d3f169661880!8m2!3d40.7648149!4d29.9253861!16s%2Fg%2F11gjwhtfr5!19sChIJ0fn-HH9FyxQRgBhmafHTiM8?authuser=0&hl=tr&rclk=1
MOBİTELL GSM TECHNOLOGY,"Ömerağa, Alemdar Cd. No: 45/A, 41000 İzmit/Kocaeli",0532 069 77 14,,N/A,https://www.google.com/maps/place/Boyut+Bilgisayar/data=!4m7!3m6!1s0x14cb505286ecaf43:0xb67531412848eaa9!8m2!3d40.7649973!4d29.9289283!16s%2Fg%2F1hc2l401l!19sChIJQ6_shlJQyxQRqepIKEExdbY?authuser=0&hl=tr&rclk=1
Korman Teknik,"Kadıköy, Gazi Erdoğan Gürkan Cd. 14 b, 41000 İzmit/Kocaeli",0553 603 68 43,,N/A,https://www.google.com/maps/place/MOB%C4%B0TELL+GSM+TECHNOLOGY/data=!4m7!3m6!1s0x14cb458af6c6644d:0x90893ecd0bbd293c!8m2!3d40.764985!4d29.9283359!16s%2Fg%2F11nnp_7lqr!19sChIJTWTG9opFyxQRPCm9C80-iZA?authuser=0&hl=tr&rclk=1
Bosch İstiklal Yıldızlar Avm,"Ömerağa, İstiklal Cd. No:100, 41000 İzmit/Kocaeli",(0262) 325 81 81,logo-band@1X.png,https://yildizlaravm.com/,https://www.google.com/maps/place/Uzerman+M%C3%BChendislik+A.%C5%9E./data=!4m7!3m6!1s0x14cb4fe44bc07bb1:0xb701225e0132a0e0!8m2!3d40.7529012!4d29.9554989!16s%2Fg%2F11btv67mqg!19sChIJsXvAS-RPyxQR4KAyAV4iAbc?authuser=0&hl=tr&rclk=1
Elif Elektronik,"Yenişehir, Asilkent Sk. Asilkent Apt No:2/C, 41050 İzmit/Kocaeli",0542 598 52 94,,N/A,https://www.google.com/maps/place/Korman+Teknik/data=!4m7!3m6!1s0x14cb4f92d84afae9:0xb593e4408926cd89!8m2!3d40.771251!4d29.9500171!16s%2Fg%2F11tk1z4fjs!19sChIJ6fpK2JJPyxQRic0miUDkk7U?authuser=0&hl=tr&rclk=1
İZMİT OTANTİK SPOT BEYAZ EŞYA MAĞAZASI,"Kadıköy, Turan Güneş Cd. No:150-A, 41050 İzmit/Kocaeli",0542 497 41 00,,N/A,https://www.google.com/maps/place/Bosch+%C4%B0stiklal+Y%C4%B1ld%C4%B1zlar+Avm/data=!4m7!3m6!1s0x14cb45a0f0edbdcb:0x211223bd451525f!8m2!3d40.7641186!4d29.9270448!16s%2Fg%2F11fhzv6dvp!19sChIJy73t8KBFyxQRX1JR1DsiEQI?authuser=0&hl=tr&rclk=1
Kocaeli Bilgisayar Servisi,"Kemalpaşa Mah. Eski Ptt Sk. Demirsoy İş Hanı K.3 D.26, 41100",(0262) 606 03 75,,N/A,https://www.google.com/maps/place/Elif+Elektronik/data=!4m7!3m6!1s0x14cb4fe407be115d:0xf91b177b64e5d8c8!8m2!3d40.771112!4d29.9632197!16s%2Fg%2F11cr_fyvsj!19sChIJXRG-B-RPyxQRyNjlZHsXG_k?authuser=0&hl=tr&rclk=1
İzmit Buzdolabı Servisi Beyaz Eşya,"Kadıköy, Gençer Sk. No:28, 41050 İzmit/Kocaeli",0532 499 41 54,,N/A,https://www.google.com/maps/place/%C4%B0ZM%C4%B0T+OTANT%C4%B0K+SPOT+BEYAZ+E%C5%9EYA+MA%C4%9EAZASI/data=!4m7!3m6!1s0x14cb4fa3a75b28eb:0x7bfcd0f199686db8!8m2!3d40.769725!4d29.9434946!16s%2Fg%2F11mvyrytvz!19sChIJ6yhbp6NPyxQRuG1omfHQ_Hs?authuser=0&hl=tr&rclk=1
Kocaeli Beyaz Eşya Yetkili Servisi,"Kadıköy, Güvercin Sk. no:24, 41300 İzmit/Kocaeli",(0262) 325 63 33,,N/A,https://www.google.com/maps/place/Kocaeli+Bilgisayar+Servisi/data=!4m7!3m6!1s0x14cb4583e763d969:0x1cea795c11f01e6a!8m2!3d40.7623758!4d29.9234341!16s%2Fg%2F1ptzds0k2!19sChIJadlj54NFyxQRah7wEVx56hw?authuser=0&hl=tr&rclk=1
