Name,Address,Phone,Email,Website,Google Maps Link
İKL KLİMA OTOMOTİV SANAYİ TİCARET LİMİTED ŞİRKETİ,"Sanayi, Kuzey Sk. No:31, 41040 İzmit/Kocaeli",0507 290 76 68,,N/A,https://www.google.com/maps/place/Ant+Lastik+Kocaeli/data=!4m7!3m6!1s0x14cb4754e442b8f5:0xe0e9f362349bd957!8m2!3d40.7176999!4d29.8618011!16s%2Fg%2F11fj85023s!19sChIJ9bhC5FRHyxQRV9mbNGLz6eA?authuser=0&hl=tr&rclk=1
Has-Er Muayene Servisi,"Köseköy, Ezgi Cd. No: 11, 41140 Kartepe/Kocaeli",0544 674 40 07,,N/A,https://www.google.com/maps/place/%C4%B0K%C4%B0KA+LAST%C4%B0K+SAN.+VE+T%C4%B0C.LTD.%C5%9ET%C4%B0.+YAHYA+KAPTAN/data=!4m7!3m6!1s0x14cb4fbe1e667d01:0x93411fc64dd30549!8m2!3d40.7693474!4d29.9685025!16s%2Fg%2F11pb1w5gd0!19sChIJAX1mHr5PyxQRSQXTTcYfQZM?authuser=0&hl=tr&rclk=1
41 Burda Alışveriş Merkezi Carwax Oto Yıkama,"Burda AVM, Sanayi, Ömer Türkçakal Blv. no:7 D:41, 41150 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/%C4%B0KL+KL%C4%B0MA+OTOMOT%C4%B0V+SANAY%C4%B0+T%C4%B0CARET+L%C4%B0M%C4%B0TED+%C5%9E%C4%B0RKET%C4%B0/data=!4m7!3m6!1s0x14cb45831d34a663:0x82b37295003b6560!8m2!3d40.750004!4d29.9512422!16s%2Fg%2F11ldx2pypl!19sChIJY6Y0HYNFyxQRYGU7AJVys4I?authuser=0&hl=tr&rclk=1
Oto Yikama,"Sanayi, 41040 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Has-Er+Muayene+Servisi/data=!4m7!3m6!1s0x14cb5aa329eebd3d:0xec131f562174674c!8m2!3d40.738179!4d29.9942814!16s%2Fg%2F11hrl1xk5l!19sChIJPb3uKaNayxQRTGd0IVYfE-w?authuser=0&hl=tr&rclk=1
Kral Oto Servisi,"Vezirçiftliği, Mezbaha Cd. No:74, 41140 Kabaoğlu Köyü/Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/41+Burda+Al%C4%B1%C5%9Fveri%C5%9F+Merkezi+Carwax+Oto+Y%C4%B1kama/data=!4m7!3m6!1s0x14cb453b8c250fa7:0x41220edd09a16dd0!8m2!3d40.7560324!4d29.9475168!16s%2Fg%2F11m6fz9wvg!19sChIJpw8ljDtFyxQR0G2hCd0OIkE?authuser=0&hl=tr&rclk=1
Michelin - Mutaflar Otomotiv,"Kocaeli Plaza, Körfez, Süreyya Sok No:111/D, 41040 İzmit/Kocaeli",(0262) 324 33 33,,https://www.michelin.com.tr/,https://www.google.com/maps/place/Oto+Yikama/data=!4m7!3m6!1s0x14cb456403676689:0x86b17f29db6cbb0!8m2!3d40.7561398!4d29.9448116!16s%2Fg%2F11klvxwkx6!19sChIJiWZnA2RFyxQRsMu2nfIXawg?authuser=0&hl=tr&rclk=1
Yılmaz oto egzoz ve yağ değişim servisi,"Karaköprü, Ömer Seyfettin Cd. No:1 F8 blok 10/8F, 41001 Gölcük/Kocaeli",0531 912 58 97,,N/A,https://www.google.com/maps/place/Kral+Oto+Servisi/data=!4m7!3m6!1s0x14cb454311ada8f9:0x1bbef3677ff92659!8m2!3d40.747477!4d29.9547754!16s%2Fg%2F11h18jnmrc!19sChIJ-aitEUNFyxQRWSb5f2fzvhs?authuser=0&hl=tr&rclk=1
Ford - Esoto,"Esoto Kocaeli̇, Sanayi Mah. D-130 Yanyol Cad. No:79 41040 Merkez Kocaeli, 00000 Merkez/Kocaeli̇",(0262) 335 43 15,,N/A,https://www.google.com/maps/place/Michelin+-+Mutaflar+Otomotiv/data=!4m7!3m6!1s0x14cb464246c1622d:0x7dcfc1273046933d!8m2!3d40.7628552!4d29.9415492!16s%2Fg%2F1hc1ww3mk!19sChIJLWLBRkJGyxQRPZNGMCfBz30?authuser=0&hl=tr&rclk=1
Site Car Wash Galericiler Sitesi,"Sanayi, 41040 İzmit/Kocaeli",,,https://instagram.com/sitecarwash?utm_medium=copy_link,https://www.google.com/maps/place/Y%C4%B1lmaz+oto+egzoz+ve+ya%C4%9F+de%C4%9Fi%C5%9Fim+servisi/data=!4m7!3m6!1s0x14cb41220015d2f5:0x1f1a81035d1bed82!8m2!3d40.7076054!4d29.8564298!16s%2Fg%2F11y4yfn88m!19sChIJ9dIVACJByxQRgu0bXQOBGh8?authuser=0&hl=tr&rclk=1
Ender Otomobil,"Sanayi, 7. Cd. İzmit Sanayi Sit No:207/60, 41040 İzmit/Kocaeli",(0262) 335 25 23,,https://www.enderotomotivbcs.com/,https://www.google.com/maps/place/Ford+-+Esoto/data=!4m7!3m6!1s0x14cb4642460d9b63:0x5d51280c711e0402!8m2!3d40.741403!4d29.954452!16s%2Fg%2F1ptzm0vct!19sChIJY5sNRkJGyxQRAgQecQwoUV0?authuser=0&hl=tr&rclk=1
ÖZ-İŞ LASTİK,"Vezirçiftliği, 41140 Başiskele/Kocaeli",0531 316 44 48,,N/A,https://www.google.com/maps/place/Site+Car+Wash+Galericiler+Sitesi/data=!4m7!3m6!1s0x14cb456f23373357:0xb4d6152ad9a544e7!8m2!3d40.7487645!4d29.9426918!16s%2Fg%2F11sgwwd_6g!19sChIJVzM3I29FyxQR50Sl2SoV1rQ?authuser=0&hl=tr&rclk=1
ETS OTOMOTİV,"Sanayi, 8. Cd. No:15 D:7.Blok, 41040 İzmit/Kocaeli",0546 561 00 41,info@etsotomotiv.com.tr,https://www.etsotomotiv.com.tr/,https://www.google.com/maps/place/Ender+Otomobil/data=!4m7!3m6!1s0x14cb456a233c794b:0xacd201f7ec67618f!8m2!3d40.7461816!4d29.9494951!16s%2Fg%2F11c54p48hm!19sChIJS3k8I2pFyxQRj2Fn7PcB0qw?authuser=0&hl=tr&rclk=1
Anadolu Oto Kaporta ve Boya Servisi,"Küçük Sanayi Sitesi, Körfez, 10. Cd. No:15, 41100 İzmit/Kocaeli",0534 963 10 82,,N/A,https://www.google.com/maps/place/%C3%96Z-%C4%B0%C5%9E+LAST%C4%B0K/data=!4m7!3m6!1s0x14cb45eed9beb19d:0x592c766cff3b547c!8m2!3d40.7441053!4d29.9587003!16s%2Fg%2F11g18vdjb3!19sChIJnbG-2e5FyxQRfFQ7_2x2LFk?authuser=0&hl=tr&rclk=1
Hazer oto,"Vezirçiftliği, Petrol Sk. No:22, 41140 Kabaoğlu Köyü/Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/ETS+OTOMOT%C4%B0V/data=!4m7!3m6!1s0x14cb45c07c7d166f:0x35baa5703c29cd95!8m2!3d40.7475874!4d29.9490611!16s%2Fg%2F11js1lhwjb!19sChIJbxZ9fMBFyxQRlc0pPHClujU?authuser=0&hl=tr&rclk=1
İzmit Oto Yikama,"Vezirçiftliği, Köroğlu Cd. No:13, 41140 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/Anadolu+Oto+Kaporta+ve+Boya+Servisi/data=!4m7!3m6!1s0x14cb510e0249ac61:0xe339f864c3061afe!8m2!3d40.7485229!4d29.9509311!16s%2Fg%2F11md2zd_cx!19sChIJYaxJAg5RyxQR_hoGw2T4OeM?authuser=0&hl=tr&rclk=1
SERİM KARDEŞLER AUTO,"Sanberkhan İş Hanı, Sahil, Çağla Sk. No:6, 41245 Başiskele/Kocaeli",0537 322 32 51,,N/A,https://www.google.com/maps/place/Hazer+oto/data=!4m7!3m6!1s0x14cb4577915b11cd:0x93a92bd00fbba3cb!8m2!3d40.7474415!4d29.9568488!16s%2Fg%2F11h1dcpwqm!19sChIJzRFbkXdFyxQRy6O7D9ArqZM?authuser=0&hl=tr&rclk=1
Er Po Pompa Dizel Enjektör Servisi,"Sanayi, 9. Cd., 41040 İzmit/Kocaeli",0545 214 16 13,,N/A,https://www.google.com/maps/place/%C4%B0zmit+Oto+Yikama/data=!4m7!3m6!1s0x14cb45440b1ace03:0x80cde2ed8f9a338e!8m2!3d40.7449612!4d29.9569477!16s%2Fg%2F11fswlffzm!19sChIJA84aC0RFyxQRjjOaj-3izYA?authuser=0&hl=tr&rclk=1
Er Po Pompa Dizel Enjektör Servisi,"Sanayi, 9. Cd., 41040 İzmit/Kocaeli",,,http://pirelli.com.tr/,https://www.google.com/maps/place/SER%C4%B0M+KARDE%C5%9ELER+AUTO/data=!4m7!3m6!1s0x14cb45377acea049:0x954c4406fdf4d73b!8m2!3d40.7133421!4d29.9280059!16s%2Fg%2F11h8l6k59h!19sChIJSaDOejdFyxQRO9f0_QZETJU?authuser=0&hl=tr&rclk=1
Er Treyler Otomotiv,"Sanayi, Öz Burçak Sk. No:14/1, 41140 İzmit/Kocaeli",0532 387 15 43,,N/A,https://www.google.com/maps/place/Er+Po+Pompa+Dizel+Enjekt%C3%B6r+Servisi/data=!4m7!3m6!1s0x14cb456a1c5d154b:0x625b2aca944e231b!8m2!3d40.7457581!4d29.9512095!16s%2Fg%2F11dyly6dpj!19sChIJSxVdHGpFyxQRGyNOlMoqW2I?authuser=0&hl=tr&rclk=1
Omega Garage,"sanayi sitesi, Sepetlipınar, D:20.blok no:20, 41275 Başiskele/Kocaeli",0554 583 66 14,"9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com, 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, ed436f5053144538958ad06a5005e99a@sentry.wixpress.com, focus-within-polyfill@5.0.9, 271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com, lodash@4.17.21, react@18.3.1, 8c4075d5481d476e945486754f783364@sentry.io, 79baaa8e09c746d2b7401643b99792e0@sentry.wixpress.com, 2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com, 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com, core-js-bundle@3.2.1, react-dom@18.3.1, 460ff4620fa44cba8df530afde949785@sentry.wixpress.com",http://www.omegagarage.com.tr/,https://www.google.com/maps/place/Pirelli+Lastikleri+-+Tetik+Lastik+ve+Otomotiv/data=!4m7!3m6!1s0x14d349f2427a41a9:0x924ff288732c40e2!8m2!3d40.744662!4d29.9549267!16s%2Fg%2F1pp2tjmq2!19sChIJqUF6QvJJ0xQR4kAsc4jyT5I?authuser=0&hl=tr&rclk=1
Barutçu Oto Yikama,"Yeşilova, Turan Güneş Cd. 488-1, 41060 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Er+Treyler+Otomotiv/data=!4m7!3m6!1s0x14cb45f3c91dd3eb:0xdd9dd31cceb650c0!8m2!3d40.7586825!4d29.9636562!16s%2Fg%2F11s0sljp5m!19sChIJ69MdyfNFyxQRwFC2zhzTnd0?authuser=0&hl=tr&rclk=1
Kardeşler Kaporta,"Vezirçiftliği, Köroğlu Cd. No:26, 41140 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/Omega+Garage/data=!4m7!3m6!1s0x14cb455951e4759f:0xe8341f86da6a2b77!8m2!3d40.7168254!4d29.8576178!16s%2Fg%2F1hf2p91r3!19sChIJn3XkUVlFyxQRdytq2oYfNOg?authuser=0&hl=tr&rclk=1
Teknik İş Kaporta Boya,"Vezirçiftliği, Körfez Sk. 24-4, 41100 Başiskele/Kocaeli",0531 011 60 41,,N/A,https://www.google.com/maps/place/Barut%C3%A7u+Oto+Yikama/data=!4m7!3m6!1s0x14cb4e2aaa59ab27:0xea6e6ee232ccbbd1!8m2!3d40.7900358!4d29.9739822!16s%2Fg%2F11c6mdhscp!19sChIJJ6tZqipOyxQR0bvMMuJubuo?authuser=0&hl=tr&rclk=1
Akdeniz Oto Elektrik,"Sanayi, Sanayi Sitesi, 13. Cd. No:313 Blok D:no:22, 41000 İzmit/Kocaeli",0532 179 49 82,,https://www.akdenizotoelektrik.com.tr/,https://www.google.com/maps/place/Karde%C5%9Fler+Kaporta/data=!4m7!3m6!1s0x14cb4544724022bb:0x6a7c29c02ce66a03!8m2!3d40.7452333!4d29.9573172!16s%2Fg%2F11h3mv_lps!19sChIJuyJAckRFyxQRA2rmLMApfGo?authuser=0&hl=tr&rclk=1
Kocaeli Mazda servisi Ereller Oto,"Vezirçiftliği, Körfez Sk. no:21, 41100 Başiskele/Kocaeli",0530 031 40 81,,N/A,https://www.google.com/maps/place/Teknik+%C4%B0%C5%9F+Kaporta+Boya/data=!4m7!3m6!1s0x14cb45e15a4733b3:0x2238422b0c334e61!8m2!3d40.745811!4d29.9572726!16s%2Fg%2F11rzwq5wg_!19sChIJszNHWuFFyxQRYU4zDCtCOCI?authuser=0&hl=tr&rclk=1
izmit oto boya,"Vezirçiftliği, Özgenç Sk. No:19, 41100 Başiskele/Kocaeli",0541 223 11 66,,N/A,https://www.google.com/maps/place/Akdeniz+Oto+Elektrik/data=!4m7!3m6!1s0x14cb5025bc6e0bf9:0x2037e3528733c31f!8m2!3d40.7442744!4d29.9467019!16s%2Fg%2F1ptw3cvdr!19sChIJ-QtuvCVQyxQRH8Mzh1LjNyA?authuser=0&hl=tr&rclk=1
Garage41 Otomotiv,"Yeni Gölcük Yolu Üzeri D-130 Karayolu cad Özkaya İş Merkezi No:, 224/1. Sk., 41140 Başiskele/Kocaeli",0534 652 98 42,,http://www.garage41.com/,https://www.google.com/maps/place/Kocaeli+Mazda+servisi+Ereller+Oto/data=!4m7!3m6!1s0x14cb45bd41f4f1f5:0x63ed05b129a2ee9d!8m2!3d40.7454771!4d29.9577375!16s%2Fg%2F11qb671sr1!19sChIJ9fH0Qb1FyxQRne6iKbEF7WM?authuser=0&hl=tr&rclk=1
açıkgöz performans,"vezirçiftlik mahallesi d100 karayolu yan yol caddesi no176, 41500 Başiskele/Kocaeli",0545 607 07 41,,N/A,https://www.google.com/maps/place/izmit+oto+boya/data=!4m7!3m6!1s0x14cb4504160e1c69:0xd8b97b3dde2b98bc!8m2!3d40.7464149!4d29.9577472!16s%2Fg%2F11rcsb_j42!19sChIJaRwOFgRFyxQRvJgr3j17udg?authuser=0&hl=tr&rclk=1
OZKA LASTIK ve KAUCUK,"Mahmutpaşa, Kanalyolu Cd No:129, 41140 Başiskele/Kocaeli",(0262) 349 50 00,info@ozkalastik.com,http://ozkatyres.com/,https://www.google.com/maps/place/Garage41+Otomotiv/data=!4m7!3m6!1s0x14cb414df6a6267b:0x4ccae79309b0a93f!8m2!3d40.7489487!4d29.9586323!16s%2Fg%2F11fk79zm5z!19sChIJeyam9k1ByxQRP6mwCZPnykw?authuser=0&hl=tr&rclk=1
Oto Yikama,"Körfez, 41040 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/a%C3%A7%C4%B1kg%C3%B6z+performans/data=!4m7!3m6!1s0x14cb47029b8e1bfb:0x693e3bcf210d8b63!8m2!3d40.76164!4d29.8535892!16s%2Fg%2F11r_vfhps9!19sChIJ-xuOmwJHyxQRY4sNIc87Pmk?authuser=0&hl=tr&rclk=1
Continental - Tekrot Balans,"Vezirçiftliği Mah. Yeni Gölcük Yolu No: 89/A Özüçiftliği Mevki, 41140 Başiskele/Kocaeli",(0262) 335 49 17,,N/A,https://www.google.com/maps/place/OZKA+LASTIK+ve+KAUCUK/data=!4m7!3m6!1s0x14cb4539f360c285:0x639da9f429239c52!8m2!3d40.734429!4d29.960325!16s%2Fg%2F1tf84f9f!19sChIJhcJg8zlFyxQRUpwjKfSpnWM?authuser=0&hl=tr&rclk=1
Class Car Wash,"Vezirçiftliği, Yalkım Sk., 41140 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/Oto+Yikama/data=!4m7!3m6!1s0x14cb4ff6976dfc33:0x69cbffb4b001ef54!8m2!3d40.7609501!4d29.9574444!16s%2Fg%2F11hrl2b2bc!19sChIJM_xtl_ZPyxQRVO8BsLT_y2k?authuser=0&hl=tr&rclk=1
Baykal Oto Yıkama,"Körfez Mah Yunuslar Sok, Liman Cd. No:25, 41110 Başiskele/Kocaeli",0532 065 22 54,,N/A,https://www.google.com/maps/place/Continental+-+Tekrot+Balans/data=!4m7!3m6!1s0x14cb5ad0e090bbcb:0x101c640df49b6fe0!8m2!3d40.7487008!4d29.9581185!16s%2Fg%2F11bymzj6mb!19sChIJy7uQ4NBayxQR4G-b9A1kHBA?authuser=0&hl=tr&rclk=1
PETLAS-İzmit Rot Balans,"YENİ, Vezirçiftliği, Köroğlu Cd. NO:15, 41140 Başiskele/Kocaeli",(0262) 349 47 25,,https://www.petlas.com.tr/,https://www.google.com/maps/place/Class+Car+Wash/data=!4m7!3m6!1s0x14cb4546b0dd91e1:0xf9b826f27d09d1c2!8m2!3d40.7430165!4d29.9572318!16s%2Fg%2F11ljcw89sl!19sChIJ4ZHdsEZFyxQRwtEJffImuPk?authuser=0&hl=tr&rclk=1
KULLAR MEYDAN OTO YIKAMA TURAN GARAJ,"Mehmetağa, Kullar Cad., 41140 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/Baykal+Oto+Y%C4%B1kama/data=!4m7!3m6!1s0x14cb45c22c7af9f9:0xd1c321a445129f27!8m2!3d40.715724!4d29.919016!16s%2Fg%2F11stsv5ld9!19sChIJ-fl6LMJFyxQRJ58SRaQhw9E?authuser=0&hl=tr&rclk=1
By Köpük Oto Yıkama,"Körfez, Fuat Çelebi Sk. No:1, 41040 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/PETLAS-%C4%B0zmit+Rot+Balans/data=!4m7!3m6!1s0x14cb45005ebb1b55:0xc34d8d073ce75fe0!8m2!3d40.7449!4d29.95668!16s%2Fg%2F11q2jxfxjy!19sChIJVRu7XgBFyxQR4F_nPAeNTcM?authuser=0&hl=tr&rclk=1
Şahin OTO Yıkama,"Dumlupınar, 41250 Kartepe/Kocaeli",0535 405 12 23,,N/A,https://www.google.com/maps/place/KULLAR+MEYDAN+OTO+YIKAMA+TURAN+GARAJ/data=!4m7!3m6!1s0x14cb5bae7b3045e1:0x8cd8b0e30518dc68!8m2!3d40.7239117!4d29.9908908!16s%2Fg%2F11sz16tmzh!19sChIJ4UUwe65byxQRaNwYBeOw2Iw?authuser=0&hl=tr&rclk=1
HerLastik - Garage 41,"Sanayi, 9. Cd. No:103, 41040 İzmit/Kocaeli",0535 305 18 91,,https://www.herlastik.com/,https://www.google.com/maps/place/By+K%C3%B6p%C3%BCk+Oto+Y%C4%B1kama/data=!4m7!3m6!1s0x14cb45603a45a9d7:0x170b87ff83d195ce!8m2!3d40.759343!4d29.9488838!16s%2Fg%2F113fql1xj!19sChIJ16lFOmBFyxQRzpXRg_-HCxc?authuser=0&hl=tr&rclk=1
Özdil Oto Servis,"Sanayi, Kumsal Sk. No:9, 41040 İzmit/Kocaeli",(0262) 335 51 13,,http://ozdiloto.com.tr/,https://www.google.com/maps/place/%C5%9Eahin+OTO+Y%C4%B1kama/data=!4m7!3m6!1s0x14cb5135279e149b:0x7a01def316fdae1!8m2!3d40.7662451!4d30.0034911!16s%2Fg%2F11f7qz20_1!19sChIJmxSeJzVRyxQR4dpvMe8doAc?authuser=0&hl=tr&rclk=1
Fatihmotorss,"Fatihmotors Car Servis, Karadenizliler, D130 N:274, 41100 Başiskele/Kocaeli",0552 451 67 41,,N/A,https://www.google.com/maps/place/HerLastik+-+Garage+41/data=!4m7!3m6!1s0x14c974b56ac9c887:0x5ee377ce8a7644fb!8m2!3d40.7456913!4d29.9494261!16s%2Fg%2F11ddwxv8qn!19sChIJh8jJarV0yRQR-0R2is53414?authuser=0&hl=tr&rclk=1
Bıcı Bıcı Oto Yıkama,"Dumlupınar, Sakıp Sabancı Cd. No25/B, 41200 Kartepe/Kocaeli",0533 580 35 70,,N/A,https://www.google.com/maps/place/%C3%96zdil+Oto+Servis/data=!4m7!3m6!1s0x14cb455cd0bab50b:0x9ec330ddffe03b3b!8m2!3d40.75061!4d29.9537613!16s%2Fg%2F11bzwmhld8!19sChIJC7W60FxFyxQROzvg_90ww54?authuser=0&hl=tr&rclk=1
Chery Plaza Kocaeli Kaya Yetkili Servisi,"Ovacık, Kullar Cad. No: 250, 41140 Başiskele/Kocaeli",0549 529 80 98,"servis@cherykocaelikaya.com.tr, info@cherykocaelikaya.com.tr",https://cherykocaelikaya.com.tr/,https://www.google.com/maps/place/Fatihmotorss/data=!4m7!3m6!1s0x14cb452256858239:0x10aa2d5be1f9342c!8m2!3d40.7534055!4d29.9612744!16s%2Fg%2F11vs3nk6zh!19sChIJOYKFViJFyxQRLDT54VstqhA?authuser=0&hl=tr&rclk=1
İzmit Final Otomotiv,"Sanayi, fevzi çakmak caddesi Sefa sirmen sanayi sitesi E Blok No:98, 41040 İzmit/Kocaeli",0542 466 56 01,,http://izmitfinalotomotiv.com/,https://www.google.com/maps/place/B%C4%B1c%C4%B1+B%C4%B1c%C4%B1+Oto+Y%C4%B1kama/data=!4m7!3m6!1s0x14cb51e9ad5eed89:0xb9d27ae7060897f3!8m2!3d40.755054!4d30.0275162!16s%2Fg%2F11ld1dgs6j!19sChIJie1erelRyxQR85cIBud60rk?authuser=0&hl=tr&rclk=1
Palmiye oto yıkama,"devlet, Topçular, D130 No:35, 41950 Gölcük/Kocaeli",0553 736 77 34,,N/A,https://www.google.com/maps/place/Chery+Plaza+Kocaeli+Kaya+Yetkili+Servisi/data=!4m7!3m6!1s0x14cb458dfa19e2b9:0x9d2d1c6619a1aac4!8m2!3d40.754974!4d29.9639739!16s%2Fg%2F11y94y2mmx!19sChIJueIZ-o1FyxQRxKqhGWYcLZ0?authuser=0&hl=tr&rclk=1
Gök Oto Elektrik,"İzmit Sanayi Sitesi 9. Cad. 102 Blok No:41, 41000 İzmit/Kocaeli",0535 361 58 32,,N/A,https://www.google.com/maps/place/%C4%B0zmit+Final+Otomotiv/data=!4m7!3m6!1s0x14cb4545757079a1:0x258fbd13e30d489d!8m2!3d40.7511297!4d29.9542951!16s%2Fg%2F11lky4d437!19sChIJoXlwdUVFyxQRnUgN4xO9jyU?authuser=0&hl=tr&rclk=1
Kurubuz temizlik kocaeli İzmit,"Sanayi, İzmit/Kocaeli",0544 173 87 79,,N/A,https://www.google.com/maps/place/Palmiye+oto+y%C4%B1kama/data=!4m7!3m6!1s0x14cb45035776e163:0xf9a9b32625e882bc!8m2!3d40.725976!4d29.953993!16s%2Fg%2F11rn0zcbb1!19sChIJY-F2VwNFyxQRvILoJSazqfk?authuser=0&hl=tr&rclk=1
Oto Elektrik,"Yeşilyurt, 41190 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/G%C3%B6k+Oto+Elektrik/data=!4m7!3m6!1s0x14cb45b4e9960bcf:0x217f818ff22775bc!8m2!3d40.7457241!4d29.9477946!16s%2Fg%2F11qg43ydfj!19sChIJzwuW6bRFyxQRvHUn8o-BfyE?authuser=0&hl=tr&rclk=1
ورشة الاصالة,"Vezirçiftliği, Ulucami Sk. No:41, 41140 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/Kurubuz+temizlik+kocaeli+%C4%B0zmit/data=!4m7!3m6!1s0x14cb450062946217:0x70d2439c48e0e258!8m2!3d40.746559!4d29.9567265!16s%2Fg%2F11whq8_r7k!19sChIJF2KUYgBFyxQRWOLgSJxD0nA?authuser=0&hl=tr&rclk=1
DRNEKİN Oto Servis Hasar onarım merkezi,"NO 123, SANAYİ, D 130 KARAYOLU, ÜZERİ, 41040 İzmit/Kocaeli",(0262) 335 13 12,,N/A,https://www.google.com/maps/place/Oto+Elektrik/data=!4m7!3m6!1s0x14cb451fe84b7b21:0xce229678dbed21e5!8m2!3d40.7226142!4d29.9499264!16s%2Fg%2F11kdtyfnm1!19sChIJIXtL6B9FyxQR5SHt23iWIs4?authuser=0&hl=tr&rclk=1
Shelby Garage oto yıkama,"Panda Garage, Vezirçiftliği, Dülger Sk. 22/1, 41140 Başiskele/Kocaeli",0532 744 00 59,,N/A,https://www.google.com/maps/place/%D9%88%D8%B1%D8%B4%D8%A9+%D8%A7%D9%84%D8%A7%D8%B5%D8%A7%D9%84%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x14cb45bac737c13d:0xfad7d1b87c5ec034!8m2!3d40.7426598!4d29.9560201!16s%2Fg%2F11rgzyt3t3!19sChIJPcE3x7pFyxQRNMBefLjR1_o?authuser=0&hl=tr&rclk=1
bıcı bıcı oto kuaför,"Tüysüzler, Fatih Cd. No:10, 41100 İzmit/Kocaeli",0506 175 54 54,,N/A,https://www.google.com/maps/place/DRNEK%C4%B0N+Oto+Servis+Hasar+onar%C4%B1m+merkezi/data=!4m7!3m6!1s0x14cb4542cc97ee03:0xe83d51010c4446cb!8m2!3d40.7447792!4d29.9558372!16s%2Fg%2F11c76n_frp!19sChIJA-6XzEJFyxQRy0ZEDAFRPeg?authuser=0&hl=tr&rclk=1
YAMANLAR GARAGE OTO YIKAMA,"Körfez, E881, 41245 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/Shelby+Garage+oto+y%C4%B1kama/data=!4m7!3m6!1s0x14cb451068c21305:0x611c6d044d9df5f7!8m2!3d40.7461427!4d29.9576179!16s%2Fg%2F11lv5xtvlw!19sChIJBRPCaBBFyxQR9_WdTQRtHGE?authuser=0&hl=tr&rclk=1
Corner Park Oto Yikama,"M. Alipaşa, Adnan Menderes Blv., 41050 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/b%C4%B1c%C4%B1+b%C4%B1c%C4%B1+oto+kuaf%C3%B6r/data=!4m7!3m6!1s0x14cb4f1c20f27575:0xcdd950a62a027307!8m2!3d40.7825093!4d29.9238475!16s%2Fg%2F11y3nlzmkx!19sChIJdXXyIBxPyxQRB3MCKqZQ2c0?authuser=0&hl=tr&rclk=1
KRB Lastik Kaplama-Başiskele,"Karadenizliler Mh. Can Sk. No:1, 41140, 41040 Başiskele/Kocaeli",444 7 741,info@krb.com.tr,https://www.krb.com.tr/,https://www.google.com/maps/place/YAMANLAR+GARAGE+OTO+YIKAMA/data=!4m7!3m6!1s0x14cb45fb766d45ff:0x7d2292b8ea9d3a54!8m2!3d40.7125422!4d29.9188618!16s%2Fg%2F11fspz7cjy!19sChIJ_0VtdvtFyxQRVDqd6riSIn0?authuser=0&hl=tr&rclk=1
Aygün Oto Lastik,"Vezirçiftliği, Ali Aygün Sk., 41140 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/Corner+Park+Oto+Yikama/data=!4m7!3m6!1s0x14cb4fee1eb7db53:0x22a5bb61ee876249!8m2!3d40.767059!4d29.9578799!16s%2Fg%2F11hz8yqbn2!19sChIJU9u3Hu5PyxQRSWKH7mG7pSI?authuser=0&hl=tr&rclk=1
Nur Oto Yıkama,"M. Alipaşa, Erdem Sk. No:46, 41050 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/KRB+Lastik+Kaplama-Ba%C5%9Fiskele/data=!4m7!3m6!1s0x14cb45f4cfdf82a3:0x36f39d7294047e24!8m2!3d40.753249!4d29.9638345!16s%2Fg%2F11pd1vxrr4!19sChIJo4Lfz_RFyxQRJH4ElHKd8zY?authuser=0&hl=tr&rclk=1
Prestij Car Wash,"Yahyakaptan, Şht. Ali İhsan Çakmak Sk. No:34, 41050 İzmit/Kocaeli",(0262) 311 71 80,,N/A,https://www.google.com/maps/place/Ayg%C3%BCn+Oto+Lastik/data=!4m7!3m6!1s0x14cb454147378a8f:0x5e0bb4fcd36ffe2c!8m2!3d40.7429377!4d29.9556889!16s%2Fg%2F11b7q7d9_2!19sChIJj4o3R0FFyxQRLP5v0_y0C14?authuser=0&hl=tr&rclk=1
