Name,Address,Phone,Email,Website,Google Maps Link
Sever Oto Kaporta,"Sanayi Sitesi ilave bloklar, Sanayi, 2. Cd. no:10, 41100 İzmit/Kocaeli",0532 254 20 47,,N/A,https://www.google.com/maps/place/Ensa+fren+test+merkezi+ve+egzoz+emisyon+istasyonu/data=!4m7!3m6!1s0x14cb416897935d23:0xb72c14cb6d3d0acb!8m2!3d40.7052603!4d29.8685078!16s%2Fg%2F11j1k0_k66!19sChIJI12Tl2hByxQRywo9bcsULLc?authuser=0&hl=tr&rclk=1
Öncü Buharlı Oto Yıkama Güneş ve Vernik Yanığı Onarım Uygulama Merkezi,"Vezirçiftliği, Köroğlu Sk. No 15, 41140 Başiskele/Kocaeli",0554 155 41 41,,N/A,https://www.google.com/maps/place/Jest+Oto+Kuaf%C3%B6r%C3%BC/data=!4m7!3m6!1s0x14cb4fe4f9e573e7:0x57dd4c4705fc1eb6!8m2!3d40.766535!4d29.966063!16s%2Fg%2F113fws13t!19sChIJ53Pl-eRPyxQRth78BUdM3Vc?authuser=0&hl=tr&rclk=1
AZAK OTO YIKAMA,"Körfez, Fuat Çelebi Sk. No:8, 41040 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Sever+Oto+Kaporta/data=!4m7!3m6!1s0x14cb4566e82c2f6f:0x10cd3dbfe4c589c!8m2!3d40.7478645!4d29.9481563!16s%2Fg%2F11t2596m0q!19sChIJby8s6GZFyxQRnFhM_tvTDAE?authuser=0&hl=tr&rclk=1
Uzmanlar Fren Ve Balata Servisi,"Sanayi Sitesi, Sanayi, 6. Cd. No:41600, 41160 İzmit/Kocaeli",(0262) 335 03 22,,N/A,https://www.google.com/maps/place/%C3%96nc%C3%BC+Buharl%C4%B1+Oto+Y%C4%B1kama+G%C3%BCne%C5%9F+ve+Vernik+Yan%C4%B1%C4%9F%C4%B1+Onar%C4%B1m+Uygulama+Merkezi/data=!4m7!3m6!1s0x14cb454e1029ce19:0x94b479e470c99400!8m2!3d40.771776!4d29.887821!16s%2Fg%2F11r_qq79y5!19sChIJGc4pEE5FyxQRAJTJcOR5tJQ?authuser=0&hl=tr&rclk=1
Yuvam Oto Yıkama,"Akarca, Alb. Karaosmanoğlu Cd. No:10, 41310 İzmit/Kocaeli",0554 011 24 50,,N/A,https://www.google.com/maps/place/AZAK+OTO+YIKAMA/data=!4m7!3m6!1s0x14cb45601a204323:0x7737862244cb7dab!8m2!3d40.7593509!4d29.9495835!16s%2Fg%2F11f1klnydx!19sChIJI0MgGmBFyxQRq33LRCKGN3c?authuser=0&hl=tr&rclk=1
Yukselen otomotiv,"Sanayi, 13. Cd. no 65 D:sitesi 309 blok, 41040 İzmit/Kocaeli",0533 726 32 36,,N/A,https://www.google.com/maps/place/Uzmanlar+Fren+Ve+Balata+Servisi/data=!4m7!3m6!1s0x14cb4fe8940eef35:0xbb35cd30ad47694f!8m2!3d40.7476182!4d29.9486873!16s%2Fg%2F1pv2bsyc6!19sChIJNe8OlOhPyxQRT2lHrTDNNbs?authuser=0&hl=tr&rclk=1
Çökük Sihirbazı,"Sanayi, Özyalı Sk. No:3, 41140 Başiskele/Kocaeli",0507 242 14 41,,N/A,https://www.google.com/maps/place/Yuvam+Oto+Y%C4%B1kama/data=!4m7!3m6!1s0x14cb503b04bdd29d:0x7bf16752f942c22d!8m2!3d40.774114!4d29.9871889!16s%2Fg%2F1tgz7pv6!19sChIJndK9BDtQyxQRLcJC-VJn8Xs?authuser=0&hl=tr&rclk=1
EKİZLER OTOMOTİV,"Vezirçiftliği, Dülger Sk. No:12, 41140 Başiskele/Kocaeli",(0262) 349 63 82,,http://www.firmasec.com/firma/cfryyc-ekizler-otomotiv/,https://www.google.com/maps/place/Yukselen+otomotiv/data=!4m7!3m6!1s0x14cb45ba48b4a2b1:0xf67ace652c1f7288!8m2!3d40.7445759!4d29.9500401!16s%2Fg%2F11h4xktyty!19sChIJsaK0SLpFyxQRiHIfLGXOevY?authuser=0&hl=tr&rclk=1
Temizel Oto Yikama,"Fatih, Hoca Ahmet Yesevi Cd., 41190 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/%C3%87%C3%B6k%C3%BCk+Sihirbaz%C4%B1/data=!4m7!3m6!1s0x14cb455bd50e74af:0xe31d3fa2db3d5ab1!8m2!3d40.7523269!4d29.9591979!16s%2Fg%2F11cs5g8tx_!19sChIJr3QO1VtFyxQRsVo926I_HeM?authuser=0&hl=tr&rclk=1
Vosman özel servis,"Mahmutpaşa, Karadenizliler Sk No:278, 41140 Başiskele/Kocaeli",0543 654 70 17,,N/A,https://www.google.com/maps/place/EK%C4%B0ZLER+OTOMOT%C4%B0V/data=!4m7!3m6!1s0x14cb4544f3a7daa1:0x3f8f259778d77978!8m2!3d40.7462431!4d29.9583429!16s%2Fg%2F11clvzhc56!19sChIJodqn80RFyxQReHnXeJcljz8?authuser=0&hl=tr&rclk=1
Chery Plaza Kocaeli Kaya Yetkili Servisi,"Ovacık, Kullar Cad. No: 250, 41140 Başiskele/Kocaeli",0549 529 80 98,"info@cherykocaelikaya.com.tr, servis@cherykocaelikaya.com.tr",https://cherykocaelikaya.com.tr/,https://www.google.com/maps/place/Temizel+Oto+Yikama/data=!4m7!3m6!1s0x14cb44bbfde93d3b:0xf7f277f6e6b7d9ed!8m2!3d40.6975236!4d29.957191!16s%2Fg%2F11kdtrjp2g!19sChIJOz3p_btEyxQR7dm35vZ38vc?authuser=0&hl=tr&rclk=1
Otopratik Pratik Oto,"Ovacık, D100 No:30, 41140 Başiskele/Kocaeli",,swiper@6.7.5,https://www.otopratik.com.tr/,https://www.google.com/maps/place/Vosman+%C3%B6zel+servis/data=!4m7!3m6!1s0x14cb453b5a56218b:0xd359038c5f9a0c88!8m2!3d40.7534616!4d29.961308!16s%2Fg%2F11rhd77vxc!19sChIJiyFWWjtFyxQRiAyaX4wDWdM?authuser=0&hl=tr&rclk=1
Otopratik Pratik Oto,"Ovacık, D100 No:30, 41140 Başiskele/Kocaeli",,swiper@6.7.5,https://www.otopratik.com.tr/,https://www.google.com/maps/place/Chery+Plaza+Kocaeli+Kaya+Yetkili+Servisi/data=!4m7!3m6!1s0x14cb458dfa19e2b9:0x9d2d1c6619a1aac4!8m2!3d40.754974!4d29.9639739!16s%2Fg%2F11y94y2mmx!19sChIJueIZ-o1FyxQRxKqhGWYcLZ0?authuser=0&hl=tr&rclk=1
Autoboss car washing,"Alikahya Fatih, Alsancak Cd. No:2, 41310 İzmit/Kocaeli",0531 581 43 46,,N/A,https://www.google.com/maps/place/Otopratik+Pratik+Oto/data=!4m7!3m6!1s0x14cb51b413988c1d:0xc1e2443688ec8d9e!8m2!3d40.758457!4d29.978433!16s%2Fg%2F11l29j8tpp!19sChIJHYyYE7RRyxQRno3siDZE4sE?authuser=0&hl=tr&rclk=1
Nokta otomotiv,"Sanayi, Ömer Türkçakal Blv. Sanayi sitesi a blok no 38, 41100 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/%C3%96zkaraaslan+oto+lastik/data=!4m7!3m6!1s0x14cb4590081e402b:0x3586b4bc672d8c97!8m2!3d40.7221071!4d29.9472302!16s%2Fg%2F11rqw_8l62!19sChIJK0AeCJBFyxQRl4wtZ7y0hjU?authuser=0&hl=tr&rclk=1
Özgü Otomotiv,"Vezirçiftliği, Hacı İdris Sk. No:28, 34744 Başiskele/Kocaeli",(0262) 349 59 27,,N/A,https://www.google.com/maps/place/Autoboss+car+washing/data=!4m7!3m6!1s0x14cb5020d9ba07ab:0xed1806449554d57f!8m2!3d40.7744234!4d29.9768956!16s%2Fg%2F11hd08hg4f!19sChIJqwe62SBQyxQRf9VUlUQGGO0?authuser=0&hl=tr&rclk=1
SERİM KARDEŞLER AUTO,"Sanberkhan İş Hanı, Sahil, Çağla Sk. No:6, 41245 Başiskele/Kocaeli",0537 322 32 51,,N/A,https://www.google.com/maps/place/Nokta+otomotiv/data=!4m7!3m6!1s0x14cb455c8b4f29f3:0x85f2cfc00df1c424!8m2!3d40.7511068!4d29.9552969!16s%2Fg%2F11f39n0kfk!19sChIJ8ylPi1xFyxQRJMTxDcDP8oU?authuser=0&hl=tr&rclk=1
Akdeniz Oto Elektrik,"Sanayi, Sanayi Sitesi, 13. Cd. No:313 Blok D:no:22, 41000 İzmit/Kocaeli",0532 179 49 82,"ajax-loader@2x.gif, info@akdenizotoelektrik.com.tr",https://www.akdenizotoelektrik.com.tr/,https://www.google.com/maps/place/%C3%96zg%C3%BC+Otomotiv/data=!4m7!3m6!1s0x14cac65700000001:0x33ea14e59de3408a!8m2!3d40.7420933!4d29.9605672!16s%2Fg%2F11c6q8dwds!19sChIJAQAAAFfGyhQRikDjneUU6jM?authuser=0&hl=tr&rclk=1
ENB OTOMOTİV HONDA ÖZEL SERVİSİ,"Sanayi, Petrol Sk. No:15, 41100 İzmit/Kocaeli",(0262) 335 19 19,,N/A,https://www.google.com/maps/place/SER%C4%B0M+KARDE%C5%9ELER+AUTO/data=!4m7!3m6!1s0x14cb45377acea049:0x954c4406fdf4d73b!8m2!3d40.7133421!4d29.9280059!16s%2Fg%2F11h8l6k59h!19sChIJSaDOejdFyxQRO9f0_QZETJU?authuser=0&hl=tr&rclk=1
CAN OTOM - ORHAN CAN,"Yaylacık, Mert Inan Sk No:44/a, 41140 Başiskele/Kocaeli",0532 525 56 74,canotom41@gmail.com,http://www.canotom.com.tr/,https://www.google.com/maps/place/Akdeniz+Oto+Elektrik/data=!4m7!3m6!1s0x14cb5025bc6e0bf9:0x2037e3528733c31f!8m2!3d40.7442744!4d29.9467019!16s%2Fg%2F1ptw3cvdr!19sChIJ-QtuvCVQyxQRH8Mzh1LjNyA?authuser=0&hl=tr&rclk=1
Teknik İş Kaporta Boya,"Vezirçiftliği, Körfez Sk. 24-4, 41100 Başiskele/Kocaeli",0531 011 60 41,,N/A,https://www.google.com/maps/place/ENB+OTOMOT%C4%B0V+HONDA+%C3%96ZEL+SERV%C4%B0S%C4%B0/data=!4m7!3m6!1s0x14cb45435f10941d:0xbe60aee1a93d309!8m2!3d40.747701!4d29.956577!16s%2Fg%2F1ptwpnw3n!19sChIJHZQQX0NFyxQRCdOTGu4K5gs?authuser=0&hl=tr&rclk=1
Nur Oto Yıkama,"M. Alipaşa, Erdem Sk. No:46, 41050 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/CAN+OTOM+-+ORHAN+CAN/data=!4m7!3m6!1s0x14cb4569931ab103:0xfad49bb10b6ec3ae!8m2!3d40.7267912!4d29.9719638!16s%2Fg%2F11cp7mh4mp!19sChIJA7Eak2lFyxQRrsNuC7Gb1Po?authuser=0&hl=tr&rclk=1
MRK GARAGE,"Vezirçiftliği, Körfez Sk. No:12, 41140 Başiskele/Kocaeli",0535 212 88 48,,N/A,https://www.google.com/maps/place/Teknik+%C4%B0%C5%9F+Kaporta+Boya/data=!4m7!3m6!1s0x14cb45e15a4733b3:0x2238422b0c334e61!8m2!3d40.745811!4d29.9572726!16s%2Fg%2F11rzwq5wg_!19sChIJszNHWuFFyxQRYU4zDCtCOCI?authuser=0&hl=tr&rclk=1
Avcı otomotiv,"Sanayi, Sefa sirmen Sanayi sitesi c blok numara 1, 41100 İzmit/Kocaeli",0554 235 09 79,,N/A,https://www.google.com/maps/place/Nur+Oto+Y%C4%B1kama/data=!4m7!3m6!1s0x14cb4ff1101db009:0xd9b5873683450d26!8m2!3d40.763635!4d29.958817!16s%2Fg%2F1tcvl98d!19sChIJCbAdEPFPyxQRJg1FgzaHtdk?authuser=0&hl=tr&rclk=1
Kocaeli Mazda Özel Servisi,"Vezirçiftliği, Özgenç Sk. No:4, 41110 Başiskele/Kocaeli",0543 396 71 41,,N/A,https://www.google.com/maps/place/MRK+GARAGE/data=!4m7!3m6!1s0x14cb454ef905963d:0xe06f30d175c1c34b!8m2!3d40.7457292!4d29.9585619!16s%2Fg%2F11rp_sz79c!19sChIJPZYF-U5FyxQRS8PBddEwb-A?authuser=0&hl=tr&rclk=1
KOCAELİ LASTİK YOL YARDIM,"M. Alipaşa, Erkan Sk. No:2, 41100 İzmit/Kocaeli",0530 831 60 41,,N/A,https://www.google.com/maps/place/Avc%C4%B1+otomotiv/data=!4m7!3m6!1s0x14cb4545fbecc793:0xf785b6e29b54888f!8m2!3d40.7510045!4d29.954869!16s%2Fg%2F11srbbv311!19sChIJk8fs-0VFyxQRj4hUm-K2hfc?authuser=0&hl=tr&rclk=1
06 GARAGE OTO BAKIM ONARIM MERKEZİ,"Yeşilyurt, Bursa Cd. NO:21, 41190 Başiskele/Kocaeli",0531 874 50 39,,https://www.06garage.com/index.php,https://www.google.com/maps/place/Kocaeli+Mazda+%C3%96zel+Servisi/data=!4m7!3m6!1s0x14cb4500156844c7:0xc2b6de6096b22d4d!8m2!3d40.7466549!4d29.9591496!16s%2Fg%2F11m5_mh65h!19sChIJx0RoFQBFyxQRTS2ylmDetsI?authuser=0&hl=tr&rclk=1
AKIN GARAGE DETAILING OTO YIKAMA,"Turgut, Hayat Cd. no:67 işyeri 6, 41001 İzmit/Kocaeli",0543 519 14 81,,https://www.instagram.com/akngaragedetailing/profilecard/?igsh=MWk0eGJoOWplc3gxbQ==,https://www.google.com/maps/place/KOCAEL%C4%B0+LAST%C4%B0K+YOL+YARDIM/data=!4m7!3m6!1s0x14cb4fa131b83f07:0x2a33ac8ea3f2a54b!8m2!3d40.7638981!4d29.9564598!16s%2Fg%2F11s7c7pndn!19sChIJBz-4MaFPyxQRS6Xyo46sMyo?authuser=0&hl=tr&rclk=1
LastikPark - Deniz Rot Balans,"Sanayi, 9. Cd. No:86, 41040 İzmit/Kocaeli",0541 816 41 41,,https://www.lastikpark.com/,https://www.google.com/maps/place/06+GARAGE+OTO+BAKIM+ONARIM+MERKEZ%C4%B0/data=!4m7!3m6!1s0x14cb452fb4ac86c5:0x48bae2eda8a4236!8m2!3d40.7222326!4d29.948045!16s%2Fg%2F11rxyj1bcp!19sChIJxYastC9FyxQRNkKK2i6uiwQ?authuser=0&hl=tr&rclk=1
As teknik / Aşır Altınay,"Sanayi, Sanayi Sitesi D:102 Blok No:51, 41040 İzmit/Kocaeli",(0262) 335 34 29,,N/A,https://www.google.com/maps/place/AKIN+GARAGE+DETAILING+OTO+YIKAMA/data=!4m7!3m6!1s0x14cb47c7e382b659:0x86f1aa9e7acba9e6!8m2!3d40.7753851!4d29.9237411!16s%2Fg%2F11y29tdfvg!19sChIJWbaC48dHyxQR5qnLep6q8YY?authuser=0&hl=tr&rclk=1
Savaş Oto Elektrik,"Sanayi, Petrol Sk. No:13, 41310 İzmit/Kocaeli",(0262) 335 40 05,,https://www.savasoto.com.tr/,https://www.google.com/maps/place/As+teknik+%2F+A%C5%9F%C4%B1r+Alt%C4%B1nay/data=!4m7!3m6!1s0x14cb456a3194a829:0x2c4cdf9a81e03334!8m2!3d40.7457069!4d29.9484628!16s%2Fg%2F11b7q513z9!19sChIJKaiUMWpFyxQRNDPggZrfTCw?authuser=0&hl=tr&rclk=1
Düzen Rot Balans Servisi,"İzmit San. Sit, Sanayi Mah. Ömer Türkçakal Bulvarı, Sanayi, 2. Cd. No:261 No:34, 41040 İzmit/Kocaeli",(0262) 335 22 58,,N/A,https://www.google.com/maps/place/CLAS+Oto+Mekanik+Motor+%C5%9Eanz%C4%B1man+Elektrik+Elektronik+Tamir+Bak%C4%B1m+%C4%B0zmit+Kocaeli/data=!4m7!3m6!1s0x14cb45b4ed7c69a5:0x38b33e50fc859d3b!8m2!3d40.746683!4d29.9588479!16s%2Fg%2F11rsj17zr7!19sChIJpWl87bRFyxQRO52F_FA-szg?authuser=0&hl=tr&rclk=1
DR. O ELECTRONIC AUTOMOTIVE SERVICE,"Sanayi, 6. Cd. Sanayi sitesi No:4 blok no:13, 41140 İzmit/Kocaeli",0534 693 43 96,,N/A,https://www.google.com/maps/place/Sava%C5%9F+Oto+Elektrik/data=!4m7!3m6!1s0x14cb5025bf09987d:0xee423194ff5a63c6!8m2!3d40.7476993!4d29.956391!16s%2Fg%2F1pty9k9y6!19sChIJfZgJvyVQyxQRxmNa_5QxQu4?authuser=0&hl=tr&rclk=1
Oto yıkama,"Yenisehir mahallesi hisar sokak no 10 cihan hastanesi arkası otopark bölümü, 41100 İzmit",0555 889 27 18,,N/A,https://www.google.com/maps/place/D%C3%BCzen+Rot+Balans+Servisi/data=!4m7!3m6!1s0x14cb5025bf0688bb:0xcd9d2daf26359dfa!8m2!3d40.7484645!4d29.9478578!16s%2Fg%2F1ptw87srh!19sChIJu4gGvyVQyxQR-p01Jq8tnc0?authuser=0&hl=tr&rclk=1
Neşe Oto Kaporta Boya Servisi,"İzmit Sanayi Sitesi, Sanayi, 9. Cd., 41040 İzmit",0532 542 95 77,,N/A,https://www.google.com/maps/place/DR.+O+ELECTRONIC+AUTOMOTIVE+SERVICE/data=!4m7!3m6!1s0x14cb5b8795688a45:0xcc469e9d1e7a66e1!8m2!3d40.7477857!4d29.9484465!16s%2Fg%2F11ry4by10s!19sChIJRYpolYdbyxQR4WZ6Hp2eRsw?authuser=0&hl=tr&rclk=1
NEŞE EGZOZ - KATALİZÖR & DPF ÇÖZÜM MERKEZİ,"İzmit Sanayi Sitesi, 104. Blok No:109, 41040 İzmit/Kocaeli",(0262) 335 24 88,,N/A,https://www.google.com/maps/place/Oto+y%C4%B1kama/data=!4m7!3m6!1s0x14cb4f1b4c5e2bf1:0x19ae004a471fcbaa!8m2!3d40.7700732!4d29.9616961!16s%2Fg%2F11h79yvt6w!19sChIJ8SteTBtPyxQRqssfR0oArhk?authuser=0&hl=tr&rclk=1
Kocaeli Nissan Özel Servisi,"Sanayi, Fevzi Çakmak Caddesi No:83, 41040 İzmit/Kocaeli",0544 433 71 59,info@nissankocaeli.com.tr,http://www.nissankocaeli.com.tr/,https://www.google.com/maps/place/Ne%C5%9Fe+Oto+Kaporta+Boya+Servisi/data=!4m7!3m6!1s0x14cb4598ecfb294b:0x2f0b1852fa263e49!8m2!3d40.7457038!4d29.9500406!16s%2Fg%2F11f5v91fk1!19sChIJSyn77JhFyxQRST4m-lIYCy8?authuser=0&hl=tr&rclk=1
Yön Motorlu Araçlar,"Sanayi, Petrol Sk. No:22, 41140 İzmit/Kocaeli",(0262) 335 57 99,,N/A,https://www.google.com/maps/place/NE%C5%9EE+EGZOZ+-+KATAL%C4%B0Z%C3%96R+%26+DPF+%C3%87%C3%96Z%C3%9CM+MERKEZ%C4%B0/data=!4m7!3m6!1s0x14cb5025bc745273:0x23a68a076f482b09!8m2!3d40.7456786!4d29.9508075!16s%2Fg%2F1ptwxcq3q!19sChIJc1J0vCVQyxQRCStIbweKpiM?authuser=0&hl=tr&rclk=1
Rot Balans,"Ovacık, Demiryolu Cd. No:42, 41140 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/Kocaeli+Nissan+%C3%96zel+Servisi/data=!4m7!3m6!1s0x14cb45b54fb1e4f1:0x96a09aad160d643f!8m2!3d40.7464272!4d29.9548153!16s%2Fg%2F11nx669b6v!19sChIJ8eSxT7VFyxQRP2QNFq2aoJY?authuser=0&hl=tr&rclk=1
Kocaeli Rot Balans,"İzmit Sanayi Sitesi 5. Blok D:38-39-40, 41000 İzmit/Kocaeli",(0262) 335 39 84,,N/A,https://www.google.com/maps/place/Y%C3%B6n+Motorlu+Ara%C3%A7lar/data=!4m7!3m6!1s0x14cb4544a1866421:0xbb7b44f05cc71538!8m2!3d40.7474415!4d29.9568488!16s%2Fg%2F11c0xxr87n!19sChIJIWSGoURFyxQROBXHXPBEe7s?authuser=0&hl=tr&rclk=1
Özbay Egzoz Servisi,"sanayi sitesi, 7. Cd. No:104 D:114, 41650 İzmit/Kocaeli",0541 213 64 12,,N/A,https://www.google.com/maps/place/Rot+Balans/data=!4m7!3m6!1s0x14cb50036e930949:0x222a421cf504be94!8m2!3d40.7502706!4d29.9746271!16s%2Fg%2F11c7_yl_0s!19sChIJSQmTbgNQyxQRlL4E9RxCKiI?authuser=0&hl=tr&rclk=1
Yel Oto Elektrik ve Akü,"Tepeköy, Turan Güneş Cd. No:801, 41060 İzmit/Kocaeli",0533 339 05 74,,N/A,https://www.google.com/maps/place/Kocaeli+Rot+Balans/data=!4m7!3m6!1s0x14cb456a06ffffff:0x8c3b71a507dbd1f3!8m2!3d40.7496859!4d29.9494315!16s%2Fg%2F1hc0xlg2j!19sChIJ____BmpFyxQR89HbB6VxO4w?authuser=0&hl=tr&rclk=1
Al-marmara,"Sanayi, 41001 İzmit/Kocaeli",0552 791 50 36,,https://www.facebook.com/profile.php?id=61555258105037&mibextid=ZbWKwL,https://www.google.com/maps/place/%C3%96zbay+Egzoz+Servisi/data=!4m7!3m6!1s0x14cb4525e7398d3f:0xedf2eea45bf6c9c7!8m2!3d40.7459654!4d29.9510441!16s%2Fg%2F11fj5lt2q8!19sChIJP4055yVFyxQRx8n2W6Tu8u0?authuser=0&hl=tr&rclk=1
"Aydin egsoz, oto lastik tamiri","Piyalepaşa, Atatürk Blv. No:282/A, 41650 Gölcük/Kocaeli",,,N/A,https://www.google.com/maps/place/Yel+Oto+Elektrik+ve+Ak%C3%BC/data=!4m7!3m6!1s0x14cb51d69045d50b:0x7c1c9d9b128dddb1!8m2!3d40.794176!4d29.97778!16s%2Fg%2F113hqhm56!19sChIJC9VFkNZRyxQRsd2NEpudHHw?authuser=0&hl=tr&rclk=1
Er Po Pompa Dizel Enjektör Servisi,"Sanayi, 9. Cd., 41040 İzmit/Kocaeli",0545 214 16 13,,N/A,https://www.google.com/maps/place/Al-marmara/data=!4m7!3m6!1s0x14cb457e8680ee1b:0x8e38c5c9314e43a1!8m2!3d40.7435024!4d29.9467138!16s%2Fg%2F11vj_jft0t!19sChIJG-6Ahn5FyxQRoUNOMcnFOI4?authuser=0&hl=tr&rclk=1
Sonax Profosyonel Car Care Modifiye,"Karadenizliler, Işıklı Sk., 41140 Başiskele/Kocaeli",,,N/A,"https://www.google.com/maps/place/Aydin+egsoz,+oto+lastik+tamiri/data=!4m7!3m6!1s0x14cb412a2a9b83db:0xed2e8a614ece022b!8m2!3d40.7128851!4d29.8379073!16s%2Fg%2F11f2wdjqhf!19sChIJ24ObKipByxQRKwLOTmGKLu0?authuser=0&hl=tr&rclk=1"
VAG TECHNIC SERVICE,"İzmit Oto Sanayi Sitesi 11. Cadde 205 Blok No, D:9, 41040 İzmit/Kocaeli",0546 413 84 83,,N/A,https://www.google.com/maps/place/Er+Po+Pompa+Dizel+Enjekt%C3%B6r+Servisi/data=!4m7!3m6!1s0x14cb456a1c5d154b:0x625b2aca944e231b!8m2!3d40.7457581!4d29.9512095!16s%2Fg%2F11dyly6dpj!19sChIJSxVdHGpFyxQRGyNOlMoqW2I?authuser=0&hl=tr&rclk=1
DOĞANAY Lastik,"Vezirçiftliği, Bilge Sk. No:8, 41140 Başiskele/Kocaeli",(0262) 349 35 00,,N/A,https://www.google.com/maps/place/Sonax+Profosyonel+Car+Care+Modifiye/data=!4m7!3m6!1s0x14cb455a20c78e3d:0xed273d90372e366d!8m2!3d40.7521302!4d29.9609034!16s%2Fg%2F11byck6g0s!19sChIJPY7HIFpFyxQRbTYuN5A9J-0?authuser=0&hl=tr&rclk=1
Lastikpoint,"Körfez, Gazanfer Bilge Blv No:1, 41040 İzmit/Kocaeli",0536 840 68 38,,N/A,https://www.google.com/maps/place/VAG+TECHNIC+SERVICE/data=!4m7!3m6!1s0x14cb4559723a45f5:0x487f3da883ae65cb!8m2!3d40.7451238!4d29.9463058!16s%2Fg%2F11hnw8zyrx!19sChIJ9UU6cllFyxQRy2Wug6g9f0g?authuser=0&hl=tr&rclk=1
Yavuz-Can Otomotiv,"Karadenizliler, 41140 Başiskele/Kocaeli",0546 893 02 19,,N/A,https://www.google.com/maps/place/DO%C4%9EANAY+Lastik/data=!4m7!3m6!1s0x14cb4544c35e0717:0x49ae8aef26d5c2a1!8m2!3d40.7468063!4d29.9589814!16s%2Fg%2F11fn0tdg_y!19sChIJFwdew0RFyxQRocLVJu-Krkk?authuser=0&hl=tr&rclk=1
ورشة الاصالة,"Vezirçiftliği, Ulucami Sk. No:41, 41140 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/Lastikpoint/data=!4m7!3m6!1s0x14cb45bd815115fb:0x7195e8f8c1634546!8m2!3d40.760991!4d29.9415307!16s%2Fg%2F11vx7jjqjs!19sChIJ-xVRgb1FyxQRRkVjwfjolXE?authuser=0&hl=tr&rclk=1
ورشة الاصالة,"Vezirçiftliği, Ulucami Sk. No:41, 41140 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/Yavuz-Can+Otomotiv/data=!4m7!3m6!1s0x14cb45b023506b09:0xd605d2ee04865789!8m2!3d40.7500853!4d29.959918!16s%2Fg%2F11gtzb0nkh!19sChIJCWtQI7BFyxQRiVeGBO7SBdY?authuser=0&hl=tr&rclk=1
ÖZİKİZLER OTOMOTİV NAK.İNŞ.TAAH. VE TİC.LTD.ŞTİ.,"Karadenizliler, Kullar Cad. No:397, 41140 Başiskele/Kocaeli",(0262) 335 02 62,webmaster@ozikizler.com,http://www.ozikizler.com/,https://www.google.com/maps/place/%D9%88%D8%B1%D8%B4%D8%A9+%D8%A7%D9%84%D8%A7%D8%B5%D8%A7%D9%84%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x14cb45bac737c13d:0xfad7d1b87c5ec034!8m2!3d40.7426598!4d29.9560201!16s%2Fg%2F11rgzyt3t3!19sChIJPcE3x7pFyxQRNMBefLjR1_o?authuser=0&hl=tr&rclk=1
Fatih Oto Elektrik ve Akü Servisi,"Karaköprü, Ömer Seyfettin Cd. Yeni Sanayi Sitesi No:3 E3 Blok 11/3E, 41650 Gölcük/Kocaeli",0532 545 41 31,bilgi@golcukotoelektrik.com,http://golcukotoelektrik.com/,https://www.google.com/maps/place/PETLAS+Murat+Oto+Lastik/data=!4m7!3m6!1s0x14cb4f62724775af:0xef2e317ad8f2bc95!8m2!3d40.7675235!4d29.9585303!16s%2Fg%2F1pp2tjmjz!19sChIJr3VHcmJPyxQRlbzy2HoxLu8?authuser=0&hl=tr&rclk=1
Efsane Jant Lastik,"Tavşantepe, Turan Güneş Cd. No:599, 41060 İzmit/Kocaeli",0542 347 88 11,,https://efsanejantlastik.sahibinden.com/,https://www.google.com/maps/place/%C3%96Z%C4%B0K%C4%B0ZLER+OTOMOT%C4%B0V+NAK.%C4%B0N%C5%9E.TAAH.+VE+T%C4%B0C.LTD.%C5%9ET%C4%B0./data=!4m7!3m6!1s0x14cb4541df7afb29:0x7d0e371903f54eab!8m2!3d40.7527751!4d29.9647072!16s%2Fg%2F11g_jg2sc!19sChIJKft630FFyxQRq071Axk3Dn0?authuser=0&hl=tr&rclk=1
Kocaeli Oto Ekspertiz,"Sitesi 103. Blok No:, Sanayi, 7. Cd. No:84, 41100 İzmit/Kocaeli",(0262) 335 59 46,info@kocaeliotoekspertiz.com,https://kocaeliotoekspertiz.com/,https://www.google.com/maps/place/Fatih+Oto+Elektrik+ve+Ak%C3%BC+Servisi/data=!4m7!3m6!1s0x14cb40b71cfee625:0xdfe2ef5f54d7bf5c!8m2!3d40.7084447!4d29.8554364!16s%2Fg%2F11h9lvs2y4!19sChIJJeb-HLdAyxQRXL_XVF_v4t8?authuser=0&hl=tr&rclk=1
İZMİT CİTY CAR WASH,"Karabaş, Oramiral Salim Dervişoğlu Cd., 41001 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Efsane+Jant+Lastik/data=!4m7!3m6!1s0x14cb4fd755adf1bf:0x50bbe9cb2e14efed!8m2!3d40.7823555!4d29.9685479!16s%2Fg%2F11h54_g20r!19sChIJv_GtVddPyxQR7e8ULsvpu1A?authuser=0&hl=tr&rclk=1
